"","GRHL2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200"
"GRHL2",1,-1,0.00212964682578086,-0.176169467403023,-1,1,-0.416537784999983
"OCT4",-1,1,-0.00212964682578086,0.176169467403023,1,-1,0.416537784999983
"OVOL2",0.00212964682578086,-0.00212964682578086,1,-0.00555158494525483,-0.00212964682578086,0.00212964682578086,-0.196564715797688
"SNAIL",-0.176169467403023,0.176169467403023,-0.00555158494525483,1,0.176169467403023,-0.176169467403023,-0.407283224102185
"ZEB",-1,1,-0.00212964682578086,0.176169467403023,1,-1,0.416537784999983
"miR145",1,-1,0.00212964682578086,-0.176169467403023,-1,1,-0.416537784999983
"miR200",-0.416537784999983,0.416537784999983,-0.196564715797688,-0.407283224102185,0.416537784999983,-0.416537784999983,1
