"","GRHL2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200"
"GRHL2",1,-0.581924197107515,1,-0.423459377036836,-1,0.581924197107515,0.423459377036836
"OCT4",-0.581924197107515,1,-0.581924197107515,0.0052802476935733,0.581924197107515,-1,-0.00528024769357333
"OVOL2",1,-0.581924197107515,1,-0.423459377036836,-1,0.581924197107515,0.423459377036836
"SNAIL",-0.423459377036836,0.0052802476935733,-0.423459377036836,1,0.423459377036836,-0.00528024769357335,-1
"ZEB",-1,0.581924197107515,-1,0.423459377036836,1,-0.581924197107515,-0.423459377036836
"miR145",0.581924197107515,-1,0.581924197107515,-0.00528024769357335,-0.581924197107515,1,0.00528024769357328
"miR200",0.423459377036836,-0.00528024769357333,0.423459377036836,-1,-0.423459377036836,0.00528024769357328,1
