"","GRHL2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200"
"GRHL2",1,-1,1,-0.155354773510247,-1,1,0.155354773510247
"OCT4",-1,1,-1,0.155354773510247,1,-1,-0.155354773510247
"OVOL2",1,-1,1,-0.155354773510247,-1,1,0.155354773510247
"SNAIL",-0.155354773510247,0.155354773510247,-0.155354773510247,1,0.155354773510247,-0.155354773510247,-1
"ZEB",-1,1,-1,0.155354773510247,1,-1,-0.155354773510247
"miR145",1,-1,1,-0.155354773510247,-1,1,0.155354773510247
"miR200",0.155354773510247,-0.155354773510247,0.155354773510247,-1,-0.155354773510247,0.155354773510247,1
