"","GRHL2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200"
"GRHL2",1,0.00387588000044645,0.00346081360029861,-1,-1,-0.00387588000044643,0.50244100186808
"OCT4",0.00387588000044645,1,-0.000480263515656511,-0.00387588000044643,-0.00387588000044643,-1,0.501396194195581
"OVOL2",0.00346081360029861,-0.000480263515656511,1,-0.00346081360029859,-0.00346081360029859,0.000480263515656512,-0.16529786776317
"SNAIL",-1,-0.00387588000044643,-0.00346081360029859,1,1,0.00387588000044645,-0.50244100186808
"ZEB",-1,-0.00387588000044643,-0.00346081360029859,1,1,0.00387588000044645,-0.50244100186808
"miR145",-0.00387588000044643,-1,0.000480263515656512,0.00387588000044645,0.00387588000044645,1,-0.501396194195581
"miR200",0.50244100186808,0.501396194195581,-0.16529786776317,-0.50244100186808,-0.50244100186808,-0.501396194195581,1
