"","GRHL2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200"
"GRHL2",1,-1,0.00243298961678078,0.00757820256221722,-1,1,-1
"OCT4",-1,1,-0.00243298961678078,-0.00757820256221722,1,-1,1
"OVOL2",0.00243298961678078,-0.00243298961678078,1,0.00436071528131068,-0.00243298961678078,0.00243298961678078,-0.00243298961678078
"SNAIL",0.00757820256221722,-0.00757820256221722,0.00436071528131068,1,-0.00757820256221722,0.00757820256221722,-0.00757820256221722
"ZEB",-1,1,-0.00243298961678078,-0.00757820256221722,1,-1,1
"miR145",1,-1,0.00243298961678078,0.00757820256221722,-1,1,-1
"miR200",-1,1,-0.00243298961678078,-0.00757820256221722,1,-1,1
