"","GRHL2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200"
"GRHL2",1,-0.206553015691256,1,-0.139541019558203,-1,0.206553015691256,-0.206553015691256
"OCT4",-0.206553015691256,1,-0.206553015691256,0.000298740343572459,0.206553015691256,-1,1
"OVOL2",1,-0.206553015691256,1,-0.139541019558203,-1,0.206553015691256,-0.206553015691256
"SNAIL",-0.139541019558203,0.000298740343572459,-0.139541019558203,1,0.139541019558203,-0.000298740343572462,0.000298740343572459
"ZEB",-1,0.206553015691256,-1,0.139541019558203,1,-0.206553015691256,0.206553015691256
"miR145",0.206553015691256,-1,0.206553015691256,-0.000298740343572462,-0.206553015691256,1,-1
"miR200",-0.206553015691256,1,-0.206553015691256,0.000298740343572459,0.206553015691256,-1,1
