"","GRHL2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200"
"GRHL2",1,-0.139027584682898,1,-0.237647938794469,-1,0.139027584682898,0.237647938794469
"OCT4",-0.139027584682898,1,-0.139027584682898,0.00515535609610975,0.139027584682898,-1,-0.00515535609610971
"OVOL2",1,-0.139027584682898,1,-0.237647938794469,-1,0.139027584682898,0.237647938794469
"SNAIL",-0.237647938794469,0.00515535609610975,-0.237647938794469,1,0.237647938794469,-0.00515535609610975,-1
"ZEB",-1,0.139027584682898,-1,0.237647938794469,1,-0.139027584682898,-0.237647938794469
"miR145",0.139027584682898,-1,0.139027584682898,-0.00515535609610975,-0.139027584682898,1,0.00515535609610971
"miR200",0.237647938794469,-0.00515535609610971,0.237647938794469,-1,-0.237647938794469,0.00515535609610971,1
