"","GRHL2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200"
"GRHL2",1,-0.434319448722014,-0.00887415742097717,-0.561971776784401,-1,0.434319448722014,0.777281063195476
"OCT4",-0.434319448722014,1,0.0062980498479598,-0.00370617567692622,0.434319448722014,-1,-0.211603078716704
"OVOL2",-0.00887415742097717,0.0062980498479598,1,0.00508429784895948,0.00887415742097713,-0.0062980498479598,-0.0815170299520476
"SNAIL",-0.561971776784401,-0.00370617567692622,0.00508429784895948,1,0.561971776784401,0.00370617567692622,-0.784688728553381
"ZEB",-1,0.434319448722014,0.00887415742097713,0.561971776784401,1,-0.434319448722014,-0.777281063195476
"miR145",0.434319448722014,-1,-0.0062980498479598,0.00370617567692622,-0.434319448722014,1,0.211603078716704
"miR200",0.777281063195476,-0.211603078716704,-0.0815170299520476,-0.784688728553381,-0.777281063195476,0.211603078716704,1
