"","GRHL2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200"
"GRHL2",1,-0.13047810870355,1,-0.180084860945199,-1,0.13047810870355,0.524614926299737
"OCT4",-0.13047810870355,1,-0.13047810870355,-0.000412656827031879,0.13047810870355,-1,0.34494264257932
"OVOL2",1,-0.13047810870355,1,-0.180084860945199,-1,0.13047810870355,0.524614926299737
"SNAIL",-0.180084860945199,-0.000412656827031879,-0.180084860945199,1,0.180084860945199,0.000412656827031878,-0.655464074124302
"ZEB",-1,0.13047810870355,-1,0.180084860945199,1,-0.13047810870355,-0.524614926299737
"miR145",0.13047810870355,-1,0.13047810870355,0.000412656827031878,-0.13047810870355,1,-0.34494264257932
"miR200",0.524614926299737,0.34494264257932,0.524614926299737,-0.655464074124302,-0.524614926299737,-0.34494264257932,1
