"","GRHL2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200"
"GRHL2",1,-0.413392578796801,-0.00010066263091026,-0.130792821795925,-1,0.413392578796801,0.287316799137683
"OCT4",-0.413392578796801,1,0.000678646229393467,0.0160977893959744,0.413392578796801,-1,0.299364281822078
"OVOL2",-0.00010066263091026,0.000678646229393467,1,0.0106858941492506,0.00010066263091026,-0.000678646229393467,-0.23442051068857
"SNAIL",-0.130792821795925,0.0160977893959744,0.0106858941492506,1,0.130792821795925,-0.0160977893959744,-0.0601081592857108
"ZEB",-1,0.413392578796801,0.00010066263091026,0.130792821795925,1,-0.413392578796801,-0.287316799137683
"miR145",0.413392578796801,-1,-0.000678646229393467,-0.0160977893959744,-0.413392578796801,1,-0.299364281822078
"miR200",0.287316799137683,0.299364281822078,-0.23442051068857,-0.0601081592857108,-0.287316799137683,-0.299364281822078,1
