"","GRHL2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200"
"GRHL2",1,-1,-0.00354630538306844,-1,-1,1,0.00430824871168351
"OCT4",-1,1,0.00354630538306844,1,1,-1,-0.00430824871168351
"OVOL2",-0.00354630538306844,0.00354630538306844,1,0.00354630538306844,0.00354630538306844,-0.00354630538306844,-0.339003184559292
"SNAIL",-1,1,0.00354630538306844,1,1,-1,-0.00430824871168351
"ZEB",-1,1,0.00354630538306844,1,1,-1,-0.00430824871168351
"miR145",1,-1,-0.00354630538306844,-1,-1,1,0.00430824871168351
"miR200",0.00430824871168351,-0.00430824871168351,-0.339003184559292,-0.00430824871168351,-0.00430824871168351,0.00430824871168351,1
