"","GRHL2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200"
"GRHL2",1,-0.107959264513966,-0.00490371842960699,-0.140360785479133,-1,0.107959264513966,0.517754787367487
"OCT4",-0.107959264513966,1,-0.00830511907168346,0.00311014647309164,0.107959264513966,-1,0.374283347332208
"OVOL2",-0.00490371842960699,-0.00830511907168346,1,-0.00229892191124542,0.00490371842960699,0.00830511907168346,-0.00730555464814049
"SNAIL",-0.140360785479133,0.00311014647309164,-0.00229892191124542,1,0.140360785479133,-0.00311014647309164,-0.622605215177728
"ZEB",-1,0.107959264513966,0.00490371842960699,0.140360785479133,1,-0.107959264513966,-0.517754787367487
"miR145",0.107959264513966,-1,0.00830511907168346,-0.00311014647309164,-0.107959264513966,1,-0.374283347332208
"miR200",0.517754787367487,0.374283347332208,-0.00730555464814049,-0.622605215177728,-0.517754787367487,-0.374283347332208,1
