"","GRHL2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200"
"GRHL2",1,-0.529100617020777,1,-0.523119010301422,-1,0.529100617020777,0.273874897543201
"OCT4",-0.529100617020777,1,-0.529100617020777,0.0522129044563197,0.529100617020777,-1,0.197034025560343
"OVOL2",1,-0.529100617020777,1,-0.523119010301422,-1,0.529100617020777,0.273874897543201
"SNAIL",-0.523119010301422,0.0522129044563197,-0.523119010301422,1,0.523119010301422,-0.0522129044563197,-0.750750632627511
"ZEB",-1,0.529100617020777,-1,0.523119010301422,1,-0.529100617020777,-0.273874897543201
"miR145",0.529100617020777,-1,0.529100617020777,-0.0522129044563197,-0.529100617020777,1,-0.197034025560344
"miR200",0.273874897543201,0.197034025560343,0.273874897543201,-0.750750632627511,-0.273874897543201,-0.197034025560344,1
