"","GRHL2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200"
"GRHL2",1,-1,-0.00507247603831941,-0.238351338690796,-1,1,-0.377877190935034
"OCT4",-1,1,0.00507247603831941,0.238351338690796,1,-1,0.377877190935034
"OVOL2",-0.00507247603831941,0.00507247603831941,1,0.00764034035022075,0.00507247603831941,-0.00507247603831941,-0.208096285229502
"SNAIL",-0.238351338690796,0.238351338690796,0.00764034035022075,1,0.238351338690796,-0.238351338690796,-0.383764528280889
"ZEB",-1,1,0.00507247603831941,0.238351338690796,1,-1,0.377877190935034
"miR145",1,-1,-0.00507247603831941,-0.238351338690796,-1,1,-0.377877190935034
"miR200",-0.377877190935034,0.377877190935034,-0.208096285229502,-0.383764528280889,0.377877190935034,-0.377877190935034,1
