"","GRHL2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200"
"GRHL2",1,-1,1,0.0187857743098667,-1,1,-0.0187857743098667
"OCT4",-1,1,-1,-0.0187857743098667,1,-1,0.0187857743098667
"OVOL2",1,-1,1,0.0187857743098667,-1,1,-0.0187857743098667
"SNAIL",0.0187857743098667,-0.0187857743098667,0.0187857743098667,1,-0.0187857743098667,0.0187857743098667,-1
"ZEB",-1,1,-1,-0.0187857743098667,1,-1,0.0187857743098667
"miR145",1,-1,1,0.0187857743098667,-1,1,-0.0187857743098667
"miR200",-0.0187857743098667,0.0187857743098667,-0.0187857743098667,-1,0.0187857743098667,-0.0187857743098667,1
