"","GRHL2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200"
"GRHL2",1,-0.0499141459681818,1,-0.0951307136347747,-1,0.0499141459681817,0.0951307136347747
"OCT4",-0.0499141459681818,1,-0.0499141459681818,-0.00266778418109035,0.0499141459681817,-1,0.00266778418109034
"OVOL2",1,-0.0499141459681818,1,-0.0951307136347747,-1,0.0499141459681817,0.0951307136347747
"SNAIL",-0.0951307136347747,-0.00266778418109035,-0.0951307136347747,1,0.0951307136347747,0.00266778418109036,-1
"ZEB",-1,0.0499141459681817,-1,0.0951307136347747,1,-0.0499141459681818,-0.0951307136347747
"miR145",0.0499141459681817,-1,0.0499141459681817,0.00266778418109036,-0.0499141459681818,1,-0.00266778418109035
"miR200",0.0951307136347747,0.00266778418109034,0.0951307136347747,-1,-0.0951307136347747,-0.00266778418109035,1
