"","GRHL2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200"
"GRHL2",1,-1,1,-0.108305006467704,-1,1,0.108305006467704
"OCT4",-1,1,-1,0.108305006467704,1,-1,-0.108305006467704
"OVOL2",1,-1,1,-0.108305006467704,-1,1,0.108305006467704
"SNAIL",-0.108305006467704,0.108305006467704,-0.108305006467704,1,0.108305006467704,-0.108305006467704,-1
"ZEB",-1,1,-1,0.108305006467704,1,-1,-0.108305006467704
"miR145",1,-1,1,-0.108305006467704,-1,1,0.108305006467704
"miR200",0.108305006467704,-0.108305006467704,0.108305006467704,-1,-0.108305006467704,0.108305006467704,1
