"","GRHL2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200"
"GRHL2",1,-0.00429767853870987,2.95007213884032e-05,-1,-1,0.00429767853870985,1
"OCT4",-0.00429767853870987,1,-0.000698628958248854,0.00429767853870985,0.00429767853870985,-1,-0.00429767853870987
"OVOL2",2.95007213884032e-05,-0.000698628958248854,1,-2.95007213884125e-05,-2.95007213884125e-05,0.000698628958248865,2.95007213884032e-05
"SNAIL",-1,0.00429767853870985,-2.95007213884125e-05,1,1,-0.00429767853870987,-1
"ZEB",-1,0.00429767853870985,-2.95007213884125e-05,1,1,-0.00429767853870987,-1
"miR145",0.00429767853870985,-1,0.000698628958248865,-0.00429767853870987,-0.00429767853870987,1,0.00429767853870985
"miR200",1,-0.00429767853870987,2.95007213884032e-05,-1,-1,0.00429767853870985,1
