"","ZEB2","ZEB1","Wnt","TWIST1","TrCP","TGFR","TGF","TCFLEF","SUFU","STAT","SRC","SOSGRB2","SNAI2","SNAI1","SMO","SMAD","SHH","RKIP","RAS","RAF","PI3K","Patched","PAK1","NOTCHic","NOTCH","NFB","miR200","MEK","LOXL23","LIV1","KLF4","JAK","Jagged","ILK","IKK","HEY1","GSK3","GLI","FUS","Frizzled","FOXC2","ERK","EGR1","Ecadherin","DSH","Destcompl","DELTA","Csn","Csl","cMet","cfos","CDC42","CD44","cateninnuc","cateninmemb","AXIN2","AKT"
"ZEB2",-0.114771489845751,-0.114771489845751,0.0281118881118881,-0.187445688157098,0.1,-0.317266542980829,-0.327319453033739,0.0181124564149027,0.125,0.08,0.0533333333333333,-0.122454212454212,-0.0859433575142711,-0.199963255016473,-0.102142857142857,-0.0623821981293641,-0.103295850490972,0.235571658615137,-0.0489819887464427,-0.0389177489177489,-0.0389177489177489,0.0923867595818815,-0.294805194805195,-0.127692307692308,-0.129331651954603,-0.0958333333333333,0.0660203398987437,-0.225978301378939,0,0.1,0.0142537120038124,0,-0.136425815416737,-0.0757968322757055,-0.111388888888889,-0.0869185653056621,0.0388363992880272,0.0171027137999615,-0.0821428571428571,0.0460606060606061,-0.333641025641026,-0.212563667232598,-0.2,0.0593579953168286,0.0727272727272727,0.0972090777974609,-0.0389177489177489,-0.133333333333333,-0.107692307692308,0.0375438596491228,-0.215789473684211,-0.30025974025974,0.0255068226120858,0.0116189499213962,0.00128154246784186,0.0620313738954149,-0.102977673935618
"ZEB1",-0.0583730452162413,-0.0583730452162413,0.167749932993835,-0.0327097116845832,0.1,-0.169383328640248,-0.170564431002453,0.172881309057627,0.125,0.192307692307692,0.180112570356473,-0.0314619883040936,0.133895167638398,-0.142111824301732,-0.105681818181818,-0.0823279360261856,-0.105311990535457,0.167309234930125,0.145916236568232,0.147648520032799,0.147648520032799,0.0978386809269162,-0.163218390804598,-0.0368872549019608,-0.0327550234970021,-0.0831578947368421,-0.0011330321514969,-0.105162131813078,0,0.2,0.0675283012570177,0,-0.0495888478884544,-0.0900202437184932,-0.0913546160483175,-0.0938665652137155,-0.10730770206333,0.166031719935416,-0.0875,0.173519163763066,-0.204941218202088,-0.102078431372549,-0.116666666666667,-0.0828219082015752,0.185714285714286,0.226204837347504,0.147648520032799,-0.12,-0.0270833333333333,0.176191001729022,-0.112666666666667,-0.161769115442279,0.173413223951244,0.171804988118292,-0.198247360070895,0.214892420069342,-0.0813546160483175
"Wnt",0.227833572453372,0.227833572453372,0.25,0.166176470588235,-0.1,0.0866666666666667,0.134492753623188,0.301127819548872,0,0.1,0.2,0.0757575757575758,0.328362068965517,0.00781573498964804,-0.1,-0.110773206122043,-0.0393939393939394,-0.0466666666666667,0.14606971975393,0.118796992481203,0.118796992481203,0.0727272727272727,0.1,0.0642857142857143,0.105952380952381,0,-0.235858585858586,0.087843137254902,0,0,-0.205882352941176,0,0.047328431372549,-0.0991452991452991,-0.02,-0.0902564102564102,-0.060423197492163,0.286842105263158,-0.1,0.3,0.0950607287449393,0.0466666666666667,0.1,-0.353884268105354,0.2,-0.0247668861594981,0.118796992481203,0.1,0.05,0.25,0.0666666666666667,0.0666666666666667,0.286842105263158,0.312386097694567,-0.312838983050847,0.31030303030303,0.0175
"TWIST1",0.462689882865322,0.462689882865322,0.385254803675856,0.451783988957902,-0.2,0.475740595611285,0.506947884905135,0.44594074680908,-0.3,0.309523809523809,0.348412698412698,0.314044866905279,0.729806463080714,0.433959857942316,0.337333333333333,-0.0564273994967064,0.343905976561621,-0.431743449134753,0.451707802473184,0.42054341891154,0.42054341891154,-0.341442922374429,0.381818181818182,0.361481481481481,0.390726764500349,0.353846153846154,-0.472417985536107,0.470492617006501,0,0.266666666666667,-0.390890139670628,0,0.347630557826509,-0.0362953862953863,0.382417582417582,0.0106599615074191,-0.400976841009628,0.418854803675856,0.333333333333333,0.348412698412698,0.514951749300962,0.429199084668192,0.28,-0.81700650111297,0.309523809523809,0.396779183640449,0.42054341891154,0.3,0.328148148148148,0.384582911178656,0.371304347826087,0.436990595611285,0.417916244511989,0.468424933123053,-0.655731462715756,0.461239889143115,0.406146395976904
"TrCP",-0.385980934783127,-0.385980934783127,-0.329122807017544,-0.227409843779409,-0.133333333333333,-0.211815635345047,-0.229848422230293,-0.360558082835311,-0.147619047619048,-0.28,-0.313333333333333,-0.148157315731573,-0.493479306735336,-0.0830374358630303,0.0981566820276498,0.207069465779143,0.0939838425214769,0.136274002240853,-0.325390369500843,-0.303572187682661,-0.303572187682661,-0.0919838425214769,-0.128571428571429,-0.0133333333333333,-0.0298168498168498,0.0958333333333333,0.402582795924092,-0.30408450012282,0,-0.2,0.357905802758262,0,0.0115620739604635,0.20126301416624,0.074780701754386,0.204125878237352,0.267020562770563,-0.342293538724861,0.114285714285714,-0.313333333333333,-0.190564393966165,-0.269417833456153,-0.2,0.496992096758018,-0.28,-0.353555101446562,-0.303572187682661,0.133333333333333,0.0128205128205128,-0.332252252252252,-0.230434782608696,-0.181512605042017,-0.346113638390866,-0.37352360007669,0.466234169328954,-0.390207887969762,0.0599658869395711
"TGFR",0.472815290768747,0.472815290768747,0.334716981132075,0.409253987083169,-0.166666666666667,0.437261904761905,0.470595238095238,0.395243296921549,-0.00666666666666668,0.2,0.28,0.18185510071475,0.520908312604224,0.302488771619906,0.00321839080459771,-0.103229598243948,0.0156830800701344,-0.31982683982684,0.420185881370092,0.383928571428571,0.383928571428571,-0.00946839080459771,0.453333333333333,0.234252873563218,0.262310427520053,0.155952380952381,-0.483861449698491,0.451690871013149,0,0.1,-0.446046729141695,0,0.126273185204158,-0.091485826001955,0.155952380952381,-0.0532136224101927,-0.37687819877926,0.367620206938527,0.00666666666666668,0.28,0.437421546556728,0.421553884711779,0.361904761904762,-0.557516820368664,0.2,0.195575198523121,0.383928571428571,0.141666666666667,0.206666666666667,0.334716981132075,0.388220551378446,0.496190476190476,0.368927507447865,0.41570388150968,-0.509268699344441,0.396210762162121,0.167580287929125
"TGF",0.448286988881955,0.448286988881955,0.28,0.381851851851852,-0.2,0.496190476190476,0.437261904761905,0.368927507447865,-0.0666666666666667,0.1,0.2,0.146052631578947,0.486186090382001,0.281544818817546,0.00666666666666668,-0.091485826001955,0.00946839080459771,-0.296969696969697,0.383928571428571,0.335714285714286,0.335714285714286,-0.00321839080459771,0.42,0.206666666666667,0.234252873563218,0.141666666666667,-0.459521273745412,0.421553884711779,0,0,-0.422832443427409,0,0.113954344624448,-0.076969696969697,0.155952380952381,-0.0397807865892972,-0.34924983692107,0.334716981132075,0.00666666666666668,0.2,0.409037267080745,0.388220551378446,0.333333333333333,-0.522082408102906,0.1,0.174204230781186,0.335714285714286,0.166666666666667,0.166666666666667,0.28,0.361904761904762,0.453333333333333,0.334716981132075,0.395243296921549,-0.474164773247443,0.351146384479718,0.155952380952381
"TCFLEF",0.499108054226475,0.499108054226475,0.237714932126697,0.385292613833924,-0.142857142857143,0.532844587854368,0.549732005072911,0.178383487365689,-0.1,0.170833333333333,0.205833333333333,0.186662367572547,0.470491355998584,0.340029554360098,0.0838095238095238,-0.133250263674134,0.0759725952522311,-0.363587730174037,0.401612160827826,0.380718599724015,0.380718599724015,-0.0741321044546851,0.482051282051282,0.308225729316117,0.318524732638376,0.200311688311688,-0.513038039604305,0.497741828438693,0,0.133333333333333,-0.379461102622867,0,0.1497753910349,-0.121204374572796,0.197085881860075,-0.0709140736511562,-0.347487034794459,0.261938534611169,0.0933333333333333,0.209509803921569,0.549855079926902,0.47801393728223,0.421428571428571,-0.561681698918674,0.174509803921569,0.317841880678918,0.380718599724015,0.188311688311688,0.296461023433764,0.234038461538462,0.45801393728223,0.512283840190817,0.258566763425254,0.193417851626858,-0.414130294045156,0.595620512820513,0.195998925338336
"SUFU",-0.46718078995579,-0.46718078995579,-0.375213675213675,-0.28843496560928,0.1,-0.506644623346751,-0.530510501058783,-0.310884154684587,0.146666666666667,-0.196666666666667,-0.241111111111111,-0.279002576370997,-0.505556934314078,-0.290447716049282,-0.145277777777778,0.166980744966292,-0.153327385827386,0.323367931364986,-0.428310835307963,-0.40679184796619,-0.40679184796619,0.148308080808081,-0.445,-0.281818181818182,-0.30007215007215,-0.126285714285714,0.483932665031865,-0.425040164042365,0,-0.15,0.426536271718857,0,-0.14740748765904,0.15289298515105,-0.145516483516484,0.132508437956316,0.365889558941631,-0.397146760715534,-0.134166666666667,-0.344444444444444,-0.420169666701193,-0.398231653404067,-0.338461538461538,0.471479327938482,-0.3,-0.346609887534938,-0.40679184796619,-0.114285714285714,-0.252272727272727,-0.271208198489752,-0.371794871794872,-0.47472972972973,-0.293764589467196,-0.325564461589958,0.441370584515785,-0.429276802944068,-0.155583597610443
"STAT",0.281513358436435,0.281513358436435,-0.010551948051948,-0.0202860690866688,0.1,0.0818480861244019,0.0910268300857546,-0.0106436194369948,0.15,-0.0571428571428571,-0.0196428571428571,-0.0507389162561576,0.06671072805607,-0.039403806995705,-0.155,-0.17236937087012,-0.138947314262194,-0.0189414414414414,-0.0545691208967569,-0.0590467328370554,-0.0590467328370554,0.143372093023256,0.0545454545454545,-0.103126656067833,-0.0963305395629782,-0.17,-0.30357511100962,0.12831119544592,0,0,-0.182739156268568,0,-0.082007071377812,-0.168921095008051,-0.155714285714286,-0.181333333333333,0.0742834890965732,-0.0113922841864018,-0.175,-0.0196428571428571,0.0663135650988412,0.12078431372549,0.166666666666667,-0.112311458455184,-0.0571428571428571,-0.0763071439674973,-0.0590467328370554,-0.15,-0.127450980392157,-0.010551948051948,0.126666666666667,0.0607954545454545,-0.00969724719724719,-0.00957091383508779,-0.00547199208019548,-0.0584693737634914,-0.150629539951574
