"","ZEB2","ZEB1","Wnt","TWIST1","TrCP","TGFR","TGF","TCFLEF","SUFU","STAT","SRC","SOSGRB2","SNAI2","SNAI1","SMO","SMAD","SHH","RKIP","RAS","RAF","PI3K","Patched","PAK1","NOTCHic","NOTCH","NFB","miR200","MEK","LOXL23","LIV1","KLF4","JAK","Jagged","ILK","IKK","HEY1","GSK3","GLI","FUS","Frizzled","FOXC2","ERK","EGR1","Ecadherin","DSH","Destcompl","DELTA","Csn","Csl","cMet","cfos","CDC42","CD44","cateninnuc","cateninmemb","AXIN2","AKT"
"ZEB2",-0.0612654556772204,-0.0612654556772204,0.00191678354371203,-0.160398263584794,0.1,-0.241541950113379,-0.251479838312136,-0.00701995229201012,0.1,0.0416666666666667,0.0199275362318841,-0.0856410256410257,-0.100022868551867,-0.181706582879688,-0.132167832167832,-0.141629075082802,-0.144895104895105,0.193125,-0.0621296827399845,-0.0523671497584541,-0.0523671497584541,0.138834498834499,-0.205714285714286,-0.115841694537347,-0.122848063964098,-0.131111111111111,0.0247229711558182,-0.182151067323481,0,0.0666666666666667,-0.0460870024284658,0,-0.131769575520012,-0.138697478991597,-0.135873015873016,-0.148587223587224,0.0398100036609695,-0.00685514628084938,-0.123076923076923,0.0115942028985507,-0.259151913192461,-0.169047619047619,-0.158333333333333,0.0947706513359956,0.0333333333333333,0.081056975555349,-0.0523671497584541,-0.111111111111111,-0.105072463768116,0.00992753623188406,-0.158333333333333,-0.224081632653061,0.00105179658691365,-0.0141091933262053,0.0264779167736818,0.0390430622009569,-0.141027655048274
"ZEB1",0.569025849016617,0.569025849016617,0.290718954248366,0.326228758709962,-0.1,0.363225638353309,0.395209444021325,0.347173614889073,-0.114285714285714,0.2,0.252941176470588,0.191008403361345,0.468080373200397,0.280587484676548,0.167619047619048,0.157452075922724,0.201946834958883,-0.27463204780612,0.379664335664336,0.346573426573427,0.346573426573427,-0.185079365079365,0.27,0.225185185185185,0.254596949891068,0.163461538461538,-0.586177653171261,0.292970332970333,0,0.1,-0.530750577743059,0,0.242327874199908,0.14772444946358,0.182380457380457,0.160617048346056,-0.295753359364975,0.318843954248366,0.147619047619048,0.252941176470588,0.375395450259312,0.252429792429792,0.176190476190476,-0.499058116923994,0.2,0.228906302626134,0.346573426573427,0.125,0.195555555555556,0.292476060191518,0.214652014652015,0.322631578947368,0.321047488762947,0.368011542121708,-0.450679953741178,0.351671693346738,0.206064667906773
"Wnt",0.304208512673362,0.304208512673362,0.242857142857143,0.217368421052632,-0.1,0.146666666666667,0.201212121212121,0.290636254501801,0,0.1,0.2,0.0939393939393939,0.33006435006435,0.101298701298701,0.05,0.0566487775790101,0.105454545454545,-0.12,0.142702284165699,0.115873015873016,0.115873015873016,-0.0954545454545455,0.1,0.142857142857143,0.190683229813665,0.0666666666666667,-0.306262626262626,0.119607843137255,0,0,-0.262745098039216,0,0.144166666666667,0.058974358974359,0.0866666666666667,0.0656410256410257,-0.0651731601731602,0.272268907563025,0,0.3,0.175218295218295,0.0666666666666667,0.1,-0.397607107847959,0.2,-0.0349896480331263,0.115873015873016,0.1,0.1,0.242857142857143,0.0666666666666667,0.1,0.272268907563025,0.3109370063815,-0.323809523809524,0.300740740740741,0.136666666666667
"TWIST1",0.488073160880178,0.488073160880178,0.384582911178656,0.464490366377159,-0.2,0.485438871473354,0.523653974448183,0.442677662621377,-0.3,0.309523809523809,0.348412698412698,0.315754268614681,0.729162137276926,0.479416436165615,0.391555555555556,0.237967084996788,0.458244827222448,-0.461840770536423,0.45105543284916,0.420259585098295,0.420259585098295,-0.428541856925419,0.381818181818182,0.379145299145299,0.419429659334873,0.369230769230769,-0.496082171680117,0.477104295456357,0,0.266666666666667,-0.404315196998124,0,0.408943419950929,0.21981526981527,0.416849816849817,0.243465573974049,-0.401915926733445,0.41682780913784,0.355555555555556,0.348412698412698,0.536686067388832,0.431830663615561,0.28,-0.81956230887755,0.309523809523809,0.394787353952694,0.420259585098295,0.3,0.335555555555555,0.38389656938044,0.371304347826087,0.440438871473354,0.415863782495194,0.464760247899654,-0.652467352671956,0.45988187550419,0.460917613459986
"TrCP",-0.592816001091477,-0.592816001091477,-0.35228337236534,-0.375335182616736,0.0333333333333333,-0.411101204338279,-0.442948338096241,-0.411460926576408,0.0761904761904762,-0.275,-0.317857142857143,-0.210606060606061,-0.557356375715452,-0.330734955227676,-0.127601134497686,-0.105890110558458,-0.165604858892472,0.341439858709797,-0.360906735953434,-0.327759103641457,-0.327759103641457,0.14493446783102,-0.311278195488722,-0.197176736307171,-0.226290660357804,-0.116666666666667,0.605047010449395,-0.425654659805603,0,-0.2,0.54828738512949,0,-0.212729980364634,-0.0923953008698771,-0.148095238095238,-0.0991887777041712,0.317716176176364,-0.383571715923622,-0.103463203463203,-0.317857142857143,-0.422945821315387,-0.381715265866209,-0.28,0.628720153866049,-0.275,-0.366655368089749,-0.327759103641457,-0.0833333333333333,-0.161462450592885,-0.353450363196126,-0.334545454545455,-0.371278195488722,-0.384700363196126,-0.433322208402571,0.552713578210966,-0.420101637492942,-0.173347763347763
"TGFR",0.6050139974786,0.6050139974786,0.336470588235294,0.497570325427468,-0.233333333333333,0.545512820512821,0.591038112341614,0.417152406417112,-0.153333333333333,0.2,0.276470588235294,0.219203413940256,0.551277480689245,0.47185787813382,0.231904761904762,0.238758553274682,0.286400833298689,-0.448234933925723,0.429677936563262,0.386631578947368,0.386631578947368,-0.259773614363778,0.526666666666667,0.382495126705653,0.422652607020614,0.315476190476191,-0.613305709993422,0.514566091487712,0,0.1,-0.556159304717657,0,0.338848554691251,0.22603128054741,0.339800514800515,0.248268329532223,-0.398265035798347,0.379982038616974,0.203333333333333,0.276470588235294,0.573201646956766,0.473558897243108,0.376190476190476,-0.640417438536419,0.2,0.189296418411935,0.386631578947368,0.258333333333333,0.341754385964912,0.336470588235294,0.423558897243108,0.591666666666667,0.380220588235294,0.446876397924543,-0.555657878712126,0.40373353932171,0.369068807483442
"TGF",0.5589202474786,0.5589202474786,0.276470588235294,0.457570325427468,-0.2,0.591666666666667,0.545512820512821,0.380220588235294,-0.133333333333333,0.1,0.2,0.17972972972973,0.505555555555556,0.436842105263158,0.203333333333333,0.22603128054741,0.259773614363778,-0.409889069264069,0.386631578947368,0.332631578947368,0.332631578947368,-0.231904761904762,0.46,0.341754385964912,0.382495126705653,0.258333333333333,-0.566639043326756,0.473558897243108,0,0,-0.507068395626748,0,0.309483475326172,0.211515151515151,0.315476190476191,0.231850419084462,-0.365115864527629,0.336470588235294,0.153333333333333,0.2,0.530748816768086,0.423558897243108,0.333333333333333,-0.589625463879608,0.1,0.163769486327626,0.332631578947368,0.233333333333333,0.273333333333333,0.276470588235294,0.376190476190476,0.526666666666667,0.336470588235294,0.417152406417112,-0.506918382913806,0.351449275362319,0.339800514800515
"TCFLEF",0.575400318625474,0.575400318625474,0.231503189792663,0.424576425233044,-0.171428571428571,0.5746336996337,0.600877267386701,0.175242729319447,-0.183333333333333,0.166666666666667,0.198245614035088,0.197534618148115,0.475602434447654,0.432027216987043,0.238617886178862,0.184886277589525,0.278666192874992,-0.435052503052503,0.401306150659181,0.379206703145369,0.379206703145369,-0.258290017326403,0.507692307692308,0.366729055258467,0.389753110241285,0.271064935064935,-0.586610799123533,0.525509507430239,0,0.133333333333333,-0.439831393853671,0,0.274981999672721,0.175408521303258,0.289097721950181,0.202196974022267,-0.352351888194056,0.257924594474938,0.216666666666667,0.202412280701754,0.613264104796253,0.499815062985795,0.431428571428571,-0.587024425474486,0.170833333333333,0.311821695966554,0.379206703145369,0.235064935064935,0.343496732026144,0.227336523125997,0.472891986062718,0.545787545787546,0.253438218041251,0.192778274343143,-0.416934954864876,0.590113748993993,0.308434738524767
"SUFU",-0.562211790214738,-0.562211790214738,-0.369093137254902,-0.340949094117765,0.15,-0.562893772893773,-0.593472285290467,-0.310534121602382,0.253333333333333,-0.192857142857143,-0.234033613445378,-0.295212374991648,-0.513191883245264,-0.411651899040958,-0.322261904761905,-0.155323713832439,-0.364698344569684,0.420971177944862,-0.429324626864772,-0.405834693978866,-0.405834693978866,0.34597324496809,-0.481666666666667,-0.358848210612917,-0.385819164969763,-0.236857142857143,0.573993072101421,-0.462327124823317,0,-0.15,0.503248054313628,0,-0.278202647563407,-0.145253456221198,-0.270190476190476,-0.158132769971429,0.372197314637795,-0.394093137254902,-0.290833333333333,-0.337843137254902,-0.499952437516192,-0.430449395565675,-0.353846153846154,0.506210870783319,-0.296666666666667,-0.340698530575021,-0.405834693978866,-0.192857142857143,-0.322377622377622,-0.264559929234852,-0.393240093240093,-0.523333333333333,-0.289457888418525,-0.328901468541157,0.451069624307283,-0.424140062469176,-0.294848010437052
"STAT",0.437039465164465,0.437039465164465,-0.0275689223057644,0.0560817036520361,0,0.183766233766234,0.194404531638574,-0.0120334773585548,0,-0.0666666666666667,-0.0380952380952381,-0.0162870945479641,0.0739249825683934,0.133346242608191,0.0392857142857143,0.0638946399815965,0.049406525774203,-0.161684981684982,-0.057512315270936,-0.0658456486042693,-0.0658456486042693,-0.046602787456446,0.140909090909091,0.00931372549019608,0.0156967042136003,0.02,-0.453191941262117,0.199435736677116,0,0,-0.324410774410774,0,0.0468907700486648,0.0615136876006441,0.03,0.0586666666666667,0.0649817425046783,-0.0198766146134567,0.025,-0.0380952380952381,0.20431746031746,0.189090909090909,0.2,-0.136942603330499,-0.0666666666666667,-0.0914390946207316,-0.0658456486042693,0,-0.00833333333333333,-0.0275689223057644,0.18,0.160909090909091,-0.0197257850508625,-0.00479113752568569,-0.00910826809546625,-0.0752995455740231,0.0335714285714286
