"","ZEB2","ZEB1","Wnt","TWIST1","TrCP","TGFR","TGF","TCFLEF","SUFU","STAT","SRC","SOSGRB2","SNAI2","SNAI1","SMO","SMAD","SHH","RKIP","RAS","RAF","PI3K","Patched","PAK1","NOTCHic","NOTCH","NFB","miR200","MEK","LOXL23","LIV1","KLF4","JAK","Jagged","ILK","IKK","HEY1","GSK3","GLI","FUS","Frizzled","FOXC2","ERK","EGR1","Ecadherin","DSH","Destcompl","DELTA","Csn","Csl","cMet","cfos","CDC42","CD44","cateninnuc","cateninmemb","AXIN2","AKT"
"ZEB2",-0.0601769513099562,-0.0601769513099562,0.00317122593718339,-0.154973304473304,0.1,-0.239507389162562,-0.24807881773399,-0.00218583349018131,0.1,0.0333333333333333,0.0233333333333333,-0.0839920769049047,-0.0953311171774267,-0.178234521697208,-0.132754342431762,-0.141748326449224,-0.141543049171288,0.190614035087719,-0.0548917737234157,-0.0459745762711864,-0.0459745762711864,0.13553212020954,-0.205714285714286,-0.113809523809524,-0.118919012860619,-0.131111111111111,0.0239074143070045,-0.181384742951907,0,0.0666666666666667,-0.0455131143366437,0,-0.12733690964111,-0.138697478991597,-0.136111111111111,-0.148587223587224,0.0347477596780542,-0.00429146062998078,-0.123076923076923,0.0138095238095238,-0.256174372278842,-0.169444444444444,-0.158333333333333,0.0502475160615994,0.0238095238095238,0.0895508539162046,-0.0459745762711864,-0.111111111111111,-0.107142857142857,0.0122222222222222,-0.158333333333333,-0.225714285714286,0.00464646464646466,-0.00698115512760821,0.00218583349018131,0.045487922705314,-0.138285024154589
"ZEB1",0.586026604824559,0.586026604824559,0.292435897435897,0.399201746503328,-0.133333333333333,0.423443421443421,0.450147966897967,0.328033167343512,-0.147619047619048,0.231428571428571,0.262197802197802,0.256363708274007,0.486756943621972,0.307215472699344,0.202005012531328,0.172159083998164,0.234270611463594,-0.301648824148824,0.410748454911148,0.386748454911148,0.386748454911148,-0.218054395247378,0.344857142857143,0.286106088004822,0.310954572853307,0.207843137254902,-0.606689124367696,0.336548253580681,0,0.16,-0.541833287485461,0,0.261103922773948,0.162388969055636,0.232371439141694,0.179208463949843,-0.349113835099147,0.313864468864469,0.180952380952381,0.265769230769231,0.426598781112592,0.301664532650448,0.213636363636364,-0.588195193975644,0.235,0.348124151942774,0.386748454911148,0.166666666666667,0.259523809523809,0.289784009094354,0.263636363636364,0.391010989010989,0.310996130306475,0.341471536203568,-0.328033167343512,0.439461996517163,0.255735925123003
"Wnt",0.304208512673362,0.304208512673362,0.242857142857143,0.214444444444444,-0.1,0.146666666666667,0.201212121212121,0.269833887043189,0,0.1,0.2,0.0939393939393939,0.320854197349043,0.101298701298701,0.05,0.0566487775790101,0.105454545454545,-0.12,0.138949938949939,0.115873015873016,0.115873015873016,-0.0954545454545455,0.1,0.142857142857143,0.190683229813665,0.0666666666666667,-0.306262626262626,0.119607843137255,0,0,-0.262745098039216,0,0.13797619047619,0.058974358974359,0.0866666666666667,0.0656410256410257,-0.0620170709793351,0.262857142857143,0,0.3,0.175218295218295,0.0666666666666667,0.1,-0.377723154038944,0.2,-0.0445557267591166,0.115873015873016,0.1,0.1,0.242857142857143,0.0666666666666667,0.1,0.262857142857143,0.283347400556703,-0.269833887043189,0.296,0.136666666666667
"TWIST1",0.469931978811621,0.469931978811621,0.313823529411765,0.421077370657203,-0.2,0.453296847471605,0.484432378607136,0.354520833333333,-0.3,0.258333333333333,0.288333333333333,0.271314942238495,0.683456012586447,0.444672385215017,0.359649122807018,0.231363300180504,0.415709728867624,-0.439712918660287,0.399529893612317,0.377973007384772,0.377973007384772,-0.392982456140351,0.371428571428571,0.342458521870287,0.37579185520362,0.355555555555556,-0.478685897435897,0.44919234928359,0,0.233333333333333,-0.393696739692945,0,0.340521418676484,0.21707758589479,0.393055555555556,0.238789945686497,-0.357816155338294,0.337854537163703,0.333333333333333,0.288333333333333,0.50332414977201,0.413425925925926,0.277777777777778,-0.779777027081086,0.258333333333333,0.330234707002241,0.377973007384772,0.3,0.307843137254902,0.312333333333333,0.365277777777778,0.417374517374517,0.335770833333333,0.369357986529956,-0.354520833333333,0.398861053855504,0.432079945799458
"TrCP",-0.587501415237997,-0.587501415237997,-0.323738005840634,-0.353160347057649,0.0333333333333333,-0.400049023791064,-0.425784317908711,-0.369073910265861,0.0761904761904762,-0.266666666666667,-0.296078431372549,-0.2,-0.531921064886081,-0.315973328077881,-0.121981721981722,-0.105030679931249,-0.152233535895508,0.332100415923945,-0.336901604142983,-0.309315397246432,-0.309315397246432,0.13465777831975,-0.311278195488722,-0.184493506493506,-0.207681912290608,-0.116666666666667,0.600290780732691,-0.417976827094474,0,-0.2,0.546118326118326,0,-0.186075516755064,-0.0923953008698771,-0.143939393939394,-0.0991887777041712,0.296020232398092,-0.34832816977506,-0.103463203463203,-0.296078431372549,-0.408785714285714,-0.379643493761141,-0.28,0.598849943758604,-0.266666666666667,-0.333439111408459,-0.309315397246432,-0.0833333333333333,-0.156493506493506,-0.324967320261438,-0.334545454545455,-0.367375756464332,-0.349337068160598,-0.384584629055268,0.369073910265861,-0.393055070777584,-0.164369501466276
"TGFR",0.602141346509034,0.602141346509034,0.325714285714286,0.481819784406498,-0.233333333333333,0.539824561403509,0.580175438596491,0.39335622232174,-0.153333333333333,0.2,0.271428571428571,0.212989045383412,0.537697862984044,0.461481758037062,0.229259259259259,0.238298938539975,0.276667630545314,-0.442894381604059,0.410125724708488,0.372086509022214,0.372086509022214,-0.253397190293742,0.526666666666667,0.376,0.410513274336283,0.315476190476191,-0.610802645630232,0.510274894424221,0,0.1,-0.555216543774896,0,0.320444267847344,0.22603128054741,0.337698412698413,0.248268329532223,-0.380523348952701,0.36296918767507,0.203333333333333,0.271428571428571,0.564241055187283,0.472396106545433,0.376190476190476,-0.620450885668277,0.2,0.159051808406647,0.372086509022214,0.258333333333333,0.34,0.325714285714286,0.423558897243108,0.589824561403509,0.363088023088023,0.41508241279793,-0.39335622232174,0.39038961038961,0.363339438339438
"TGF",0.558011791853163,0.558011791853163,0.271428571428571,0.447240345154162,-0.2,0.589824561403509,0.539824561403509,0.363088023088023,-0.133333333333333,0.1,0.2,0.177777777777778,0.496560739238224,0.430210280373832,0.203333333333333,0.22603128054741,0.253397190293742,-0.407973746683424,0.372086509022214,0.323249299719888,0.323249299719888,-0.229259259259259,0.46,0.34,0.376,0.258333333333333,-0.565975059423335,0.472396106545433,0,0,-0.507068395626748,0,0.2957805907173,0.211515151515151,0.315476190476191,0.231850419084462,-0.351951920381273,0.325714285714286,0.153333333333333,0.2,0.526417220990392,0.423558897243108,0.333333333333333,-0.576351506786289,0.1,0.139051808406647,0.323249299719888,0.233333333333333,0.273333333333333,0.271428571428571,0.376190476190476,0.526666666666667,0.325714285714286,0.39335622232174,-0.363088023088023,0.343636363636364,0.337698412698413
"TCFLEF",0.567762253979179,0.567762253979179,0.188076923076923,0.400220208101564,-0.171428571428571,0.558087927975762,0.579656555426743,0.122427800762554,-0.183333333333333,0.136666666666667,0.156666666666667,0.181299186023427,0.441530526972253,0.414561486333638,0.227694235588972,0.183053248885761,0.261696767692427,-0.423572366261897,0.36899998165205,0.351333314985383,0.351333314985383,-0.243483709273183,0.505197505197505,0.348275862068965,0.366563799812156,0.268398268398268,-0.579614744225367,0.512775025661624,0,0.12,-0.436359848484848,0,0.246045207810362,0.174889983579639,0.280678970152654,0.201421122403889,-0.32726049368778,0.211761133603239,0.211904761904762,0.163076923076923,0.595641404989398,0.493078055964654,0.431428571428571,-0.56199070465377,0.143076923076923,0.275012362670102,0.351333314985383,0.235064935064935,0.333333333333333,0.181666666666667,0.471428571428571,0.536776452565926,0.204880952380952,0.135011468767909,-0.122427800762554,0.544726159019938,0.295471869560938
"SUFU",-0.557808849851909,-0.557808849851909,-0.341708291708292,-0.319936546158602,0.15,-0.55363690054335,-0.578870545403163,-0.269980506822612,0.253333333333333,-0.183333333333333,-0.211904761904762,-0.285827941947893,-0.487227044445613,-0.399486594446539,-0.318106060606061,-0.154651046582644,-0.35230462066669,0.413899640182826,-0.406596292228831,-0.388576490248633,-0.388576490248633,0.336787379287379,-0.481666666666667,-0.349198549198549,-0.370693876301353,-0.236857142857143,0.570143310114099,-0.456396239419495,0,-0.15,0.5018025433029,0,-0.255731215691898,-0.145253456221198,-0.267469387755102,-0.158132769971429,0.353310239891223,-0.360458291708292,-0.290833333333333,-0.317032967032967,-0.488320552233596,-0.428954378954379,-0.353846153846154,0.48359195975458,-0.288461538461538,-0.31221222847258,-0.388576490248633,-0.192857142857143,-0.319328419328419,-0.235588972431078,-0.393240093240093,-0.519901960784314,-0.254107490949596,-0.283460130647063,0.269980506822612,-0.39357161515821,-0.287759242827566
"STAT",0.464795266039406,0.464795266039406,0.108717948717949,0.127149758454106,0,0.234118104118104,0.249764362621506,0.133645037412407,0,0.06,0.0933333333333333,0.0184848484848485,0.172368702840119,0.174868258729282,0.0659340659340659,0.070432617491441,0.0771075990177114,-0.196228070175439,0.0216978213043787,0.00626924987580725,0.00626924987580725,-0.0714896214896215,0.161111111111111,0.0554497354497355,0.0647830687830688,0.0333333333333333,-0.47983367983368,0.239081939081939,0,0.1,-0.343272727272727,0,0.0931209559955398,0.0645502645502645,0.0555555555555556,0.0629411764705882,-0.00586456715974787,0.121761426978818,0.0428571428571429,0.0933333333333333,0.250485088034495,0.217460317460317,0.2,-0.276538922805589,0.06,-0.013625527443236,0.00626924987580725,0,0.0295238095238095,0.108717948717949,0.188888888888889,0.19957264957265,0.122150784538844,0.143599788543629,-0.133645037412407,0.0215978593272171,0.0616780045351474
