"","ZEB2","ZEB1","Wnt","TWIST1","TrCP","TGFR","TGF","TCFLEF","SUFU","STAT","SRC","SOSGRB2","SNAI2","SNAI1","SMO","SMAD","SHH","RKIP","RAS","RAF","PI3K","Patched","PAK1","NOTCHic","NOTCH","NFB","miR200","MEK","LOXL23","LIV1","KLF4","JAK","Jagged","ILK","IKK","HEY1","GSK3","GLI","FUS","Frizzled","FOXC2","ERK","EGR1","Ecadherin","DSH","Destcompl","DELTA","Csn","Csl","cMet","cfos","CDC42","CD44","cateninnuc","cateninmemb","AXIN2","AKT"
"ZEB2",-0.110817897898854,-0.0460204654603259,0.0437762237762238,-0.0689088285256325,0,-0.111440940012369,-0.111970040541469,0.0417370892018779,0.025,0.06,0.0466666666666667,-0.0199450549450549,-0.0412640608782734,-0.0802371373764888,-0.065,-0.0776318700193657,-0.0631374722838138,0.0883574879227053,-0.0199034085115456,-0.014978354978355,-0.014978354978355,0.0576829268292683,-0.0753246753246753,-0.0268717948717949,-0.023046658259773,-0.0708333333333333,0.0137269466726602,-0.0981659005893964,0,0.1,0.0156865098207003,0,-0.0363338047608299,-0.0684855285559511,-0.0597222222222222,-0.0701985111662531,0.000760844585761454,0.0437762237762238,-0.0678571428571429,0.0412121212121212,-0.120641802641803,-0.0896293152235427,-0.0916666666666667,0.0128951447500959,0.0545454545454545,0.101809027030965,-0.014978354978355,-0.0333333333333333,-0.0282051282051282,0.0466666666666667,-0.0864035087719298,-0.102597402597403,0.0466666666666667,0.0371916346564234,-0.0344601443017536,0.0765821691421907,-0.0531801661474559
"ZEB1",-0.0110460962149824,0.557975205997518,0.410535602608773,0.55654120425394,-0.233333333333333,0.550938659265968,0.592277241943133,0.46497954467005,-0.283333333333333,0.32051282051282,0.366854283927455,0.333879142300195,0.534103853888021,0.506346396633446,0.38219696969697,0.430739380444507,0.459142053780425,-0.488280372110159,0.453637795251059,0.421039370054208,0.421039370054208,-0.425334224598931,0.443295019157088,0.418137254901961,0.461112461513531,0.361754385964912,-0.453272915725841,0.44245417638421,0,0.266666666666667,0.022993451224641,0,0.452359384109546,0.400450918906045,0.402737992522289,0.417514281918427,-0.396454481427996,0.441807080272004,0.345833333333333,0.370150987224158,0.590519498438138,0.397960784313726,0.266666666666667,-0.631367440895856,0.323809523809524,0.386997837148188,0.421039370054208,0.293333333333333,0.375,0.406069970201964,0.342666666666667,0.502715309012161,0.437319970201964,0.487973673828562,-0.63104236830925,0.46826081211956,0.448452278236575
"Wnt",-0.015351506456241,0.268866571018651,0.25,0.244705882352941,-0.1,0.16,0.229565217391304,0.304699248120301,0,0.1,0.2,0.0939393939393939,0.340258620689655,0.14435817805383,0.1,0.138421784933413,0.186580086580087,-0.161666666666667,0.150615174299385,0.118796992481203,0.118796992481203,-0.181818181818182,0.1,0.171428571428571,0.238095238095238,0.0666666666666667,-0.206060606060606,0.131372549019608,0,0,0.0470588235294118,0,0.210539215686275,0.154700854700855,0.126666666666667,0.156923076923077,-0.07641065830721,0.286842105263158,0,0.3,0.20753036437247,0.0666666666666667,0.1,-0.394603986362444,0.2,-0.0247668861594981,0.118796992481203,0.1,0.1,0.25,0.0666666666666667,0.1,0.286842105263158,0.322580042822287,-0.326313559322034,0.31030303030303,0.201666666666667
"TWIST1",0.179003564968477,0.470047240222679,0.385254803675856,0.469147642657368,-0.2,0.486688871473354,0.527918939810484,0.446247025522709,-0.3,0.309523809523809,0.348412698412698,0.315754268614681,0.731234132410533,0.493392434352131,0.399555555555556,0.326391918471126,0.493097629919548,-0.469374391113522,0.452050268226609,0.42054341891154,0.42054341891154,-0.450240487062405,0.381818181818182,0.381709401709402,0.426992420577326,0.369230769230769,-0.425708695804074,0.478099320331979,0,0.266666666666667,-0.152689180737961,0,0.429595245601895,0.289098189098189,0.421611721611722,0.304693611473272,-0.40307023395548,0.418854803675856,0.355555555555556,0.348412698412698,0.541965320875674,0.431830663615561,0.28,-0.824457162094463,0.309523809523809,0.396779183640449,0.42054341891154,0.3,0.335555555555555,0.384582911178656,0.371304347826087,0.440438871473354,0.417916244511989,0.469651280841858,-0.657425145577587,0.461239889143115,0.474154094493078
"TrCP",0.0444420964200166,-0.5322029078676,-0.352319688109162,-0.444227272727273,0.1,-0.487916984975809,-0.525075454921164,-0.419308120001189,0.2,-0.28,-0.320740740740741,-0.247359735973597,-0.574296977776605,-0.473280348444241,-0.262365591397849,-0.311177675371224,-0.331760653126245,0.472028615951268,-0.380694945630383,-0.344785854721292,-0.344785854721292,0.290760653126245,-0.371428571428571,-0.292307692307692,-0.327472527472527,-0.2375,0.392259669596188,-0.504511913534758,0,-0.2,-0.0535300546448088,0,-0.336833248125426,-0.273758320532514,-0.274342105263158,-0.283404621218802,0.345218614718615,-0.387929444206723,-0.233333333333333,-0.320740740740741,-0.520780968400817,-0.449845246868091,-0.32,0.641475632479817,-0.28,-0.375350097234788,-0.344785854721292,-0.2,-0.253846153846154,-0.353173173173173,-0.393913043478261,-0.443977591036415,-0.387826638519708,-0.4448253613805,0.560853204164337,-0.422295752393345,-0.311379142300195
"TGFR",0.0334006966604868,0.556280677331582,0.338490566037736,0.539854356135495,-0.233333333333333,0.589563492063492,0.641336541708882,0.419351810056875,-0.193333333333333,0.2,0.28,0.237459389213775,0.558783035573927,0.558420122382311,0.33816091954023,0.415472008571538,0.421158800896162,-0.513073593073593,0.443233082706767,0.397619047619048,0.397619047619048,-0.37878591954023,0.537777777777778,0.445057471264368,0.491820061192425,0.383333333333333,-0.443945022657481,0.546474862956478,0,0.1,-0.0320248083978061,0,0.438541333162579,0.378817204301075,0.420175438596491,0.387990415427697,-0.416669214715617,0.380426049908704,0.293333333333333,0.28,0.631118961729366,0.498529657477026,0.376190476190476,-0.640651634104005,0.2,0.201941401925557,0.397619047619048,0.283333333333333,0.393333333333333,0.338490566037736,0.434085213032581,0.623492063492063,0.380595829195631,0.452212748940843,-0.555968644468936,0.404688481655578,0.459710322317421
"TGF",0.0337780551510529,0.512884450916488,0.28,0.49537037037037,-0.2,0.623492063492063,0.589563492063492,0.380595829195631,-0.133333333333333,0.1,0.2,0.186842105263158,0.51086636890726,0.512107438016529,0.293333333333333,0.378817204301075,0.37878591954023,-0.464502164502164,0.397619047619048,0.34047619047619,0.34047619047619,-0.33816091954023,0.46,0.393333333333333,0.445057471264368,0.283333333333333,-0.411980213273317,0.498529657477026,0,0,-0.0355962369692347,0,0.399410898379971,0.343333333333333,0.383333333333333,0.350676982591876,-0.382194887087255,0.338490566037736,0.193333333333333,0.2,0.580900621118012,0.434085213032581,0.333333333333333,-0.587670373456645,0.1,0.175933337409428,0.34047619047619,0.233333333333333,0.293333333333333,0.28,0.376190476190476,0.537777777777778,0.338490566037736,0.419351810056875,-0.504236542852308,0.353615520282187,0.420175438596491
"TCFLEF",0.0120541378699273,0.539965178096757,0.239424333836099,0.446068377976952,-0.171428571428571,0.592977000540574,0.623771702527329,0.188277634801171,-0.216666666666667,0.170833333333333,0.205833333333333,0.205676032550284,0.486087698224713,0.47486339787595,0.305238095238095,0.347019058452087,0.375305381998436,-0.465187583230013,0.409916804632054,0.385606686366614,0.385606686366614,-0.339109062980031,0.512820512820513,0.394053881715288,0.42362198802758,0.305246753246753,-0.434777030198717,0.537770034843206,0,0.133333333333333,-0.00705054749172396,0,0.338355203983004,0.320824029771398,0.327827398408044,0.334854569099502,-0.360799002454703,0.267374644395105,0.276666666666667,0.209509803921569,0.639438307726853,0.509198606271777,0.431428571428571,-0.60107693748623,0.174509803921569,0.320376545016988,0.385606686366614,0.253246753246753,0.366602901323131,0.235747863247863,0.477770034843206,0.559332140727489,0.263420819222706,0.208208906278834,-0.434279564468867,0.599119413919414,0.357175224495
"SUFU",-0.0176081606695872,-0.520905712960995,-0.377136752136752,-0.366454943635815,0.15,-0.587096032202415,-0.622796229441074,-0.322835300753643,0.293333333333333,-0.196666666666667,-0.241111111111111,-0.305612808244387,-0.524370145438364,-0.461653938099153,-0.400277777777778,-0.324129727582011,-0.465836843336843,0.459726722304042,-0.438560246231806,-0.412610879143199,-0.412610879143199,0.437651515151515,-0.49,-0.395151515151515,-0.428484848484848,-0.281428571428571,0.434585905500611,-0.477999647698841,0,-0.15,0.00335831070100237,0,-0.34826212666524,-0.298494623655914,-0.323736263736264,-0.306465422128073,0.382302066001543,-0.403530804181362,-0.355833333333333,-0.344444444444444,-0.534253196308989,-0.441829434932883,-0.353846153846154,0.518933600549007,-0.3,-0.349612328386015,-0.412610879143199,-0.221428571428571,-0.351969696969697,-0.273149946062567,-0.399300699300699,-0.541351351351351,-0.299465735536252,-0.343449111495331,0.46575437811436,-0.433329343418561,-0.357964451655727
"STAT",-0.0750044826967904,0.384812623274162,-0.0060064935064935,0.108087514684216,0,0.237051435406699,0.252993464392206,0.0156980550119351,-0.05,-0.0571428571428571,-0.0196428571428571,0.00829228243021347,0.105614371868242,0.223726276938151,0.145,0.219034926980954,0.164592508746656,-0.243978442728443,-0.0307617464785255,-0.044194582299421,-0.044194582299421,-0.156627906976744,0.159090909090909,0.0772655007949126,0.087945112445398,0.11,-0.271551834923118,0.241808981657179,0,0,0.167924341453753,0,0.135466571138993,0.200644122383253,0.124285714285714,0.2,0.0379261237205162,0.00323720397249809,0.125,-0.0196428571428571,0.271675528289025,0.223529411764706,0.2,-0.197894876882478,-0.0571428571428571,-0.069165105677918,-0.044194582299421,0.05,0.0529411764705882,-0.0060064935064935,0.2,0.202840909090909,0.0033952158952159,0.0277361956555585,-0.0550594531407595,-0.0491951186068833,0.132760290556901
