"","ZEB2","ZEB1","Wnt","TWIST1","TrCP","TGFR","TGF","TCFLEF","SUFU","STAT","SRC","SOSGRB2","SNAI2","SNAI1","SMO","SMAD","SHH","RKIP","RAS","RAF","PI3K","Patched","PAK1","NOTCHic","NOTCH","NFB","miR200","MEK","LOXL23","LIV1","KLF4","JAK","Jagged","ILK","IKK","HEY1","GSK3","GLI","FUS","Frizzled","FOXC2","ERK","EGR1","Ecadherin","DSH","Destcompl","DELTA","Csn","Csl","cMet","cfos","CDC42","CD44","cateninnuc","cateninmemb","AXIN2","AKT"
"ZEB2",-0.0545075408034529,-0.0545075408034529,0.0542657342657343,-0.127432952231849,0.1,-0.220457637600495,-0.228394145537003,0.0520660022513247,0.1,0.08,0.0666666666666667,-0.0689194139194139,-0.0468899042949043,-0.168745858472929,-0.122857142857143,-0.138931883986848,-0.131371555273994,0.183719806763285,-0.0259207245288616,-0.020995670995671,-0.020995670995671,0.127735191637631,-0.194805194805195,-0.0964102564102564,-0.101328289197142,-0.123611111111111,0.0175083544899514,-0.167271591646307,0,0.1,-0.0508297982986613,0,-0.109641938472246,-0.137102615694165,-0.125833333333333,-0.146407624633431,0.0223334650757124,0.0505960094950921,-0.114285714285714,0.0593939393939394,-0.2416891996892,-0.156295981890209,-0.158333333333333,0.00600941993593755,0.0727272727272727,0.103595596444144,-0.020995670995671,-0.111111111111111,-0.0897435897435897,0.0614035087719298,-0.153070175438596,-0.207532467532468,0.0576998050682261,0.0464815866669091,-0.0438042774751727,0.0897396953075399,-0.130506230529595
"ZEB1",0.592291381781637,0.592291381781637,0.431622442598052,0.471583325966536,-0.133333333333333,0.455002405734527,0.489254374238464,0.49705384838459,-0.158333333333333,0.335897435897436,0.387116948092558,0.293879142300195,0.541558065369789,0.323612076623037,0.223106060606061,0.178571315342988,0.275112201140566,-0.316012794426721,0.434366478785896,0.40523262051818,0.40523262051818,-0.250557040998217,0.364176245210728,0.326838235294118,0.362375425376762,0.220701754385965,-0.612012084540993,0.356169128444329,0,0.266666666666667,-0.545188592714237,0,0.343948829797181,0.166552084573757,0.248570606844981,0.185035508532918,-0.318778839617569,0.467017631601489,0.195833333333333,0.38931475029036,0.454667322919583,0.317843137254902,0.216666666666667,-0.648742178962366,0.338095238095238,0.312659835245869,0.40523262051818,0.173333333333333,0.289583333333333,0.430254202994519,0.276666666666667,0.414900882891887,0.465670869661185,0.523374787719227,-0.654415519881435,0.493539062088146,0.278570606844981
"Wnt",0.304208512673362,0.304208512673362,0.25,0.222941176470588,-0.1,0.146666666666667,0.203188405797101,0.311842105263158,0,0.1,0.2,0.0939393939393939,0.34198275862069,0.100310559006211,0.05,0.0566487775790101,0.10974025974026,-0.12,0.14606971975393,0.118796992481203,0.118796992481203,-0.0954545454545455,0.1,0.142857142857143,0.192857142857143,0.0666666666666667,-0.306262626262626,0.119607843137255,0,0,-0.262745098039216,0,0.153259803921569,0.058974358974359,0.0866666666666667,0.0656410256410257,-0.0500783699059561,0.286842105263158,0,0.3,0.176356275303644,0.0666666666666667,0.1,-0.402475553557379,0.2,-0.0632139354597674,0.118796992481203,0.1,0.1,0.25,0.0666666666666667,0.1,0.286842105263158,0.337669919832694,-0.336398305084746,0.31030303030303,0.136666666666667
"TWIST1",0.461505365014137,0.461505365014137,0.401336675020886,0.466524644945698,-0.2,0.476990595611285,0.513209274426775,0.478817564867319,-0.3,0.309523809523809,0.353968253968254,0.315754268614681,0.752850883013626,0.440533523461042,0.391555555555556,0.237307018990187,0.466256952410944,-0.430973113581809,0.429264850599839,0.398785398545044,0.398785398545044,-0.431281582952816,0.381818181818182,0.379145299145299,0.420654733107563,0.369230769230769,-0.470989414107536,0.462885913681023,0,0.266666666666667,-0.389180737961226,0,0.429035021512259,0.21981526981527,0.412087912087912,0.243465573974049,-0.322244870526452,0.444536675020886,0.355555555555556,0.353968253968254,0.518440121393985,0.426567505720824,0.28,-0.830824887979396,0.309523809523809,0.302852851484005,0.398785398545044,0.3,0.335555555555555,0.400776764606552,0.371304347826087,0.436990595611285,0.443748652156753,0.507167191089286,-0.676564600644612,0.481298432750046,0.449376047681132
"TrCP",-0.595135665761936,-0.595135665761936,-0.367621832358674,-0.394764539808018,0.0333333333333333,-0.422930990578049,-0.455717875823951,-0.442487735260012,0.0761904761904762,-0.28,-0.328148148148148,-0.225728822882288,-0.580379582842856,-0.329187786926828,-0.138556067588326,-0.108190817545656,-0.183543721909313,0.344633672036987,-0.365439135496524,-0.334984590041979,-0.334984590041979,0.159543721909313,-0.314285714285714,-0.212051282051282,-0.245018315018315,-0.120833333333333,0.607720467051611,-0.435730778678457,0,-0.2,0.550920114493885,0,-0.239621463871847,-0.0933521078682369,-0.157675438596491,-0.100476967398654,0.281544372294372,-0.406158417724528,-0.10952380952381,-0.328148148148148,-0.432906451058136,-0.389064112011791,-0.28,0.653572061717885,-0.28,-0.31174493980456,-0.334984590041979,-0.0833333333333333,-0.17051282051282,-0.368688688688689,-0.336521739130435,-0.378991596638655,-0.407302550074827,-0.471729114570357,0.578531286337629,-0.438985655420268,-0.185453216374269
"TGFR",0.606210762693643,0.606210762693643,0.342264150943396,0.508245683405826,-0.233333333333333,0.55047619047619,0.597993920972644,0.434489031326171,-0.153333333333333,0.2,0.28,0.224788823911631,0.562351768884039,0.471061196781229,0.234367816091954,0.239198540333886,0.294431375413988,-0.45025974025974,0.434983291562239,0.394047619047619,0.394047619047619,-0.265617816091954,0.526666666666667,0.38816091954023,0.432045811626561,0.315476190476191,-0.614498659479193,0.518505624792575,0,0.1,-0.557068395626748,0,0.35302528227786,0.22603128054741,0.341791979949875,0.248268329532223,-0.374294029051707,0.39065124771759,0.203333333333333,0.28,0.578778716536928,0.474670008354219,0.376190476190476,-0.651641495464498,0.2,0.150126371188671,0.394047619047619,0.258333333333333,0.343333333333333,0.342264150943396,0.423558897243108,0.593333333333333,0.390948361469712,0.471778668172938,-0.568801083596603,0.412307832050321,0.374350119484758
"TGF",0.559795668354021,0.559795668354021,0.28,0.465185185185185,-0.2,0.593333333333333,0.55047619047619,0.390948361469712,-0.133333333333333,0.1,0.2,0.181578947368421,0.512120287402558,0.43949777495232,0.203333333333333,0.22603128054741,0.265617816091954,-0.411688311688312,0.394047619047619,0.34047619047619,0.34047619047619,-0.234367816091954,0.46,0.343333333333333,0.38816091954023,0.258333333333333,-0.567284583232859,0.474670008354219,0,0,-0.507068395626748,0,0.319691948944526,0.211515151515151,0.315476190476191,0.231850419084462,-0.353511632963688,0.342264150943396,0.153333333333333,0.2,0.534673913043478,0.423558897243108,0.333333333333333,-0.597978803812028,0.1,0.136013467962865,0.34047619047619,0.233333333333333,0.273333333333333,0.28,0.376190476190476,0.526666666666667,0.342264150943396,0.434489031326171,-0.515452353804455,0.356084656084656,0.341791979949875
"TCFLEF",0.420081738437002,0.420081738437002,0.438039215686274,0.458931364467989,-0.142857142857143,0.399955973896422,0.426114914293773,0.401067075147507,-0.216666666666667,0.3625,0.4025,0.251938584369722,0.6515280672452,0.201717141528857,0.305238095238095,0.172501842996157,0.344452423360003,-0.301047894567663,0.355289873086863,0.331768191089491,0.331768191089491,-0.322980030721966,0.302564102564103,0.404814283436952,0.431060130613032,0.232311688311688,-0.42165406213599,0.470082960013274,0,0.3,-0.283487713267125,0,0.373584284096958,0.159308726361358,0.261343946376205,0.187745361119041,-0.00222384383146389,0.472200706369504,0.276666666666667,0.404705882352941,0.404886002024189,0.435389082462253,0.344285714285714,-0.641486542239077,0.364705882352941,-0.104325700549732,0.331768191089491,0.188311688311688,0.371480950103619,0.435833333333333,0.390627177700348,0.360703637447824,0.469795597484277,0.426582539065033,-0.552921414822156,0.806905494505495,0.283083076810987
"SUFU",-0.538642960156607,-0.538642960156607,-0.406517094017094,-0.353799932572058,0.15,-0.55749089515047,-0.592796615071574,-0.360125255977992,0.253333333333333,-0.21,-0.265555555555556,-0.303165255796835,-0.549274238154848,-0.386220957207829,-0.329722222222222,-0.152970062047019,-0.380250672750673,0.398278747925287,-0.419415658652357,-0.395048570044762,-0.395048570044762,0.359015151515152,-0.473333333333333,-0.36469696969697,-0.396443001443001,-0.228857142857143,0.550150573384006,-0.446621448983885,0,-0.15,0.480985024486546,0,-0.305343417178119,-0.143963133640553,-0.259626373626374,-0.156927950694321,0.295552387638904,-0.436628618180663,-0.290833333333333,-0.368055555555556,-0.489763547441377,-0.412153363877502,-0.353846153846154,0.529915475340596,-0.3125,-0.245587096816894,-0.395048570044762,-0.192857142857143,-0.323787878787879,-0.303419633225459,-0.381118881118881,-0.513873873873874,-0.333494821195383,-0.384626534750371,0.489302275396209,-0.465370721069101,-0.287143152149864
"STAT",0.449515868746638,0.449515868746638,-0.0060064935064935,0.0802251471666764,0,0.197488038277512,0.215362434412778,0.0150671401854367,0,-0.0571428571428571,-0.0196428571428571,-0.0069376026272578,0.0996744207101652,0.156836281283822,0.045,0.0649619634627131,0.0610526857378061,-0.18081241956242,-0.0253462834709826,-0.0357940446650124,-0.0357940446650124,-0.0566279069767442,0.140909090909091,0.0204027556968733,0.0330241149201743,0.02,-0.464612291286327,0.212194813409235,0,0,-0.329669241433947,0,0.0625468027353534,0.0615136876006441,0.0342857142857143,0.0586666666666667,0.0304939919893191,0.00323720397249809,0.025,-0.0196428571428571,0.224573960463531,0.191764705882353,0.2,-0.204723167435023,-0.0571428571428571,-0.0555531719593474,-0.0357940446650124,0,-0.00392156862745098,-0.0060064935064935,0.18,0.165909090909091,0.0033952158952159,0.0278204178969981,-0.0590154337551313,-0.0491951186068833,0.0461501210653753
