"","FOXC2","TGF","TGFR","CDC42","PAK1","MEK","SNAI1","EGR1","ERK","cfos","HEY1","SMAD","ILK","SHH","AKT","TWIST1","IKK","NFB","SMO","FUS","Jagged","Csn","NOTCH","NOTCHic","Csl","SOSGRB2","KLF4","ZEB2","ZEB1","SNAI2","cateninmemb","RAS","RAF","PI3K","DELTA","Ecadherin","GSK3","miR200","cateninnuc","GLI","TCFLEF","Wnt","CD44","cMet","Frizzled","SRC","DSH","STAT","AXIN2","TrCP","SUFU","LIV1","Destcompl","Patched","RKIP"
"RAS",0.333535521395929,0.358444444444444,0.304444444444444,0.271111111111111,0.26,0.307058823529412,0.291818181818182,0.26,0.277647058823529,0.26,0.162507058159232,0.15847687400319,0.157424242424242,0.194,0.205555555555556,0.369732441471572,0.166666666666667,0.166666666666667,0.116666666666667,0.1,0.258833129334965,0.2,0.273165618448637,0.222222222222222,0.2,0.00909090909090908,-0.351428571428571,0.393981762917933,0.393981762917933,0.57485765696292,-0.398801362036656,0.125510835913313,0.176491228070175,0.176491228070175,0.176491228070175,-0.469278578185421,-0.162556752190899,-0.402712683347714,0.407820225916454,0.338172715894869,0.377965153452685,0.276470588235294,0.337340153452685,0.276470588235294,0.2,0.2,0.1,0.1,0.349465240641711,-0.2,-0.1,0,-0.0159003188454439,-0.160666666666667,-0.384593406593407
"SOSGRB2",0.368572423744838,0.391176470588235,0.342605042016807,0.301428571428571,0.271428571428571,0.357412323037323,0.353852724330156,0.276190476190476,0.323037323037323,0.30952380952381,0.261647727272727,0.259286204529856,0.252903225806452,0.298701026608003,0.336593256190121,0.402880804495711,0.304678362573099,0.288888888888889,0.233333333333333,0.2,0.357215265481102,0.3,0.393266733266733,0.347552447552448,0.309090909090909,-0.0272222222222222,-0.360952380952381,0.399081877355259,0.399081877355259,0.645185136153225,-0.49394532627866,0.33131327518167,0.283261327129722,0.283261327129722,0.283261327129722,-0.563099864179841,-0.307142346276185,-0.409109248913718,0.399867802137684,0.331521739130435,0.370117322291235,0.275,0.330434782608696,0.273913043478261,0.2,0.2,0.1,0.1,0.345606435643564,-0.2,-0.2,0,-0.0314951771625906,-0.268468468468469,-0.379617053386154
"MEK",0.337182954525754,0.363747218513574,0.320890075656431,0.267619047619048,0.22,0.174333577891905,0.246010956597024,0.17,0.227666911225238,0.187241379310345,0.163218245169465,0.165950203144554,0.156725110893631,0.227544412300439,0.185580595874714,0.406357694592989,0.156168831168831,0.110714285714286,0.184,0.14,0.279035339538693,0.0857142857142857,0.247638087784073,0.21041181041181,0.156565656565657,0.0925079365079365,-0.369918699186992,0.410512402803897,0.410512402803897,0.659179152260213,-0.51249725642839,0.129540733035831,0.094077474249888,0.094077474249888,0.094077474249888,-0.58460876974094,-0.191842146693464,-0.418841149565914,0.400473581084249,0.352867132867133,0.377496836898203,0.32,0.351288185498712,0.318421052631579,0.27,0.268421052631579,0.2,0.2,0.379613791006196,-0.1,-0.1,0.1,0.0433299164901217,-0.208590163934426,-0.257176247982637
"CD44",0.37875,0.372222222222222,0.35,0.3,0.2,0.415,0.369340016708438,0.3,0.385,0.325,0.204093567251462,0.197619047619048,0.183333333333333,0.177272727272727,0.26,0.351941391941392,0.266666666666667,0.2,0.15,0.1,0.188531468531469,0.2,0.24812030075188,0.242857142857143,0.2,-0.00238095238095239,-0.277777777777778,0.420634920634921,0.420634920634921,0.439156399156399,-0.144450549450549,0.2,0.166666666666667,0.166666666666667,0.166666666666667,-0.283107697318424,-0.20952380952381,-0.431699604743083,0.132277877161598,0.0233333333333333,0.0861240310077519,-0.05,0.0233333333333333,0.05,-0.1,0,0,0.1,-0.02,-0.1,-0.1,0.1,-0.156194295900178,-0.15,-0.423703703703704
"ERK",0.366048933907197,0.393402390927367,0.363747218513574,0.320890075656431,0.267619047619048,0.209347583494146,0.269301802483466,0.187241379310345,0.174333577891905,0.227666911225238,0.175163637660932,0.177535568998212,0.165950203144554,0.244935716648265,0.210004559008354,0.432366039516494,0.185580595874714,0.156168831168831,0.208590163934426,0.184,0.298312447972428,0.110714285714286,0.275415865561851,0.247638087784073,0.21041181041181,0.123575897672985,-0.404549049381544,0.442474428120352,0.442474428120352,0.688060018686205,-0.544725617386033,0.15795482995213,0.129540733035831,0.129540733035831,0.129540733035831,-0.61865278624713,-0.214115290598139,-0.452092381093008,0.420223233379103,0.378681669207985,0.400473581084249,0.352867132867133,0.377496836898203,0.351288185498712,0.32,0.318421052631579,0.27,0.268421052631579,0.411646311331399,-0.0857142857142857,-0.14,0.2,0.0591431695021699,-0.227544412300439,-0.284907340419612
"STAT",0.218786639400136,0.21176467189053,0.194856459330144,0.165909090909091,0.140909090909091,0.207893738140417,0.148182485181735,0.2,0.191764705882353,0.18,0.0586666666666667,0.0649619634627131,0.0615136876006441,0.0628225972422309,0.0427602905569007,0.0802251471666764,0.0342857142857143,0.02,0.045,0.025,0.0675142417782127,0,0.0330241149201743,0.0204027556968733,-0.00392156862745098,-0.0069376026272578,-0.326728064963359,0.442935269858347,0.442935269858347,0.104995176821802,-0.0628629869659736,-0.0307617464785255,-0.044194582299421,-0.044194582299421,-0.044194582299421,-0.20560603104461,0.0426630840423944,-0.458532927961468,0.0325315917856516,0.0111440030557678,0.0224004833231963,-0.00146103896103896,0.0113594738594739,-0.00146103896103896,-0.0196428571428571,-0.0196428571428571,-0.0571428571428571,-0.0571428571428571,-0.0431294196000078,0,0,0,-0.0634173280695643,-0.0566279069767442,-0.171240347490347
"cMet",0.403425324675325,0.404830917874396,0.372222222222222,0.35,0.3,0.420454545454546,0.401543406538946,0.325,0.415,0.385,0.21781905744754,0.21034632034632,0.197619047619048,0.205397727272727,0.2725,0.392171276998863,0.26,0.266666666666667,0.15,0.15,0.225487990270599,0.2,0.280035194368901,0.24812030075188,0.242857142857143,0.0109523809523809,-0.320634920634921,0.456717394861725,0.456717394861725,0.48879143565275,-0.196763716710336,0.241509433962264,0.2,0.2,0.2,-0.331956802177759,-0.246713892168438,-0.466620239663718,0.165800604434325,0.086969696969697,0.132277877161598,0.0233333333333333,0.0861240310077519,0.0233333333333333,-0.05,0.05,-0.1,0,0.0419047619047619,-0.2,-0.1,0.1,-0.123541234675688,-0.177272727272727,-0.450626780626781
"Jagged",0.312857142857143,0.331555555555555,0.255555555555556,0.2,0.2,0.286666666666667,0.258333333333333,0.1,0.22,0.2,0.166666666666667,0.0714285714285714,0.0666666666666667,0.121794871794872,0.0888888888888889,0.293,0.0333333333333333,0,0.0333333333333333,0,0.166493506493506,0,0.231428571428571,0.16,0.1,0.12,-0.405555555555556,0.46207729468599,0.46207729468599,0.43868778280543,-0.431991951710262,0.252727272727273,0.18,0.18,0.18,-0.513017543859649,-0.23639846743295,-0.472121212121212,0.350949050949051,0.269230769230769,0.314685314685315,0.2,0.269230769230769,0.2,0.1,0.1,0,0,0.28,0,0,0,0.300540540540541,-0.0833333333333333,-0.235897435897436
"DELTA",0.312857142857143,0.331555555555555,0.255555555555556,0.2,0.2,0.286666666666667,0.258333333333333,0.1,0.22,0.2,0.166666666666667,0.0714285714285714,0.0666666666666667,0.121794871794872,0.0888888888888889,0.293,0.0333333333333333,0,0.0333333333333333,0,0.166493506493506,0,0.231428571428571,0.16,0.1,0.12,-0.405555555555556,0.46207729468599,0.46207729468599,0.43868778280543,-0.431991951710262,0.252727272727273,0.18,0.18,0.18,-0.513017543859649,-0.23639846743295,-0.472121212121212,0.350949050949051,0.269230769230769,0.314685314685315,0.2,0.269230769230769,0.2,0.1,0.1,0,0,0.28,0,0,0,0.300540540540541,-0.0833333333333333,-0.235897435897436
"SRC",0.405279926066443,0.398059782203327,0.367784552845528,0.345833333333333,0.333333333333333,0.329887106357695,0.304547870430223,0.3,0.316161616161616,0.327272727272727,0.126804038397881,0.114016980524706,0.109429824561404,0.0953812636165577,0.166263736263736,0.257079768386483,0.157692307692308,0.15,0.0533333333333333,0.0333333333333333,0.110475770406963,0.15,0.167445887445887,0.143809523809524,0.12,0.00857142857142857,-0.352777777777778,0.478770809136663,0.478770809136663,0.206745334820807,-0.109276903769322,0.215070515943912,0.186826241134752,0.186826241134752,0.186826241134752,-0.272450292397661,-0.13642933399031,-0.490797150980217,0.080357159404109,0.0344262295081967,0.0608065976063562,0,0.0344262295081967,0,-0.05,-0.05,-0.1,0,-0.0271686004505079,-0.1,-0.0333333333333333,0,-0.0760070548212593,-0.0718518518518519,-0.40194572452637
"SMO",0.431379310344828,0.52490990990991,0.481666666666667,0.44,0.4,0.393240093240093,0.363364055299539,0.2,0.353846153846154,0.3,0.128937728937729,0.134285714285714,0.12,0.324166666666667,0.236857142857143,0.284858387799564,0.192857142857143,0.15,0.253333333333333,0.333333333333333,0.239312169312169,0.1,0.323787878787879,0.278787878787879,0.233333333333333,0.255263157894737,-0.413888888888889,0.482485875706215,0.482485875706215,0.458517788724685,-0.399283850088736,0.382479874776386,0.347596153846154,0.347596153846154,0.347596153846154,-0.446083963266817,-0.335225292506846,-0.492374924653406,0.302911242507563,0.344444444444444,0.275091693635383,0.3,0.241111111111111,0.196666666666667,0.25,0.15,0.2,0.1,0.366472607851918,0,-0.3,0.1,0.319191970819878,-0.290833333333333,-0.352857142857143
"TWIST1",0.536864045556844,0.523935454616862,0.485438871473354,0.440438871473354,0.381818181818182,0.477104295456357,0.4795505521049,0.28,0.431830663615561,0.371304347826087,0.243465573974049,0.237967084996788,0.21981526981527,0.458591118009162,0.460917613459986,0.465609313137917,0.416849816849817,0.369230769230769,0.391555555555556,0.355555555555556,0.410423425501433,0.3,0.419711336881148,0.379145299145299,0.335555555555555,0.315754268614681,-0.404315196998124,0.488073160880178,0.488073160880178,0.731234132410533,-0.658642259734095,0.45193278426317,0.42054341891154,0.42054341891154,0.42054341891154,-0.827519665813628,-0.402331036737596,-0.496082171680117,0.470532602683722,0.418854803675856,0.446553304236338,0.385254803675856,0.417916244511989,0.384582911178656,0.348412698412698,0.348412698412698,0.309523809523809,0.309523809523809,0.461239889143115,-0.2,-0.3,0.266666666666667,0.396961599612245,-0.428541856925419,-0.461840770536423
"NOTCH",0.376122448979592,0.396071684587814,0.331555555555555,0.255555555555556,0.2,0.350952380952381,0.299871794871795,0.2,0.286666666666667,0.22,0.171014492753623,0.0814285714285714,0.0714285714285714,0.151206636500754,0.133333333333333,0.342152542372881,0.0888888888888889,0.0333333333333333,0.0833333333333333,0.0333333333333333,0.196123136123136,0,0.186267281105991,0.231428571428571,0.16,0.167368421052632,-0.46207729468599,0.52133655394525,0.52133655394525,0.487894132011779,-0.483824412443246,0.303451910408432,0.252727272727273,0.252727272727273,0.252727272727273,-0.572694963214488,-0.277307558342041,-0.529264069264069,0.383193948908235,0.314685314685315,0.350949050949051,0.269230769230769,0.314685314685315,0.269230769230769,0.2,0.2,0.1,0.1,0.338490566037736,0,0,0,0.329512503157363,-0.121794871794872,-0.28762157382847
"IKK",0.614439476734559,0.617772442892478,0.555747126436782,0.483333333333333,0.4,0.345714285714286,0.44951871657754,0.1,0.26,0.2,0.19047619047619,0.20659407138536,0.182456140350877,0.285135135135135,0.283333333333333,0.585952380952381,0.221428571428571,0.25,0.2,0.133333333333333,0.306609686609687,0.2,0.301831501831502,0.242857142857143,0.171428571428571,0.347826086956522,-0.447727272727273,0.52544390637611,0.52544390637611,0.670819178971525,-0.586328502415459,0.395368916797488,0.342307692307692,0.342307692307692,0.342307692307692,-0.721799906116942,-0.36254688672168,-0.532074592074592,0.44801851422466,0.374810213940649,0.41365318914726,0.326984126984127,0.374810213940649,0.326984126984127,0.271428571428571,0.271428571428571,0.2,0.2,0.402002089864159,-0.1,-0.1,0.1,0.379090404131388,-0.25,-0.418996138996139
"FUS",0.472168784029038,0.566399271612038,0.52490990990991,0.481666666666667,0.44,0.431171127722852,0.392609338318407,0.3,0.393240093240093,0.353846153846154,0.144879757923236,0.145253456221198,0.134285714285714,0.349419191919192,0.271472527472527,0.320984042249826,0.236857142857143,0.192857142857143,0.290833333333333,0.253333333333333,0.265818193408555,0.15,0.362424242424242,0.323787878787879,0.278787878787879,0.274493927125506,-0.461429872495446,0.527271151779834,0.527271151779834,0.494244898239946,-0.437831336122255,0.412610879143199,0.382479874776386,0.382479874776386,0.382479874776386,-0.489097661896954,-0.359386366332349,-0.53692938009895,0.326280807724955,0.379059829059829,0.302911242507563,0.344444444444444,0.275091693635383,0.241111111111111,0.3,0.196666666666667,0.25,0.15,0.404360806609682,-0.1,-0.333333333333333,0.1,0.33714817519944,-0.324166666666667,-0.393063328424153
"TGF",0.534148351648352,0.55009009009009,0.593333333333333,0.526666666666667,0.46,0.474670008354219,0.441176470588235,0.333333333333333,0.423558897243108,0.376190476190476,0.231850419084462,0.22603128054741,0.211515151515151,0.265617816091954,0.341791979949875,0.464735202492212,0.315476190476191,0.258333333333333,0.203333333333333,0.153333333333333,0.319691948944526,0.233333333333333,0.38816091954023,0.343333333333333,0.273333333333333,0.181578947368421,-0.507068395626748,0.559361973608399,0.559361973608399,0.51086636890726,-0.514243894589953,0.3961876510657,0.339430894308943,0.339430894308943,0.339430894308943,-0.597894911194578,-0.37209601081812,-0.566964070412346,0.426925895232176,0.342264150943396,0.388316782522344,0.28,0.342264150943396,0.28,0.2,0.2,0.1,0.1,0.356084656084656,-0.2,-0.133333333333333,0,0.182541130367217,-0.234367816091954,-0.410802530802531
"Csn",0.403776730204277,0.424446142093201,0.378991596638655,0.314285714285714,0.242857142857143,0.389064112011791,0.319178037152721,0.22,0.336521739130435,0.28,0.0813593203398301,0.0933521078682369,0.0788359788359788,0.159543721909313,0.157675438596491,0.362155844155844,0.120833333333333,0.0833333333333333,0.10952380952381,0.0761904761904762,0.208611111111111,0.0333333333333333,0.212051282051282,0.17051282051282,0.116666666666667,0.193055555555556,-0.509936507936508,0.560496175871478,0.560496175871478,0.535891553701773,-0.531877013204303,0.344785854721292,0.303322440087146,0.303322440087146,0.303322440087146,-0.61120282246208,-0.310553656869446,-0.571971819030643,0.427177771831237,0.364990253411306,0.398659253312719,0.328148148148148,0.365985985985986,0.328148148148148,0.28,0.28,0.2,0.2,0.39512315270936,-0.1,-0.0333333333333333,0.1,0.365130149024012,-0.138556067588326,-0.31979020979021
"cfos",0.403776730204277,0.424446142093201,0.378991596638655,0.314285714285714,0.242857142857143,0.389064112011791,0.319178037152721,0.32,0.336521739130435,0.28,0.0813593203398301,0.0933521078682369,0.0788359788359788,0.159543721909313,0.157675438596491,0.362155844155844,0.120833333333333,0.0833333333333333,0.10952380952381,0.0761904761904762,0.208611111111111,0.0333333333333333,0.212051282051282,0.17051282051282,0.116666666666667,0.193055555555556,-0.509936507936508,0.560496175871478,0.560496175871478,0.535891553701773,-0.531877013204303,0.344785854721292,0.303322440087146,0.303322440087146,0.303322440087146,-0.61120282246208,-0.310553656869446,-0.571971819030643,0.427177771831237,0.364990253411306,0.398659253312719,0.328148148148148,0.365985985985986,0.328148148148148,0.28,0.28,0.2,0.2,0.39512315270936,0,-0.0333333333333333,0.1,0.365130149024012,-0.138556067588326,-0.31979020979021
"CDC42",0.403776730204277,0.424446142093201,0.378991596638655,0.314285714285714,0.342857142857143,0.389064112011791,0.319178037152721,0.22,0.336521739130435,0.28,0.0813593203398301,0.0933521078682369,0.0788359788359788,0.159543721909313,0.157675438596491,0.362155844155844,0.120833333333333,0.0833333333333333,0.10952380952381,0.0761904761904762,0.208611111111111,0.0333333333333333,0.212051282051282,0.17051282051282,0.116666666666667,0.193055555555556,-0.509936507936508,0.560496175871478,0.560496175871478,0.535891553701773,-0.531877013204303,0.344785854721292,0.303322440087146,0.303322440087146,0.303322440087146,-0.61120282246208,-0.310553656869446,-0.571971819030643,0.427177771831237,0.364990253411306,0.398659253312719,0.328148148148148,0.365985985985986,0.328148148148148,0.28,0.28,0.2,0.2,0.39512315270936,0,-0.0333333333333333,0.1,0.365130149024012,-0.138556067588326,-0.31979020979021
"NOTCHic",0.421283739302172,0.441294614524119,0.396071684587814,0.331555555555555,0.255555555555556,0.408095238095238,0.332146927146927,0.22,0.350952380952381,0.286666666666667,0.184860646599777,0.0979753340184995,0.0814285714285714,0.173787281662044,0.172868217054264,0.380517322247095,0.133333333333333,0.0888888888888889,0.121794871794872,0.0833333333333333,0.221950950692673,0.0333333333333333,0.228372544263885,0.186267281105991,0.231428571428571,0.221913875598086,-0.515648723257419,0.570966183574879,0.570966183574879,0.528976296340436,-0.529869037189696,0.344338609915821,0.303451910408432,0.303451910408432,0.303451910408432,-0.622465254179266,-0.308974225008708,-0.581865225333433,0.411438223717395,0.350169185653057,0.383193948908235,0.314685314685315,0.350949050949051,0.314685314685315,0.269230769230769,0.269230769230769,0.2,0.2,0.38293501048218,0,-0.0333333333333333,0.1,0.35217916982403,-0.151206636500754,-0.331283545659456
"TCFLEF",0.616982818608018,0.605770157334804,0.57774362333812,0.547227191413238,0.507692307692308,0.527223362448889,0.43566219140441,0.431428571428571,0.500511033681765,0.472891986062718,0.202196974022267,0.185197388865638,0.175408521303258,0.282916325049711,0.310638353009585,0.431843473271903,0.290419773774612,0.271064935064935,0.24047619047619,0.216666666666667,0.283584454025305,0.235064935064935,0.3952389606249,0.370572293958234,0.345082097879802,0.200614156302779,-0.440133788625168,0.576497433087217,0.576497433087217,0.485786360340309,-0.438587889167175,0.409332895829666,0.384859211619139,0.384859211619139,0.384859211619139,-0.607727689764138,-0.357716184278684,-0.587551829700079,0.21079179173454,0.270326282129351,0.190929366970998,0.2411337355455,0.266388082567328,0.237457264957265,0.209509803921569,0.205833333333333,0.174509803921569,0.170833333333333,0.601418315018315,-0.171428571428571,-0.183333333333333,0.133333333333333,0.322965181007754,-0.261443932411674,-0.436856004974927
"NFB",0.664742507037589,0.667535476067833,0.617772442892478,0.555747126436782,0.483333333333333,0.405310245310245,0.488430850468754,0.2,0.345714285714286,0.26,0.21970695970696,0.225112589903878,0.20659407138536,0.31975051975052,0.32816091954023,0.627857142857143,0.283333333333333,0.221428571428571,0.25,0.2,0.340687898900189,0.25,0.347985347985348,0.301831501831502,0.242857142857143,0.383309957924264,-0.509017595307918,0.58419390637611,0.58419390637611,0.714447364878572,-0.635379135326851,0.435732553161125,0.395368916797488,0.395368916797488,0.395368916797488,-0.776512268418044,-0.39394223555889,-0.591680503404641,0.477609157499513,0.414154476235731,0.44801851422466,0.374810213940649,0.41365318914726,0.374810213940649,0.326984126984127,0.326984126984127,0.271428571428571,0.271428571428571,0.446900049047832,-0.2,-0.133333333333333,0.2,0.401702254191847,-0.285135135135135,-0.466996138996139
"PAK1",0.43894914399738,0.459965267776261,0.424446142093201,0.378991596638655,0.314285714285714,0.438397445345124,0.348194823723464,0.28,0.389064112011791,0.336521739130435,0.100476967398654,0.108190817545656,0.0933521078682369,0.182543721909313,0.187305068226121,0.394764539808018,0.157675438596491,0.120833333333333,0.138556067588326,0.10952380952381,0.234377982276755,0.0833333333333333,0.245018315018315,0.212051282051282,0.17051282051282,0.225728822882288,-0.55255945875618,0.601332188733215,0.601332188733215,0.571153759850055,-0.570888002215292,0.380402293077457,0.344785854721292,0.344785854721292,0.344785854721292,-0.652517701354814,-0.337061883560488,-0.613088570299678,0.451177771831237,0.397673180240574,0.427177771831237,0.364990253411306,0.398659253312719,0.365985985985986,0.328148148148148,0.328148148148148,0.28,0.28,0.432859001765963,-0.0333333333333333,-0.0761904761904762,0.2,0.384708462277024,-0.159543721909313,-0.354596839624464
"LIV1",0.43894914399738,0.459965267776261,0.424446142093201,0.378991596638655,0.314285714285714,0.438397445345124,0.348194823723464,0.28,0.389064112011791,0.336521739130435,0.100476967398654,0.108190817545656,0.0933521078682369,0.182543721909313,0.187305068226121,0.394764539808018,0.157675438596491,0.120833333333333,0.138556067588326,0.10952380952381,0.234377982276755,0.0833333333333333,0.245018315018315,0.212051282051282,0.17051282051282,0.225728822882288,-0.55255945875618,0.601332188733215,0.601332188733215,0.571153759850055,-0.570888002215292,0.380402293077457,0.344785854721292,0.344785854721292,0.344785854721292,-0.652517701354814,-0.337061883560488,-0.613088570299678,0.451177771831237,0.397673180240574,0.427177771831237,0.364990253411306,0.398659253312719,0.365985985985986,0.328148148148148,0.328148148148148,0.28,0.28,0.432859001765963,-0.0333333333333333,-0.0761904761904762,0.2,0.384708462277024,-0.159543721909313,-0.354596839624464
"EGR1",0.43894914399738,0.459965267776261,0.424446142093201,0.378991596638655,0.314285714285714,0.438397445345124,0.348194823723464,0.28,0.389064112011791,0.336521739130435,0.100476967398654,0.108190817545656,0.0933521078682369,0.182543721909313,0.187305068226121,0.394764539808018,0.157675438596491,0.120833333333333,0.138556067588326,0.10952380952381,0.234377982276755,0.0833333333333333,0.245018315018315,0.212051282051282,0.17051282051282,0.225728822882288,-0.55255945875618,0.601332188733215,0.601332188733215,0.571153759850055,-0.570888002215292,0.380402293077457,0.344785854721292,0.344785854721292,0.344785854721292,-0.652517701354814,-0.337061883560488,-0.613088570299678,0.451177771831237,0.397673180240574,0.427177771831237,0.364990253411306,0.398659253312719,0.365985985985986,0.328148148148148,0.328148148148148,0.28,0.28,0.432859001765963,-0.0333333333333333,-0.0761904761904762,0.2,0.384708462277024,-0.159543721909313,-0.354596839624464
"ZEB1",0.464578735897109,0.494941888231507,0.459636168310403,0.417799433616525,0.364176245210728,0.364771241830065,0.346855104544188,0.216666666666667,0.322549019607843,0.276666666666667,0.185035508532918,0.179112471047187,0.166552084573757,0.271016185510115,0.284223396088996,0.470473121101057,0.251849295369572,0.220701754385965,0.223106060606061,0.195833333333333,0.334010086578585,0.173333333333333,0.361278069319014,0.326838235294118,0.289583333333333,0.293879142300195,-0.552509623779399,0.604764111599975,0.604764111599975,0.526917672964697,-0.643114352592388,0.451493886382305,0.41953186106585,0.41953186106585,0.41953186106585,-0.646666967161437,-0.384943596092532,-0.623856682867829,0.496965737519501,0.450872070264829,0.475320291877973,0.420975163048334,0.449354912383965,0.419493801272854,0.384436701509872,0.38223889931207,0.338095238095238,0.335897435897436,0.48012547234277,-0.133333333333333,-0.158333333333333,0.266666666666667,0.399618350151351,-0.248596256684492,-0.332451028931967
"TGFR",0.579522800987559,0.598661518661519,0.55009009009009,0.593333333333333,0.526666666666667,0.517725563909774,0.479046293073442,0.376190476190476,0.474670008354219,0.423558897243108,0.248268329532223,0.239292929292929,0.22603128054741,0.294431375413988,0.373556685832228,0.507592345349355,0.341791979949875,0.315476190476191,0.234367816091954,0.203333333333333,0.351576006915541,0.258333333333333,0.431639180409795,0.38816091954023,0.343333333333333,0.224788823911631,-0.556617945176298,0.606890490718666,0.606890490718666,0.558198155450183,-0.565169820515879,0.442228706784175,0.3961876510657,0.3961876510657,0.3961876510657,-0.651057304356971,-0.408234624679506,-0.614893064495187,0.458364616368943,0.388070602556299,0.426925895232176,0.342264150943396,0.388316782522344,0.342264150943396,0.28,0.28,0.2,0.2,0.410591093852896,-0.233333333333333,-0.153333333333333,0.1,0.210273923889485,-0.265617816091954,-0.451809725047135
"Csl",0.45634121056654,0.476442006814369,0.441294614524119,0.396071684587814,0.331555555555555,0.457008281573499,0.361908831908832,0.286666666666667,0.408095238095238,0.350952380952381,0.206429274050757,0.114086445129611,0.0979753340184995,0.197925212696527,0.204651162790698,0.413248699222265,0.172868217054264,0.133333333333333,0.151206636500754,0.121794871794872,0.248513450692673,0.0888888888888889,0.262008907900249,0.228372544263885,0.186267281105991,0.251995176411094,-0.559934437543133,0.612955133851122,0.612955133851122,0.563950196415008,-0.56885986287777,0.37902495677929,0.344338609915821,0.344338609915821,0.344338609915821,-0.66409316115601,-0.335009727967288,-0.624348885464152,0.435280419257704,0.382427250169186,0.411438223717395,0.350169185653057,0.383193948908235,0.350949050949051,0.314685314685315,0.314685314685315,0.269230769230769,0.269230769230769,0.419695935932052,-0.0333333333333333,-0.0833333333333333,0.2,0.371032128945445,-0.173787281662044,-0.367689075613373
"SMAD",0.497218241131393,0.515619739653918,0.477495987158908,0.431428571428571,0.371428571428571,0.470543837882547,0.396996055544458,0.314285714285714,0.421505376344086,0.369124423963134,0.229237543547777,0.118913571877699,0.204764890822543,0.301783407208879,0.309555555555556,0.432463572347166,0.274888888888889,0.238888888888889,0.250833333333333,0.220833333333333,0.353935073243481,0.205555555555556,0.365035068290882,0.328527131782946,0.286666666666667,0.257407269477134,-0.57426535291566,0.626741275706828,0.626741275706828,0.575537325140515,-0.579922816576214,0.462293829094108,0.426532239690134,0.426532239690134,0.426532239690134,-0.674177016458174,-0.371085668826746,-0.636760295004233,0.448345474834052,0.394186138770976,0.423930418882882,0.35989010989011,0.394950827046147,0.360644257703081,0.321428571428571,0.321428571428571,0.271428571428571,0.271428571428571,0.428555724139754,-0.15,-0.183333333333333,0.2,0.283112753753705,-0.277438837920489,-0.389506834628786
"SNAI1",0.469649780940055,0.491076378887372,0.459965267776261,0.424446142093201,0.378991596638655,0.475168745793555,0.274510613197148,0.336521739130435,0.438397445345124,0.389064112011791,0.118334110255796,0.119383929476776,0.108190817545656,0.204485469482129,0.217166179337232,0.423644293148203,0.187305068226121,0.157675438596491,0.159543721909313,0.138556067588326,0.257907394041461,0.120833333333333,0.27603872318158,0.245018315018315,0.212051282051282,0.247238256844552,-0.589631109846523,0.636227379855286,0.636227379855286,0.600955972387768,-0.603530489261924,0.408797354805852,0.380402293077457,0.380402293077457,0.380402293077457,-0.688020043884746,-0.359055239042216,-0.649180966834808,0.470960829682477,0.426375191209496,0.451177771831237,0.397673180240574,0.427177771831237,0.398659253312719,0.364990253411306,0.365985985985986,0.328148148148148,0.328148148148148,0.464793733700695,-0.0833333333333333,-0.10952380952381,0.28,0.400711756265495,-0.182543721909313,-0.386529612733708
"GLI",0.499191068971448,0.616866227818388,0.577572110171329,0.530402298850575,0.468333333333333,0.556203750209275,0.409679497490986,0.402857142857143,0.509242424242424,0.461190476190476,0.15473324072645,0.158369988985897,0.144856475472383,0.324973091900828,0.239155739050006,0.428092680758216,0.206343239050006,0.175730994152047,0.273339598997494,0.247023809523809,0.276800336507992,0.138888888888889,0.291431097637994,0.254288240495137,0.214288240495137,0.233301153124162,-0.586816816816817,0.636728537293053,0.636728537293053,0.591063581491758,-0.591363051192571,0.472468749414785,0.434620143837095,0.434620143837095,0.434620143837095,-0.675868564374612,-0.425139309989497,-0.64740096848456,0.473749037220735,0.41538939803787,0.447628296037233,0.478368121442125,0.415810114219051,0.37874114870181,0.434838709677419,0.334838709677419,0.38,0.28,0.445668780193237,-0.0833333333333333,-0.20952380952381,0.2,0.347532195606938,-0.299870211242392,-0.408715571088957
