"","ZEB2","ZEB1","Wnt","TWIST1","TrCP","TGFR","TGF","TCFLEF","SUFU","STAT","SRC","SOSGRB2","SNAI2","SNAI1","SMO","SMAD","SHH","RKIP","RAS","RAF","PI3K","Patched","PAK1","NOTCHic","NOTCH","NFB","miR200","MEK","LOXL23","LIV1","KLF4","JAK","Jagged","ILK","IKK","HEY1","GSK3","GLI","FUS","Frizzled","FOXC2","ERK","EGR1","Ecadherin","DSH","Destcompl","DELTA","Csn","Csl","cMet","cfos","CDC42","CD44","cateninnuc","cateninmemb","AXIN2","AKT"
"ZEB2",-0.0562825621892527,-0.0562825621892527,0.0583682983682984,-0.126396682801797,0.1,-0.221372912801484,-0.227722119150691,0.0546013507948274,0.1,0.08,0.0733333333333333,-0.0689194139194139,-0.0445289292861874,-0.169726413768423,-0.122857142857143,-0.139541640084409,-0.129841621792841,0.18378421900161,-0.0270756509728672,-0.0208658008658009,-0.0208658008658009,0.125296167247387,-0.194805194805195,-0.0964102564102564,-0.100235393022278,-0.123611111111111,0.0197670160410428,-0.170064667964167,0,0.1,-0.0473210263688367,0,-0.108618053204296,-0.137102615694165,-0.130277777777778,-0.146407624633431,0.0331001416918979,0.0528637112123351,-0.114285714285714,0.0660606060606061,-0.241858585858586,-0.162747594793435,-0.158333333333333,0.00566521679662661,0.0727272727272727,0.0795397712463299,-0.0208658008658009,-0.111111111111111,-0.0897435897435897,0.0654385964912281,-0.153070175438596,-0.211168831168831,0.0598830409356725,0.0504455066389833,-0.0452122014347458,0.0929971961318063,-0.13121235721703
"ZEB1",0.625951064545297,0.625951064545297,0.40352675779505,0.469253228879157,-0.133333333333333,0.467758971614024,0.504766845629772,0.440975535724116,-0.158333333333333,0.335897435897436,0.372482801751094,0.293879142300195,0.503665967997762,0.38474769635654,0.223106060606061,0.180013623035296,0.264247641793696,-0.359619516524739,0.479360724619447,0.443297732493463,0.443297732493463,-0.244674688057041,0.364176245210728,0.326838235294118,0.359896086533787,0.220701754385965,-0.644149582227539,0.3799784054591,0,0.266666666666667,-0.565860292792342,0,0.31830701797898,0.166552084573757,0.258406672418752,0.185035508532918,-0.492806498087505,0.425176242331133,0.195833333333333,0.374680603948897,0.48148146587234,0.331960784313725,0.216666666666667,-0.643724496758016,0.338095238095238,0.539184549224643,0.443297732493463,0.173333333333333,0.289583333333333,0.401894566456977,0.276666666666667,0.4235965350658,0.423422344234755,0.455065555293588,-0.625326272352264,0.458392184498901,0.294120958133038
"Wnt",0.465949306551889,0.465949306551889,-0.075,0.184411764705882,-0.1,0.32,0.354782608695652,-0.0308270676691729,0,-0.1,-0.1,0.0393939393939394,0.0741379310344828,0.327277432712215,0,0.0813357185450209,0.0415584415584416,-0.335,0.2919002050581,0.269172932330827,0.269172932330827,-0.0272727272727273,0.3,0.114285714285714,0.147619047619048,0.133333333333333,-0.476868686868687,0.249411764705882,0,0,-0.419607843137255,0,0.034828431372549,0.0743589743589744,0.153333333333333,0.081025641025641,-0.458307210031348,-0.0486842105263158,0,0,0.379919028340081,0.22,0.1,-0.363706867483421,0,0.341252198820031,0.269172932330827,0.1,0.1,-0.075,0.2,0.3,-0.0486842105263158,-0.0155952795897027,-0.159618644067797,-0.104242424242424,0.190833333333333
"TWIST1",0.517110092548689,0.517110092548689,0.369172932330827,0.464693981330137,-0.2,0.493887147335423,0.536483958269364,0.406175732781665,-0.3,0.309523809523809,0.342857142857143,0.315754268614681,0.705092768239089,0.529519210073181,0.391555555555556,0.238627151003389,0.450925283607381,-0.496573161790553,0.482565184396737,0.445921348780299,0.445921348780299,-0.425802130898021,0.381818181818182,0.379145299145299,0.418767940654733,0.369230769230769,-0.523145372602453,0.49132267723169,0,0.266666666666667,-0.419449656035022,0,0.389570933132064,0.21981526981527,0.421611721611722,0.243465573974049,-0.514304060024407,0.389972932330827,0.355555555555556,0.342857142857143,0.557613551115052,0.437093821510297,0.28,-0.823729006754657,0.309523809523809,0.533941209749761,0.445921348780299,0.3,0.335555555555555,0.36838905775076,0.371304347826087,0.443887147335423,0.388870985461603,0.420494306674706,-0.636486887137973,0.439196233873653,0.47245917923884
"TrCP",-0.610509800592172,-0.610509800592172,-0.359727095516569,-0.394764539808018,0.0333333333333333,-0.427476445123504,-0.465727811243723,-0.406323154838006,0.0761904761904762,-0.28,-0.328148148148148,-0.225728822882288,-0.55839017676401,-0.373259017952532,-0.138556067588326,-0.108190817545656,-0.180543721909313,0.368998312920965,-0.400109004922491,-0.358290823104309,-0.358290823104309,0.159543721909313,-0.314285714285714,-0.212051282051282,-0.245018315018315,-0.120833333333333,0.621286705729823,-0.443730778678457,0,-0.2,0.55583814728077,0,-0.226958503749148,-0.0933521078682369,-0.157675438596491,-0.100476967398654,0.415361471861472,-0.385580754053155,-0.10952380952381,-0.328148148148148,-0.447586254013801,-0.389064112011791,-0.28,0.651101022151163,-0.28,-0.494015450105208,-0.358290823104309,-0.0833333333333333,-0.17051282051282,-0.360580580580581,-0.336521739130435,-0.378991596638655,-0.386323154838006,-0.422047292769041,0.560403693857622,-0.423750348545404,-0.191008771929825
"TGFR",0.63305392773205,0.63305392773205,0.310943396226415,0.505398708316858,-0.233333333333333,0.561785714285714,0.61072188449848,0.377929042159429,-0.153333333333333,0.2,0.26,0.224788823911631,0.525911650581699,0.522663531159106,0.234367816091954,0.24062202787837,0.284791544905513,-0.485541125541126,0.480075187969925,0.430952380952381,0.430952380952381,-0.259367816091954,0.526666666666667,0.38816091954023,0.429168113784834,0.315476190476191,-0.639915087384498,0.541762854625147,0,0.1,-0.574692619229233,0,0.330794166613306,0.22603128054741,0.352318295739348,0.248268329532223,-0.566646145569011,0.347717589774802,0.203333333333333,0.26,0.601095839323009,0.492447786131997,0.376190476190476,-0.647256852508784,0.2,0.448496372161087,0.430952380952381,0.258333333333333,0.343333333333333,0.310943396226415,0.423558897243108,0.602857142857143,0.347785501489573,0.401755437199288,-0.541609531757709,0.373659271370287,0.387202016669581
"TGF",0.577582229618843,0.577582229618843,0.26,0.465185185185185,-0.2,0.602857142857143,0.561785714285714,0.347785501489573,-0.133333333333333,0.1,0.2,0.181578947368421,0.48540239132244,0.479300699300699,0.203333333333333,0.22603128054741,0.259367816091954,-0.43982683982684,0.430952380952381,0.370238095238095,0.370238095238095,-0.234367816091954,0.46,0.343333333333333,0.38816091954023,0.258333333333333,-0.583903357179219,0.492447786131997,0,0,-0.515764047800661,0,0.303982572410407,0.211515151515151,0.315476190476191,0.231850419084462,-0.513589910850185,0.310943396226415,0.153333333333333,0.2,0.552624223602485,0.423558897243108,0.333333333333333,-0.595297738369091,0.1,0.402327017322377,0.370238095238095,0.233333333333333,0.273333333333333,0.26,0.376190476190476,0.526666666666667,0.310943396226415,0.377929042159429,-0.494958261549857,0.329453262786596,0.352318295739348
"TCFLEF",0.619387028176502,0.619387028176502,0.193984414278532,0.427325411550596,-0.171428571428571,0.592977000540574,0.620129318421368,0.124191941106938,-0.183333333333333,0.158333333333333,0.173333333333333,0.197021341931522,0.440192305609636,0.494866205389218,0.235714285714286,0.188028939025819,0.266794831924458,-0.484795426367268,0.450375958366357,0.42448896756478,0.42448896756478,-0.250230414746544,0.512820512820513,0.368611509644508,0.39020619402989,0.279064935064935,-0.629062831412229,0.558294342127095,0,0.133333333333333,-0.472415329768271,0,0.248249431575156,0.176365459102301,0.308097193129451,0.203081929774479,-0.501417421696518,0.212617954651203,0.216666666666667,0.177745098039216,0.645702526746707,0.523600464576074,0.431428571428571,-0.60109783069899,0.162745098039216,0.498451715291241,0.42448896756478,0.235064935064935,0.345082097879802,0.18957264957265,0.482648083623693,0.559332140727489,0.207811643283341,0.138109466880134,-0.402791306134022,0.550249084249084,0.333097193129451
"SUFU",-0.598807378138251,-0.598807378138251,-0.345833333333333,-0.34548773955646,0.15,-0.578499137435308,-0.611437993451087,-0.275496373373281,0.253333333333333,-0.183333333333333,-0.216666666666667,-0.294773647405226,-0.488081259737927,-0.466079183495438,-0.318611111111111,-0.158322069794915,-0.35719774969775,0.462604904504757,-0.471187575454601,-0.442390107100171,-0.442390107100171,0.339823232323232,-0.49,-0.360151515151515,-0.387135642135642,-0.244857142857143,0.609578112096386,-0.488061231993734,0,-0.15,0.530497474995364,0,-0.261633381166335,-0.146543778801843,-0.283318681318681,-0.159337589248537,0.507886522913744,-0.364792441140025,-0.290833333333333,-0.320833333333333,-0.528000297226338,-0.450188891568202,-0.353846153846154,0.520166478533868,-0.2875,-0.512068363953756,-0.442390107100171,-0.192857142857143,-0.323787878787879,-0.240938511326861,-0.405361305361305,-0.535945945945946,-0.259735503808064,-0.289358265956401,0.44380659780801,-0.397235425293527,-0.312177741721366
"STAT",0.437538102922718,0.437538102922718,0.00308441558441559,0.0802251471666764,0,0.192224880382775,0.209133092943162,0.0286553395780525,0,-0.0571428571428571,-0.0196428571428571,-0.0069376026272578,0.109489486652448,0.141037943944385,0.045,0.0649619634627131,0.0645925087466557,-0.163751608751609,-0.0355192091650926,-0.050444582299421,-0.050444582299421,-0.0566279069767442,0.140909090909091,0.0204027556968733,0.0330241149201743,0.02,-0.453370995829269,0.2035926628716,0,0,-0.323786888492771,0,0.0714064120038677,0.0615136876006441,0.0342857142857143,0.0586666666666667,0.0547352024922118,0.0173701298701299,0.025,-0.0196428571428571,0.214226312201772,0.191764705882353,0.2,-0.206247056685636,-0.0571428571428571,-0.0707532427252306,-0.050444582299421,0,-0.00392156862745098,0.00308441558441559,0.18,0.165909090909091,0.0176143301143301,0.0371177948819858,-0.0661916851169813,-0.0381332393097099,0.0393704600484261
