"","ZEB2","ZEB1","Wnt","TWIST1","TrCP","TGFR","TGF","TCFLEF","SUFU","STAT","SRC","SOSGRB2","SNAI2","SNAI1","SMO","SMAD","SHH","RKIP","RAS","RAF","PI3K","Patched","PAK1","NOTCHic","NOTCH","NFB","miR200","MEK","LOXL23","LIV1","KLF4","JAK","Jagged","ILK","IKK","HEY1","GSK3","GLI","FUS","Frizzled","FOXC2","ERK","EGR1","Ecadherin","DSH","Destcompl","DELTA","Csn","Csl","cMet","cfos","CDC42","CD44","cateninnuc","cateninmemb","AXIN2","AKT"
"ZEB2",-0.0481211065357407,-0.0481211065357407,0.0517016317016317,-0.125621904766809,0.1,-0.216875210025895,-0.224361841041938,0.0483552973979035,0.1,0.08,0.0666666666666667,-0.0680605640314378,-0.0493107642636203,-0.159934924892422,-0.122857142857143,-0.138681318681319,-0.132322347600933,0.175281240498632,-0.0174602027102427,-0.0115521064301552,-0.0115521064301552,0.127735191637631,-0.194805194805195,-0.0951489951489951,-0.10006702793588,-0.123611111111111,0.0117207106402512,-0.16160676080445,0,0.1,-0.0547685647685648,0,-0.112077835277659,-0.137142857142857,-0.123611111111111,-0.146449792038027,-0.00161919831223629,0.0466325072776686,-0.114285714285714,0.0593939393939394,-0.235865115315797,-0.153070175438596,-0.158333333333333,0.00521981641111,0.0727272727272727,0.110985335213521,-0.0115521064301552,-0.111111111111111,-0.0897435897435897,0.0587719298245614,-0.153070175438596,-0.205916305916306,0.053655650754794,0.043973348411638,-0.0423504263724933,0.0865836940836941,-0.126414849428868
"ZEB1",0.604156491088769,0.604156491088769,0.420975163048334,0.470004722218105,-0.133333333333333,0.458954156375194,0.494540637488514,0.474977192678197,-0.158333333333333,0.335897435897436,0.38223889931207,0.293359518198481,0.526619877544641,0.34517946452263,0.223106060606061,0.179062173355032,0.271176901845782,-0.331715853101763,0.450153595938725,0.419074690946776,0.419074690946776,-0.248596256684492,0.364176245210728,0.32621699669967,0.360927740501323,0.220701754385965,-0.623106188895663,0.363976257452718,0,0.266666666666667,-0.551784986098239,0,0.333948642646173,0.166713505074161,0.250701754385965,0.185214549848058,-0.38018734760931,0.450630335462127,0.195833333333333,0.384436701509872,0.4639867277669,0.321244979919679,0.216666666666667,-0.646290444012853,0.338095238095238,0.401848981535288,0.419074690946776,0.173333333333333,0.289583333333333,0.419493801272854,0.276666666666667,0.417117421681316,0.44911052601153,0.496532310788433,-0.642785200095447,0.479981250063862,0.283558897243108
"Wnt",0.301206636500754,0.301206636500754,0.25,0.22030959752322,-0.1,0.146666666666667,0.201212121212121,0.308270676691729,0,0.1,0.2,0.0939393939393939,0.340258620689655,0.100648360030511,0.05,0.0566487775790101,0.10974025974026,-0.115454545454545,0.144423223834989,0.112605042016807,0.112605042016807,-0.0954545454545455,0.1,0.142857142857143,0.192857142857143,0.0666666666666667,-0.304067085953878,0.119607843137255,0,0,-0.262745098039216,0,0.153259803921569,0.058974358974359,0.0866666666666667,0.0656410256410257,-0.0722412807318468,0.286842105263158,0,0.3,0.174017094017094,0.0666666666666667,0.1,-0.401767935370086,0.2,-0.0163806732099335,0.112605042016807,0.1,0.1,0.25,0.0666666666666667,0.1,0.286842105263158,0.327733763940051,-0.334703389830508,0.31030303030303,0.136666666666667
"TWIST1",0.486806051334353,0.486806051334353,0.385254803675856,0.464483230203569,-0.2,0.484367006710602,0.522757811308303,0.446065246048087,-0.3,0.309523809523809,0.348412698412698,0.315091138641206,0.7308147740359,0.477277962552353,0.391555555555556,0.238269497627988,0.458890115631886,-0.460491013180668,0.449577901190804,0.418808670421574,0.418808670421574,-0.428541856925419,0.381818181818182,0.378412698412698,0.418978736148547,0.369230769230769,-0.494927536231884,0.476037439126342,0,0.266666666666667,-0.403063660477454,0,0.41039968719255,0.220269497627988,0.415572232645403,0.243962359479601,-0.396677925249354,0.41858813700919,0.355555555555556,0.348412698412698,0.535455690500818,0.430763807285546,0.28,-0.826881571173573,0.309523809523809,0.3998605937781,0.418808670421574,0.3,0.335555555555555,0.384582911178656,0.371304347826087,0.439712918660287,0.417647427307688,0.469792097899939,-0.658184526153743,0.461080635782128,0.459640029255573
"TrCP",-0.598896663341743,-0.598896663341743,-0.364148148148148,-0.393678734969163,0.0333333333333333,-0.423010989010989,-0.459169181101384,-0.425194713171495,0.0761904761904762,-0.28,-0.328148148148148,-0.226479591836735,-0.569410951727128,-0.346394462746664,-0.138556067588326,-0.107551736800749,-0.182524034521935,0.353320613647292,-0.379315086328826,-0.344420472745688,-0.344420472745688,0.160075054930098,-0.312857142857143,-0.210205128205128,-0.243538461538462,-0.116666666666667,0.610630952076656,-0.435268152848515,0,-0.2,0.548948845074753,0,-0.233644755970924,-0.0931704658977386,-0.153508771929825,-0.100525770949112,0.345608596500587,-0.396167852581646,-0.10952380952381,-0.328148148148148,-0.437665118140377,-0.384923325262308,-0.28,0.65095164535187,-0.28,-0.398158914202204,-0.344420472745688,-0.0833333333333333,-0.168666666666667,-0.365134449518011,-0.332380952380952,-0.376857142857143,-0.397134449518011,-0.448930668227675,0.569150925415365,-0.431801242236025,-0.184278002699055
"TGFR",0.607777663911093,0.607777663911093,0.339731682146543,0.508285714285714,-0.233333333333333,0.544332691187671,0.594524262068897,0.423067410804203,-0.153333333333333,0.2,0.278947368421053,0.222857142857143,0.555276815744839,0.48063258329243,0.236666666666667,0.238226420017579,0.295061728395062,-0.455140012798393,0.422200266472712,0.374831845420081,0.374831845420081,-0.266666666666667,0.514705882352941,0.382820512820513,0.427006559332141,0.304761904761905,-0.615830168259414,0.514358974358974,0,0.1,-0.555117523947517,0,0.350462037962038,0.224163920017579,0.332034632034632,0.246212121212121,-0.433987326939319,0.384559268353439,0.203333333333333,0.278947368421053,0.576216608594657,0.466666666666667,0.366666666666667,-0.650325721951418,0.2,0.272542762672961,0.374831845420081,0.247619047619048,0.336666666666667,0.339731682146543,0.414035087719298,0.58393665158371,0.384802104681754,0.454876934613727,-0.562681645667358,0.408052318052318,0.365367965367965
"TGF",0.55819783197832,0.55819783197832,0.278947368421053,0.465428571428571,-0.2,0.58393665158371,0.544332691187671,0.384802104681754,-0.133333333333333,0.1,0.2,0.18,0.508116321917678,0.442585445245292,0.203333333333333,0.224163920017579,0.266666666666667,-0.412504353883664,0.374831845420081,0.316008316008316,0.316008316008316,-0.236666666666667,0.45,0.336666666666667,0.382820512820513,0.247619047619048,-0.565180817610063,0.466666666666667,0,0,-0.502642276422764,0,0.31923674151935,0.210650406504065,0.304761904761905,0.231212121212121,-0.398032270759544,0.339731682146543,0.153333333333333,0.2,0.52859756097561,0.414035087719298,0.333333333333333,-0.596550399667809,0.1,0.244049913388032,0.316008316008316,0.233333333333333,0.266666666666667,0.278947368421053,0.366666666666667,0.514705882352941,0.339731682146543,0.423067410804203,-0.511570534556247,0.354415954415954,0.332034632034632
"TCFLEF",0.572394578630959,0.572394578630959,0.240544286680189,0.4280980407815,-0.171428571428571,0.57397067105374,0.602079700014558,0.188758253053908,-0.183333333333333,0.170833333333333,0.205833333333333,0.199488719488719,0.483783065008746,0.429073686276005,0.24047619047619,0.184936047960197,0.283171313684769,-0.432113838631417,0.400202538463526,0.376850890111878,0.376850890111878,-0.261787665886027,0.506477732793522,0.367496732026144,0.392242494738008,0.268398268398268,-0.583531999435619,0.521471853430318,0,0.133333333333333,-0.436279831940549,0,0.282985417683092,0.175809063833213,0.285064935064935,0.202736113201867,-0.339963694369472,0.268846173472642,0.216666666666667,0.209509803921569,0.612632617872084,0.494642585137635,0.431428571428571,-0.605185775392317,0.174509803921569,0.330800439371359,0.376850890111878,0.235064935064935,0.343496732026144,0.236867816091954,0.46989010989011,0.543827130383884,0.26489329379896,0.208039585218676,-0.436498674199908,0.600344936831125,0.305735326126388
"SUFU",-0.561002759758734,-0.561002759758734,-0.379059829059829,-0.347507531083376,0.15,-0.564672960631865,-0.596937489689981,-0.325589683118835,0.253333333333333,-0.196666666666667,-0.241111111111111,-0.298437589097337,-0.523503012517066,-0.412151367639566,-0.324166666666667,-0.155725463894478,-0.370041760012577,0.420083052820335,-0.434116611649821,-0.408262953113235,-0.408262953113235,0.349419191919192,-0.481666666666667,-0.361718913270637,-0.390518913270637,-0.236857142857143,0.572835170743916,-0.46217821394292,0,-0.15,0.502018970189702,0,-0.287349293887024,-0.145396825396825,-0.270190476190476,-0.158294392069578,0.369319310957207,-0.406671769358337,-0.290833333333333,-0.344444444444444,-0.501593762249477,-0.429710681475387,-0.353846153846154,0.524657496693797,-0.3,-0.356730914005011,-0.408262953113235,-0.192857142857143,-0.323787878787879,-0.275091693635383,-0.393240093240093,-0.524132420091324,-0.302638863446704,-0.34550712377931,0.470340110872961,-0.435816205670715,-0.295360544217687
"STAT",0.437925407925408,0.437925407925408,-0.00146103896103896,0.0774637127578304,0,0.191489736070381,0.208562906802089,0.0210841170323929,0,-0.0571428571428571,-0.0196428571428571,-0.00820802005012531,0.103779037680907,0.142855060011976,0.045,0.0643944022577172,0.0629342132830505,-0.165967473201516,-0.0364514652014652,-0.050297619047619,-0.050297619047619,-0.0566279069767442,0.140909090909091,0.0183006535947712,0.0309220128180722,0.02,-0.453886824053582,0.202379032258065,0,0,-0.322737710051143,0,0.0670911851943946,0.0614704256495301,0.03,0.0586301369863014,0.0724932233411918,0.0104033678186221,0.025,-0.0196428571428571,0.214416137371185,0.18625,0.2,-0.203577565882512,-0.0571428571428571,-0.0588639645710985,-0.050297619047619,0,-0.00392156862745098,-0.00146103896103896,0.18,0.163489736070381,0.0106079265562024,0.0307226712492604,-0.061510472272394,-0.0435779274488952,0.0384745762711864
