"","ZEB2","ZEB1","Wnt","TWIST1","TrCP","TGFR","TGF","TCFLEF","SUFU","STAT","SRC","SOSGRB2","SNAI2","SNAI1","SMO","SMAD","SHH","RKIP","RAS","RAF","PI3K","Patched","PAK1","NOTCHic","NOTCH","NFB","miR200","MEK","LOXL23","LIV1","KLF4","JAK","Jagged","ILK","IKK","HEY1","GSK3","GLI","FUS","Frizzled","FOXC2","ERK","EGR1","Ecadherin","DSH","Destcompl","DELTA","Csn","Csl","cMet","cfos","CDC42","CD44","cateninnuc","cateninmemb","AXIN2","AKT"
"ZEB2",-0.0624351613778272,-0.0624351613778272,-0.0698834498834499,-0.13351898496007,0.1,-0.244959802102659,-0.246547103689961,0.0452481948219532,0.125,0.08,0.0666666666666667,-0.0843589743589744,-0.0531017568795664,-0.17225118548187,-0.136428571428571,-0.144186488537227,-0.133989547038328,0.190579710144928,-0.0248539540402495,-0.0173593073593074,-0.0173593073593074,0.133989547038328,-0.232467532467532,-0.0964102564102564,-0.102421185372005,-0.123611111111111,0.025289397210492,-0.177365177302028,0,0.1,-0.0393239344022791,0,-0.115001575343754,-0.142357220244544,-0.125833333333333,-0.15133431085044,0.0135393776179485,-0.063461431534826,-0.139285714285714,-0.0775757575757576,-0.247550893550894,-0.170048104131296,-0.158333333333333,0.0124810649917267,-0.0909090909090909,0.112398631876125,-0.0173593073593074,-0.111111111111111,-0.0897435897435897,0.0587719298245614,-0.16359649122807,-0.241558441558442,0.0522904483430799,0.0397936493674077,-0.0373131655908024,0.0857129155052004,-0.130506230529595
"ZEB1",0.508650012421068,0.508650012421068,-0.404766371839543,0.412357323836479,-0.133333333333333,0.250025410306691,0.257505725267321,0.465730416486316,-0.0666666666666667,0.335897435897436,0.38223889931207,0.196530214424951,0.511769031353294,0.201192393621029,0.0359848484848485,0.150226128645829,0.0114017768220197,-0.214631029834125,0.441774934109136,0.414215878991026,0.414215878991026,-0.0202985739750446,0.228352490421456,0.324877450980392,0.356282409658078,0.220701754385965,-0.528560953166109,0.303518009847111,0,0.266666666666667,-0.479646205915927,0,0.322350913252462,0.145418436338136,0.248570606844981,0.165567170308103,-0.378694548627434,-0.431226852939199,0.0541666666666667,-0.370150987224158,0.369766613785124,0.275764705882353,0.2,-0.606595522534643,-0.323809523809524,0.394688193468681,0.414215878991026,0.173333333333333,0.289583333333333,0.417533016959129,0.244,0.241395968682326,0.443921905848018,0.482560162083184,-0.623260067488806,0.476251092891011,0.27714203541641
"Wnt",0.277809660449546,0.277809660449546,-0.25,0.201176470588235,-0.1,0.0733333333333333,0.0994202898550725,0.308270676691729,0,0.1,0.2,0.0757575757575758,0.338534482758621,0.0432194616977226,0,0.0519976147883125,-0.0147186147186147,-0.0783333333333333,0.150615174299385,0.118796992481203,0.118796992481203,-0.00909090909090909,0.1,0.142857142857143,0.192857142857143,0.0666666666666667,-0.281717171717172,0.107843137254902,0,0,-0.250980392156863,0,0.153259803921569,0.058974358974359,0.0866666666666667,0.0656410256410257,-0.0729623824451411,-0.286842105263158,0,-0.1,0.145182186234818,0.0666666666666667,0.1,-0.393152186130156,0,-0.0233176107971793,0.118796992481203,0.1,0.1,0.25,0.0666666666666667,0.0666666666666667,0.286842105263158,0.327475974704974,-0.333008474576271,0.31030303030303,0.136666666666667
"TWIST1",0.262026061148868,0.262026061148868,-0.381044277360067,0.379125349605899,-0.2,0.189967345872518,0.200673496214204,0.431452465574925,0.1,0.309523809523809,0.348412698412698,0.194496274130141,0.708962561626127,0.228708425578583,-0.153333333333333,0.17027585641447,-0.176992149717705,-0.250547226634183,0.437644418855678,0.412644418855677,0.412644418855677,0.165662100456621,0.162424242424242,0.376581196581197,0.411486856958555,0.369230769230769,-0.274065960940502,0.385348657171807,0,0.266666666666667,-0.21639566395664,0,0.389570933132064,0.163345163345163,0.412087912087912,0.193779102253679,-0.392828277262221,-0.409044277360067,-0.133333333333333,-0.348412698412698,0.392453429915921,0.355995423340961,0.26,-0.763199098431277,-0.309523809523809,0.390861511869944,0.412644418855677,0.3,0.335555555555555,0.382455251604188,0.316521739130435,0.176217345872518,0.410166094977682,0.448186220606552,-0.626592882720075,0.455970964519352,0.447681132426895
"TrCP",-0.527092624249729,-0.527092624249729,0.364990253411306,-0.348491153773762,0.0333333333333333,-0.259396485867074,-0.26759320717855,-0.423224709858373,0.0476190476190476,-0.28,-0.328148148148148,-0.161688668866887,-0.562776218514923,-0.226442208688062,0.00829493087557604,-0.0873903396484041,0.0318751777891563,0.262404538371389,-0.375839069798898,-0.34356634252617,-0.34356634252617,-0.0218751777891563,-0.238095238095238,-0.212051282051282,-0.243919413919414,-0.120833333333333,0.542048885390181,-0.395419307295505,0,-0.2,0.500084829560239,0,-0.229134500681663,-0.0815838880355009,-0.157675438596491,-0.0896757503601141,0.333535714285714,0.395721960728379,-0.0142857142857143,0.328148148148148,-0.364764637562342,-0.363419307295505,-0.28,0.625059953367921,0.28,-0.38306107592633,-0.34356634252617,-0.0833333333333333,-0.17051282051282,-0.365985985985986,-0.327826086956522,-0.251820728291317,-0.397669154302818,-0.442810916754925,0.55971209252643,-0.432230070948353,-0.185453216374269
"TGFR",0.564856448427106,0.564856448427106,-0.313692722371968,0.475746671938843,-0.233333333333333,0.447301587301587,0.457230665315772,0.426115825584545,-0.153333333333333,0.2,0.28,0.194509421702404,0.554751339300851,0.390094515299664,0.159655172413793,0.230278783704338,0.130170709136957,-0.393030303030303,0.442063492063492,0.397619047619048,0.397619047619048,-0.140905172413793,0.504444444444444,0.38816091954023,0.432045811626561,0.315476190476191,-0.576117910948278,0.498657831794097,0,0.1,-0.534087029167121,0,0.350126731553222,0.222805474095797,0.341791979949875,0.245283254905357,-0.409847856035158,-0.358208851404226,0.17,-0.251428571428571,0.532491591852233,0.46578111946533,0.376190476190476,-0.636213259177073,-0.171428571428571,0.207727838979552,0.397619047619048,0.258333333333333,0.343333333333333,0.342264150943396,0.423558897243108,0.533015873015873,0.388316782522344,0.455256658179762,-0.56084143999439,0.410591093852896,0.374350119484758
"TGF",0.536554561634653,0.536554561634653,-0.251428571428571,0.444074074074074,-0.2,0.533015873015873,0.447301587301587,0.388316782522344,-0.133333333333333,0.1,0.2,0.171052631578947,0.509612450411962,0.373280356007629,0.17,0.222805474095797,0.140905172413793,-0.374458874458874,0.397619047619048,0.34047619047619,0.34047619047619,-0.159655172413793,0.46,0.343333333333333,0.38816091954023,0.258333333333333,-0.546499142619832,0.46578111946533,0,0,-0.498372743452835,0,0.319691948944526,0.211515151515151,0.315476190476191,0.231850419084462,-0.375373528406796,-0.313692722371968,0.153333333333333,-0.171428571428571,0.505854037267081,0.423558897243108,0.333333333333333,-0.590387024083376,-0.1,0.180510097044069,0.34047619047619,0.233333333333333,0.273333333333333,0.28,0.376190476190476,0.504444444444444,0.342264150943396,0.426115825584545,-0.513035435375452,0.356084656084656,0.341791979949875
"TCFLEF",-0.161027423356371,-0.161027423356371,-0.0916817496229261,0.0791616225464618,-0.142857142857143,-0.0352013776269373,-0.031558993520977,-0.00372104515899497,0.1,0.0875,0.0825,-0.00730170428374021,0.22713064760296,0.0819427388046635,-0.101904761904762,0.0109281640278923,-0.0901592641806376,-0.0792101758736281,0.240035637499548,0.237276110561309,0.237276110561309,0.0938402457757296,-0.0384615384615385,0.23974175035868,0.243396235408514,0.16612987012987,0.167836106330082,0.189406006304961,0,0.1,0.168759549274255,0,0.0985755415013678,0.00958973190552138,0.162904063678257,0.0526814476480477,-0.230948804743115,-0.0978929297471497,-0.106666666666667,-0.0891176470588235,0.0793100183154643,0.186004645760743,0.172857142857143,-0.144097171536465,-0.0941176470588235,0.225591372730901,0.237276110561309,0.17012987012987,0.243663318986131,0.0850641025641026,0.185052264808362,-0.0361359570661896,0.0913534107402032,-0.00045644034799841,-0.12173494870318,0.43982905982906,0.167251889765214
"SUFU",-0.415187741213099,-0.415187741213099,0.153311965811966,-0.261673052565454,0.15,-0.30518784742189,-0.312091200479089,-0.301780180805891,0.0533333333333333,-0.196666666666667,-0.235555555555556,-0.197803950435529,-0.490909272419598,-0.239946727591177,-0.0422222222222222,-0.113678393754383,-0.0265676065676066,0.261630081585899,-0.415346491930233,-0.394143960284663,-0.394143960284663,0.0331313131313131,-0.278333333333333,-0.350606060606061,-0.372828282828283,-0.228857142857143,0.420374193889337,-0.379082717233854,0,-0.15,0.378303229606361,0,-0.260428561889226,-0.10836661546339,-0.25578021978022,-0.123812785782403,0.363176603142595,0.174501556890033,-0.0533333333333333,0.126388888888889,-0.334035658153684,-0.358231653404067,-0.298461538461538,0.454421031365857,0.0875,-0.340599641463761,-0.394143960284663,-0.192857142857143,-0.318787878787879,-0.261769147788565,-0.331794871794872,-0.29454954954955,-0.283573659066761,-0.316971996662669,0.428675412567964,-0.420228282707699,-0.275243307028542
"STAT",0.458678500986193,0.458678500986193,0.00146103896103896,0.0852348717416184,0,0.226854066985646,0.228303342347965,0.0266335443385917,-0.05,-0.0571428571428571,-0.0196428571428571,0.0196223316912972,0.110108681698887,0.153118106842252,0.055,0.0741184963074018,0.0371774027577691,-0.186690797940798,-0.0263724028739676,-0.0420440446650124,-0.0420440446650124,-0.0433720930232558,0.209090909090909,0.0204027556968733,0.0349658624929899,0.02,-0.476514457871814,0.229475015812777,0,0,-0.349376114081996,0,0.072481680821072,0.0718196457326892,0.0342857142857143,0.068,0.0398108589230085,-0.0128246753246753,0.075,0.0196428571428571,0.229192910702113,0.217647058823529,0.2,-0.215005429905969,0.0571428571428571,-0.0617092001319281,-0.0420440446650124,0,-0.00392156862745098,-0.00146103896103896,0.2,0.221590909090909,0.0130688755688756,0.037956547914277,-0.0702919704872642,-0.0420599008834303,0.0461501210653753
"SRC",0.493179095537586,0.493179095537586,0,0.265270935960591,-0.1,0.390079365079365,0.395533910533911,0.0624750099960016,-0.0333333333333333,0,-0.05,0.0285714285714286,0.209931427622992,0.307407922590491,0.103333333333333,0.119902797534376,0.089281045751634,-0.414727924405344,0.22076117874616,0.191973299958281,0.191973299958281,-0.0922222222222222,0.355555555555556,0.143809523809524,0.168809523809524,0.15,-0.506084028692724,0.348027444253859,0,0,-0.370090439276486,0,0.112310632792284,0.11359649122807,0.157692307692308,0.130577623303542,-0.153593073593074,-0.0344262295081967,0.0833333333333333,0.05,0.419878618113912,0.327272727272727,0.3,-0.279941501853267,0.1,-0.0790687211339385,0.191973299958281,0.15,0.12,0,0.327272727272727,0.380555555555556,0.0344262295081967,0.0841752337096481,-0.113553360275408,-0.0271686004505079,0.168803418803419
"SOSGRB2",0.380714285714286,0.380714285714286,-0.266666666666667,0.385797101449275,-0.2,0.289120879120879,0.301177616709532,0.370434782608696,-0.2,0.1,0.2,-0.0383333333333333,0.64444151907795,0.29926012793177,0.2,0.256399729302955,0.187994971715902,-0.350913742690058,0.333311603650587,0.285875706214689,0.285875706214689,-0.197297297297297,0.271428571428571,0.347552447552448,0.394031320791884,0.288888888888889,-0.393016978228512,0.353340353340353,0,0,-0.355,0,0.357215265481102,0.252903225806452,0.304678362573099,0.261647727272727,-0.31585308255715,-0.323188405797101,0.2,-0.2,0.346300366300366,0.323037323037323,0.276190476190476,-0.55718499041342,-0.1,-0.0356106235300866,0.285875706214689,0.3,0.309090909090909,0.273913043478261,0.30952380952381,0.281428571428571,0.330434782608696,0.399689084711946,-0.493212472212472,0.345606435643564,0.338011695906433
