"","ZEB2","ZEB1","Wnt","TWIST1","TrCP","TGFR","TGF","TCFLEF","SUFU","STAT","SRC","SOSGRB2","SNAI2","SNAI1","SMO","SMAD","SHH","RKIP","RAS","RAF","PI3K","Patched","PAK1","NOTCHic","NOTCH","NFB","miR200","MEK","LOXL23","LIV1","KLF4","JAK","Jagged","ILK","IKK","HEY1","GSK3","GLI","FUS","Frizzled","FOXC2","ERK","EGR1","Ecadherin","DSH","Destcompl","DELTA","Csn","Csl","cMet","cfos","CDC42","CD44","cateninnuc","cateninmemb","AXIN2","AKT"
"ZEB2",-0.0511363304682179,-0.0511363304682179,0.0517016317016317,-0.101396682801797,0.1,-0.210006184291899,-0.217413591699306,0.0495648354061994,0.1,0.08,0.0666666666666667,-0.0639194139194139,-0.0435553562455819,-0.163430125191715,-0.122857142857143,-0.137523433282623,-0.131371555273994,0.178599033816425,-0.021522150226647,-0.0161688311688312,-0.0161688311688312,0.127735191637631,-0.185714285714286,-0.0964102564102564,-0.101328289197142,-0.123611111111111,0.0144245742824161,-0.163613055060941,0,0.1,-0.0523565158559132,0,-0.111204438472246,-0.13569416498994,-0.125833333333333,-0.145117302052786,0.0115080833122748,0.047114475738329,-0.114285714285714,0.0593939393939394,-0.227535353535354,-0.156295981890209,-0.158333333333333,0.00118838145624392,0.0727272727272727,0.114328160545915,-0.0161688311688312,-0.111111111111111,-0.0897435897435897,0.0587719298245614,-0.153070175438596,-0.198441558441558,0.0541423001949318,0.0454089912503552,-0.0449502663177908,0.0868998591253784,-0.12863707165109
"ZEB1",0.605258973615972,0.605258973615972,0.420975163048334,0.45112869398135,-0.133333333333333,0.453034861587819,0.488074231666559,0.47392642538633,-0.158333333333333,0.335897435897436,0.38223889931207,0.290175438596491,0.522092079336425,0.346957934151988,0.223106060606061,0.177922141070932,0.270304441737873,-0.333068736550361,0.45120462300274,0.420181000955496,0.420181000955496,-0.248596256684492,0.35727969348659,0.326838235294118,0.361548979095771,0.220701754385965,-0.624325691268721,0.36439923987216,0,0.266666666666667,-0.552877562600551,0,0.333149871524821,0.165422141070932,0.251849295369572,0.183999239102866,-0.385484549540561,0.450184785041461,0.195833333333333,0.384436701509872,0.45592943575294,0.322549019607843,0.216666666666667,-0.642565644291863,0.338095238095238,0.398221413908016,0.420181000955496,0.173333333333333,0.289583333333333,0.419493801272854,0.276666666666667,0.410902881892387,0.448660467939521,0.49525714945678,-0.640571154521204,0.479682994466664,0.284706438226714
"Wnt",0.304208512673362,0.304208512673362,0.25,0.211176470588235,-0.1,0.146666666666667,0.198840579710145,0.308270676691729,0,0.1,0.2,0.0939393939393939,0.338534482758621,0.104658385093168,0.05,0.0566487775790101,0.10974025974026,-0.12,0.150615174299385,0.118796992481203,0.118796992481203,-0.0954545454545455,0.1,0.142857142857143,0.192857142857143,0.0666666666666667,-0.306262626262626,0.119607843137255,0,0,-0.262745098039216,0,0.153259803921569,0.058974358974359,0.0866666666666667,0.0656410256410257,-0.0729623824451411,0.286842105263158,0,0.3,0.171093117408907,0.0666666666666667,0.1,-0.401256041362257,0.2,-0.0233176107971793,0.118796992481203,0.1,0.1,0.25,0.0666666666666667,0.1,0.286842105263158,0.328800478016233,-0.334703389830508,0.31030303030303,0.136666666666667
"TWIST1",0.488073160880178,0.488073160880178,0.385254803675856,0.457945316189023,-0.2,0.484188871473354,0.521774292885655,0.446553304236338,-0.3,0.309523809523809,0.348412698412698,0.315754268614681,0.730399494956177,0.47968413689195,0.391555555555556,0.237967084996788,0.458591118009162,-0.461840770536423,0.452050268226609,0.42054341891154,0.42054341891154,-0.428541856925419,0.381818181818182,0.379145299145299,0.419711336881148,0.369230769230769,-0.496082171680117,0.477104295456357,0,0.266666666666667,-0.404315196998124,0,0.410423425501433,0.21981526981527,0.416849816849817,0.243465573974049,-0.402797009911764,0.418854803675856,0.355555555555556,0.348412698412698,0.534088351633363,0.431830663615561,0.28,-0.826704195917124,0.309523809523809,0.396894060148204,0.42054341891154,0.3,0.335555555555555,0.384582911178656,0.371304347826087,0.440438871473354,0.417916244511989,0.470417594058075,-0.658483403498988,0.461239889143115,0.460917613459986
"TrCP",-0.601332188733215,-0.601332188733215,-0.364990253411306,-0.391075475249388,0.0333333333333333,-0.424446142093201,-0.459418819688829,-0.427177771831237,0.0761904761904762,-0.28,-0.328148148148148,-0.225728822882288,-0.570972928023653,-0.348056318775632,-0.138556067588326,-0.108190817545656,-0.182543721909313,0.354596839624464,-0.380240400175838,-0.344785854721292,-0.344785854721292,0.159543721909313,-0.314285714285714,-0.212051282051282,-0.245018315018315,-0.120833333333333,0.613088570299678,-0.438397445345124,0,-0.2,0.55255945875618,0,-0.234377982276755,-0.0933521078682369,-0.157675438596491,-0.100476967398654,0.336759199134199,-0.397673180240574,-0.10952380952381,-0.328148148148148,-0.438259488824967,-0.389064112011791,-0.28,0.652379293050315,-0.28,-0.384679021204463,-0.344785854721292,-0.0833333333333333,-0.17051282051282,-0.365985985985986,-0.336521739130435,-0.378991596638655,-0.398659253312719,-0.451177771831237,0.570888002215292,-0.432859001765963,-0.187305068226121
"TGFR",0.607720196655907,0.607720196655907,0.342264150943396,0.465925266903915,-0.233333333333333,0.534603174603175,0.582830124957785,0.423843098311817,-0.153333333333333,0.2,0.28,0.217056530214425,0.546502065461861,0.47967671641847,0.234367816091954,0.236873893335838,0.293301431911163,-0.453116883116883,0.442063492063492,0.397619047619048,0.397619047619048,-0.265617816091954,0.515555555555556,0.38816091954023,0.432045811626561,0.315476190476191,-0.615671680007053,0.517135761778876,0,0.1,-0.557068395626748,0,0.350126731553222,0.224418377321603,0.341791979949875,0.24677579221879,-0.410336853590171,0.386780279975654,0.203333333333333,0.28,0.561437793268057,0.474670008354219,0.376190476190476,-0.641859071888156,0.2,0.206546631393794,0.397619047619048,0.258333333333333,0.343333333333333,0.342264150943396,0.423558897243108,0.577460317460317,0.387000993048659,0.454223966336618,-0.559365769511207,0.409732724754184,0.374350119484758
"TGF",0.559795668354021,0.559795668354021,0.28,0.425,-0.2,0.577460317460317,0.534603174603175,0.387000993048659,-0.133333333333333,0.1,0.2,0.176315789473684,0.500900213610009,0.442803560076287,0.203333333333333,0.224418377321603,0.265617816091954,-0.411688311688312,0.397619047619048,0.34047619047619,0.34047619047619,-0.234367816091954,0.46,0.343333333333333,0.38816091954023,0.258333333333333,-0.567284583232859,0.474670008354219,0,0,-0.507068395626748,0,0.319691948944526,0.211515151515151,0.315476190476191,0.231850419084462,-0.375373528406796,0.342264150943396,0.153333333333333,0.2,0.516459627329192,0.423558897243108,0.333333333333333,-0.589899957748462,0.1,0.179933728167988,0.34047619047619,0.233333333333333,0.273333333333333,0.28,0.376190476190476,0.515555555555556,0.342264150943396,0.423843098311817,-0.510174083598967,0.356084656084656,0.341791979949875
"TCFLEF",0.576925793017898,0.576925793017898,0.2411337355455,0.411638763385783,-0.171428571428571,0.57294010778036,0.599430174005525,0.189699587030359,-0.183333333333333,0.170833333333333,0.205833333333333,0.197947489636112,0.481089170742784,0.435953950744746,0.24047619047619,0.184203017538632,0.282302828117196,-0.437425724388116,0.409391180453342,0.385606686366614,0.385606686366614,-0.261443932411674,0.502564102564103,0.370572293958234,0.395489237479828,0.271064935064935,-0.587983970514091,0.527041645926663,0,0.133333333333333,-0.440433218742042,0,0.282825440742572,0.174451583504215,0.290419773774612,0.201312018270054,-0.3588829129112,0.269705164116929,0.216666666666667,0.209509803921569,0.609423680916682,0.500511033681765,0.431428571428571,-0.603725098074795,0.174509803921569,0.321857545350574,0.385606686366614,0.235064935064935,0.345082097879802,0.237457264957265,0.472891986062718,0.542098986285033,0.265759151749718,0.209287215896339,-0.436329745063809,0.601018315018315,0.311071947687656
"SUFU",-0.563986127625245,-0.563986127625245,-0.379059829059829,-0.343371305353913,0.15,-0.565335441824804,-0.597485343205474,-0.326280807724955,0.253333333333333,-0.196666666666667,-0.241111111111111,-0.298969451601031,-0.523351883229928,-0.41662978124856,-0.324166666666667,-0.155646065920967,-0.369882512382512,0.423675573322112,-0.438560246231806,-0.412610879143199,-0.412610879143199,0.349419191919192,-0.481666666666667,-0.362424242424242,-0.391789321789322,-0.236857142857143,0.575591090136125,-0.464788148999448,0,-0.15,0.503944842555326,0,-0.287433395308792,-0.145253456221198,-0.271472527472527,-0.158132769971429,0.379948491516398,-0.406940869952022,-0.290833333333333,-0.344444444444444,-0.502366642198034,-0.431171127722852,-0.353846153846154,0.525074976626861,-0.3,-0.352193363928839,-0.412610879143199,-0.192857142857143,-0.323787878787879,-0.275091693635383,-0.393240093240093,-0.52490990990991,-0.302911242507563,-0.346587713095799,0.470846342943538,-0.43597673166823,-0.297647024116823
"STAT",0.442935269858347,0.442935269858347,-0.00146103896103896,0.0802251471666764,0,0.194856459330144,0.21176467189053,0.0224004833231963,0,-0.0571428571428571,-0.0196428571428571,-0.0069376026272578,0.104995176821802,0.148182485181735,0.045,0.0649619634627131,0.0628225972422309,-0.171240347490347,-0.0307617464785255,-0.044194582299421,-0.044194582299421,-0.0566279069767442,0.140909090909091,0.0204027556968733,0.0330241149201743,0.02,-0.458532927961468,0.207893738140417,0,0,-0.326728064963359,0,0.0675142417782127,0.0615136876006441,0.0342857142857143,0.0586666666666667,0.0427236315086783,0.0111440030557678,0.025,-0.0196428571428571,0.218786639400136,0.191764705882353,0.2,-0.20560603104461,-0.0571428571428571,-0.0634173280695643,-0.044194582299421,0,-0.00392156862745098,-0.00146103896103896,0.18,0.165909090909091,0.0113594738594739,0.0325315917856516,-0.0628629869659736,-0.0431294196000078,0.0427602905569007
