"","AKT","AXIN2","CD44","CDC42","Csl","Csn","DELTA","DSH","Destcompl","EGR1","ERK","Ecadherin","FOXC2","FUS","Frizzled","GLI","GSK3","HEY1","IKK","ILK","JAK","Jagged","KLF4","LIV1","LOXL23","MEK","NFB","NOTCH","NOTCHic","PAK1","PI3K","Patched","RAF","RAS","RKIP","SHH","SMAD","SMO","SNAI1","SNAI2","SOSGRB2","SRC","STAT","SUFU","TCFLEF","TGF","TGFR","TWIST1","TrCP","Wnt","ZEB1","ZEB2","cMet","cateninmemb","cateninnuc","cfos","miR200"
"AKT",1,-0.09263145797664,0.987380237660363,0.999747634065382,0.999242838395039,0.995710029011427,0.987380237660363,0.875568161856189,0.050985762087836,0.992175954278923,0.992428191630527,-0.9901565181617,0.996214827574975,0.875315967146007,0.875568161856189,0.875568161856189,-1,0.998485740639415,0.999747634033232,0.999747634065382,0.0143846001940653,0.999242838395039,-0.0835460165876808,0.193089250975059,0.0441706510371263,0.992932989149889,0.998233501262151,0.999242838395039,0.999242838395039,0.999747634065382,0.987380237660363,-0.875568161856189,0.987380237660363,0.987380237660363,-0.99848561323013,0.875568161856189,0.999747634065382,0.875568161856189,0.999747634065382,0.987380237660363,0.994952171509717,0.987380237660363,0.193089250975059,-0.873802152721933,0.987380237660363,0.999747634065382,0.999747634065382,0.985108560525616,-0.985361433798246,0.875568161856189,0.249386426552414,0.249386426552414,0.987380237660363,-0.987380237660363,0.987380237660363,0.992428066150646,-0.249386426552414
"AXIN2",-0.09263145797664,1,-0.0991920576654209,-0.0923781638009546,-0.0918751605384306,-0.0918788216707156,-0.0991920576654209,-0.0797564224892703,0.540390036275731,-0.0954051844712078,-0.0956620584464343,0.0949021573474288,-0.0918698444299093,-0.080007942747648,-0.0797564224892703,-0.0797564224892703,0.09263145797664,-0.0921248755101871,-0.0928847580856524,-0.0923781638009546,-0.0162013314232646,-0.0918751605384306,-0.0186394593994493,-0.0293097279780848,0.00398708842892415,-0.095658466587804,-0.0923817783641937,-0.0918751605384306,-0.0918751605384306,-0.0923781638009546,-0.0991920576654209,0.0797564224892703,-0.0991920576654209,-0.0991920576654209,0.0916218605258923,-0.0797564224892703,-0.0923781638009546,-0.0797564224892703,-0.0923781638009546,-0.0991920576654209,-0.0951536678624302,-0.0991920576654209,-0.0293097279780848,0.0800061997802767,-0.0991920576654209,-0.0923781638009546,-0.0923781638009546,-0.0994471421425939,0.0885895232657497,-0.0797564224892703,0.000206931103094206,0.000206931103094206,-0.0991920576654209,0.0991920576654209,-0.0991920576654209,-0.095660250328883,-0.000206931103094206
"CD44",0.987380237660363,-0.0991920576654209,1,0.987127744718432,0.98763279353518,0.98309088965,1,0.862948016082752,0.0444297954186754,0.994699677651296,0.994952552451423,-0.995709269474358,0.988642380470477,0.862695691953346,0.862948016082752,0.862948016082752,-0.987380237660363,0.98687531466112,0.987127997896987,0.987127744718432,0.0148960651042794,0.98763279353518,-0.0870854098804958,0.193598397212275,0.0446828912394342,0.994447248510474,0.985614115121019,0.98763279353518,0.98763279353518,0.987127744718432,1,-0.862948016082752,1,1,-0.98788503325032,0.862948016082752,0.987127744718432,0.862948016082752,0.987127744718432,1,0.99192327056069,1,0.193598397212275,-0.861181616278737,1,0.987127744718432,0.987127744718432,0.997728706299053,-0.972741158605585,0.862948016082752,0.252421949366103,0.252421949366103,1,-1,1,0.994952171509717,-0.252421949366103
"CDC42",0.999747634065382,-0.0923781638009546,0.987127744718432,1,0.999495331787187,0.995457981455703,0.987127744718432,0.875820404369076,0.0512416866583672,0.991923397455466,0.992175953282103,-0.990408884401817,0.996466938932067,0.875568146002446,0.875820404369076,0.875820404369076,-0.999747634065382,0.998738042917626,0.999495331787187,1,0.0141354931420561,0.999495331787187,-0.0838012304482432,0.192839003789173,0.0444267697231845,0.99268049603109,0.997981326377253,0.999495331787187,0.999495331787187,1,0.987127744718432,-0.875820404369076,0.987127744718432,0.987127744718432,-0.998233247343748,0.875820404369076,1,0.875820404369076,1,0.987127744718432,0.99520447390048,0.987127744718432,0.192839003789173,-0.874054204345746,0.987127744718432,1,1,0.98485625874586,-0.985108813446972,0.875820404369076,0.249642086506777,0.249642086506777,0.987127744718432,-0.987127744718432,0.987127744718432,0.992175700457212,-0.249642086506777
"Csl",0.999242838395039,-0.0918751605384306,0.98763279353518,0.999495331787187,1,0.994952547628714,0.98763279353518,0.875315975088932,0.051739529268433,0.992428574340784,0.992680493233383,-0.990913806211237,0.995962779649282,0.875063844019139,0.875315975088932,0.875315975088932,-0.999242838395039,0.999243093213634,0.99899040862714,0.999495331787187,0.0146337081941791,1,-0.0843004615244056,0.193339510493514,0.0449242345728478,0.99318554555531,0.997476148012544,1,1,0.999495331787187,0.98763279353518,-0.875315975088932,0.98763279353518,0.98763279353518,-0.998738042756845,0.875315975088932,0.999495331787187,0.875315975088932,0.999495331787187,0.98763279353518,0.994699932469892,0.98763279353518,0.193339510493514,-0.87355015673127,0.98763279353518,0.999495331787187,0.999495331787187,0.985360925093519,-0.984604525420165,0.875315975088932,0.250140457349676,0.250140457349676,0.98763279353518,-0.98763279353518,0.98763279353518,0.992680495098521,-0.250140457349676
"Csn",0.995710029011427,-0.0918788216707156,0.98309088965,0.995457981455703,0.994952547628714,1,0.98309088965,0.871279007307639,0.0517255656181003,0.987886929728601,0.988137574059901,-0.986371650996168,0.992936035722764,0.871027130156698,0.871279007307639,0.871279007307639,-0.995710029011427,0.994196405009834,0.995962140030627,0.995457981455703,0.0141156317688223,0.994952547628714,-0.0827748529241218,0.192826228675094,0.0444046490511521,0.988643647329917,0.997476145440172,0.994952547628714,0.994952547628714,0.995457981455703,0.98309088965,-0.871279007307639,0.98309088965,0.98309088965,-0.994195640553268,0.871279007307639,0.995457981455703,0.871279007307639,0.995457981455703,0.98309088965,0.990662831940796,0.98309088965,0.192826228675094,-0.869513948906349,0.98309088965,0.995457981455703,0.995457981455703,0.984856623609583,-0.989654256274239,0.871279007307639,0.24810836362131,0.24810836362131,0.98309088965,-0.98309088965,0.98309088965,0.988138086720631,-0.24810836362131
"DELTA",0.987380237660363,-0.0991920576654209,1,0.987127744718432,0.98763279353518,0.98309088965,1,0.862948016082752,0.0444297954186754,0.994699677651296,0.994952552451423,-0.995709269474358,0.988642380470477,0.862695691953346,0.862948016082752,0.862948016082752,-0.987380237660363,0.98687531466112,0.987127997896987,0.987127744718432,0.0148960651042794,0.98763279353518,-0.0870854098804958,0.193598397212275,0.0446828912394342,0.994447248510474,0.985614115121019,0.98763279353518,0.98763279353518,0.987127744718432,1,-0.862948016082752,1,1,-0.98788503325032,0.862948016082752,0.987127744718432,0.862948016082752,0.987127744718432,1,0.99192327056069,1,0.193598397212275,-0.861181616278737,1,0.987127744718432,0.987127744718432,0.997728706299053,-0.972741158605585,0.862948016082752,0.252421949366103,0.252421949366103,1,-1,1,0.994952171509717,-0.252421949366103
"DSH",0.875568161856189,-0.0797564224892703,0.862948016082752,0.875820404369076,0.875315975088932,0.871279007307639,0.862948016082752,1,0.0517535456413416,0.867743530155236,0.867996703283588,-0.866229287548896,0.872286769926919,0.999747633968933,1,1,-0.875568161856189,0.874558315761206,0.875315975088932,0.875820404369076,-0.0105949953533078,0.875315975088932,-0.0767392729272241,0.148924524132583,0.00959953521607687,0.868500768102882,0.873802176839922,0.875315975088932,0.875315975088932,0.875820404369076,0.862948016082752,-1,0.862948016082752,0.862948016082752,-0.874053774941608,1,0.875820404369076,1,0.875820404369076,0.862948016082752,0.871024746293851,0.862948016082752,0.148924524132583,-0.998233500587055,0.862948016082752,0.875820404369076,0.875820404369076,0.86067690018245,-0.860928798092056,1,0.209261620840994,0.209261620840994,0.862948016082752,-0.862948016082752,0.862948016082752,0.867996227283285,-0.209261620840994
"Destcompl",0.050985762087836,0.540390036275731,0.0444297954186754,0.0512416866583672,0.051739529268433,0.0517255656181003,0.0444297954186754,0.0517535456413416,1,0.0482196357663737,0.0479497008028602,-0.0487174656407137,0.0517605736121366,0.0515046358033557,0.0517535456413416,0.0517535456413416,-0.050985762087836,0.0514976144932318,0.0507298407327279,0.0512416866583672,-0.00800798772637215,0.051739529268433,-0.0288761423543761,0.00720136696509207,0.00711776628799708,0.0479637049559536,0.0512276963947863,0.051739529268433,0.051739529268433,0.0512416866583672,0.0444297954186754,-0.0517535456413416,0.0444297954186754,0.0444297954186754,-0.0519954505270583,0.0517535456413416,0.0512416866583672,0.0517535456413416,0.0512416866583672,0.0444297954186754,0.0484685491755647,0.0444297954186754,0.00720136696509207,-0.0515116702432067,0.0444297954186754,0.0512416866583672,0.0512416866583672,0.0441668652506446,-0.0535240131963754,0.0517535456413416,0.0285997803988479,0.0285997803988479,0.0444297954186754,-0.0444297954186754,0.0444297954186754,0.047956696770169,-0.0285997803988479
"EGR1",0.992175954278923,-0.0954051844712078,0.994699677651296,0.991923397455466,0.992428574340784,0.987886929728601,0.994699677651296,0.867743530155236,0.0482196357663737,1,0.99722441959079,-0.992932988699696,0.991418597460014,0.867491143060781,0.867743530155236,0.867743530155236,-0.992175954278923,0.991670903822134,0.991923778654354,0.991923397455466,0.0156566381123553,0.992428574340784,-0.0853213277412608,0.19435780306525,0.04594871507536,0.992680495098521,0.990410024976129,0.992428574340784,0.992428574340784,0.991923397455466,0.994699677651296,-0.867743530155236,0.994699677651296,0.994699677651296,-0.992680749917117,0.867743530155236,0.991923397455466,0.867743530155236,0.991923397455466,0.994699677651296,0.988137334354778,0.994699677651296,0.19435780306525,-0.865976942275998,0.994699677651296,0.991923397455466,0.991923397455466,0.992428574340784,-0.977536620228633,0.867743530155236,0.250153454174449,0.250153454174449,0.994699677651296,-0.994699677651296,0.994699677651296,0.998738297575441,-0.250153454174449
