"","AKT","AXIN2","CD44","CDC42","Csl","Csn","DELTA","DSH","Destcompl","EGR1","ERK","Ecadherin","FOXC2","FUS","Frizzled","GLI","GSK3","HEY1","IKK","ILK","JAK","Jagged","KLF4","LIV1","LOXL23","MEK","NFB","NOTCH","NOTCHic","PAK1","PI3K","Patched","RAF","RAS","RKIP","SHH","SMAD","SMO","SNAI1","SNAI2","SOSGRB2","SRC","STAT","SUFU","TCFLEF","TGF","TGFR","TWIST1","TrCP","Wnt","ZEB1","ZEB2","cMet","cateninmemb","cateninnuc","cfos","miR200"
"AKT",1,-0.114963510876775,0.982919765579323,0.999474444655591,0.99605836998733,0.997372776057393,0.982919765579323,0.839714515391637,0.00511841810572029,0.991328640366615,0.991854196146513,-0.992642768451056,0.999737256799425,0.844966516722118,0.839714515391637,0.839714515391637,-0.998686145892862,0.998686145892862,0.999737256890128,0.999737256799425,-0.0398057532116931,0.996583924079735,-0.0800136089282329,0.223767371758153,0.127053245909737,0.98975197302692,0.999211977880989,0.996583924079735,0.996583924079735,0.999474444655591,0.982919765579323,-0.844966516722118,0.982919765579323,0.982919765579323,-0.998423471309,0.844966516722118,0.999737256799425,0.844966516722118,0.999737256799425,0.988700592280509,0.990803094112387,0.982919765579323,0.223767371758153,-0.844702975995802,0.982919765579323,0.999737256799425,0.999737256799425,0.999737256799425,-0.994219030513229,0.839714515391637,0.315730385585017,0.315730385585017,0.982919765579323,-0.982919765579323,0.982919765579323,0.992379751926412,-0.315730385585017
"AXIN2",-0.114963510876775,1,-0.125743573333371,-0.114963510876775,-0.116804957680022,-0.113920227359229,-0.125743573333371,-0.0918043197291173,0.543135272205058,-0.118373909653739,-0.119425050465075,0.11758363472115,-0.115224351692392,-0.0886582740584371,-0.0918043197291173,-0.0918043197291173,0.113647641455265,-0.115224351692392,-0.115228247987271,-0.115224351692392,0.00555877717036494,-0.117326632008561,-0.00778667839426587,-0.018161958918674,-0.0098573876376531,-0.121527332087747,-0.114706606246239,-0.117326632008561,-0.117326632008561,-0.114963510876775,-0.125743573333371,0.0886582740584371,-0.125743573333371,-0.125743573333371,0.115485200590583,-0.0886582740584371,-0.115224351692392,-0.0886582740584371,-0.115224351692392,-0.121005622561856,-0.121539014443035,-0.125743573333371,-0.018161958918674,0.0883973570508327,-0.125743573333371,-0.115224351692392,-0.115224351692392,-0.115224351692392,0.113916283415797,-0.0918043197291173,-0.00875135426780281,-0.00875135426780281,-0.125743573333371,0.125743573333371,-0.125743573333371,-0.118899480059407,0.00875135426780281
"CD44",0.982919765579323,-0.125743573333371,1,0.982919765579323,0.985810148704286,0.980291715915167,1,0.841558057819593,-0.00564875855333113,0.990015685189162,0.991066796531215,-0.990278907836382,0.983182781395577,0.83629801876314,0.841558057819593,0.841558057819593,-0.984233892084397,0.983182781395577,0.982656817726548,0.983182781395577,-0.0358734207358645,0.986336113462035,-0.0865867261139702,0.219836163568239,0.126790131274165,0.99316901921532,0.982131125693369,0.986336113462035,0.986336113462035,0.982919765579323,1,-0.83629801876314,1,1,-0.984496976209026,0.83629801876314,0.983182781395577,0.83629801876314,0.983182781395577,0.994219443628181,0.992116673100016,1,0.219836163568239,-0.836034280510772,1,0.983182781395577,0.983182781395577,0.983182781395577,-0.977138386516069,0.841558057819593,0.319677568938906,0.319677568938906,1,-1,1,0.990541240860189,-0.319677568938906
"CDC42",0.999474444655591,-0.114963510876775,0.982919765579323,1,0.99605836998733,0.996847220785565,0.982919765579323,0.839714515391637,0.00511841810572029,0.991328640366615,0.991854196146513,-0.992642768451056,0.999737256799425,0.844966516722118,0.839714515391637,0.839714515391637,-0.99816059043958,0.998686145892862,0.9992117016183,0.999737256799425,-0.0403313476818322,0.996583924079735,-0.0800136089282329,0.224292977009366,0.127578801181565,0.98975197302692,0.998686422645451,0.996583924079735,0.996583924079735,1,0.982919765579323,-0.844966516722118,0.982919765579323,0.982919765579323,-0.998423471309,0.844966516722118,0.999737256799425,0.844966516722118,0.999737256799425,0.988700592280509,0.990803094112387,0.982919765579323,0.224292977009366,-0.844702975995802,0.982919765579323,0.999737256799425,0.999737256799425,0.999737256799425,-0.993693475277692,0.839714515391637,0.315730385585017,0.315730385585017,0.982919765579323,-0.982919765579323,0.982919765579323,0.992379751926412,-0.315730385585017
"Csl",0.99605836998733,-0.116804957680022,0.985810148704286,0.99605836998733,1,0.993430870743666,0.985810148704286,0.841555284755744,0.00328128114219923,0.990540549685744,0.991066105393061,-0.992905858164513,0.996321250439317,0.845230319447585,0.841555284755744,0.841555284755744,-0.995270139677916,0.996846805820018,0.995795558406024,0.996321250439317,-0.0374437840854642,0.999474582723519,-0.0818542688059928,0.221405743128849,0.126264791986205,0.990014993978427,0.995270141637498,0.999474582723519,0.999474582723519,0.99605836998733,0.985810148704286,-0.845230319447585,0.985810148704286,0.985810148704286,-0.996058644290664,0.845230319447585,0.996321250439317,0.845230319447585,0.996321250439317,0.990014585870913,0.991065700333848,0.985810148704286,0.221405743128849,-0.844966709413449,0.985810148704286,0.996321250439317,0.996321250439317,0.996321250439317,-0.990277264011337,0.841555284755744,0.317046091658666,0.317046091658666,0.985810148704286,-0.985810148704286,0.985810148704286,0.991591661100378,-0.317046091658666
"Csn",0.997372776057393,-0.113920227359229,0.980291715915167,0.996847220785565,0.993430870743666,1,0.980291715915167,0.837092247853121,0.00617910048793335,0.988702244070162,0.989227799777479,-0.990016647093628,0.997110308557207,0.842343157014172,0.837092247853121,0.837092247853121,-0.996059197795807,0.996059197795807,0.997635312337641,0.997110308557207,-0.0392929979571837,0.993956976273005,-0.0789673101416571,0.223256237987134,0.124950593253835,0.987125576948211,0.998160591455681,0.993956976273005,0.993956976273005,0.996847220785565,0.980291715915167,-0.842343157014172,0.980291715915167,0.980291715915167,-0.99579679873107,0.842343157014172,0.997110308557207,0.842343157014172,0.997110308557207,0.986073645562499,0.988175043359512,0.980291715915167,0.223256237987134,-0.842079343012052,0.980291715915167,0.997110308557207,0.997110308557207,0.997110308557207,-0.996846807126367,0.837092247853121,0.314160957971883,0.314160957971883,0.980291715915167,-0.980291715915167,0.980291715915167,0.989753355484796,-0.314160957971884
"DELTA",0.982919765579323,-0.125743573333371,1,0.982919765579323,0.985810148704286,0.980291715915167,1,0.841558057819593,-0.00564875855333113,0.990015685189162,0.991066796531215,-0.990278907836382,0.983182781395577,0.83629801876314,0.841558057819593,0.841558057819593,-0.984233892084397,0.983182781395577,0.982656817726548,0.983182781395577,-0.0358734207358645,0.986336113462035,-0.0865867261139702,0.219836163568239,0.126790131274165,0.99316901921532,0.982131125693369,0.986336113462035,0.986336113462035,0.982919765579323,1,-0.83629801876314,1,1,-0.984496976209026,0.83629801876314,0.983182781395577,0.83629801876314,0.983182781395577,0.994219443628181,0.992116673100016,1,0.219836163568239,-0.836034280510772,1,0.983182781395577,0.983182781395577,0.983182781395577,-0.977138386516069,0.841558057819593,0.319677568938906,0.319677568938906,1,-1,1,0.990541240860189,-0.319677568938906
"DSH",0.839714515391637,-0.0918043197291173,0.841558057819593,0.839714515391637,0.841555284755744,0.837092247853121,0.841558057819593,1,0.00297327019428645,0.839973746080132,0.841024872664608,-0.840761023767951,0.83997605523852,0.994744875607229,1,1,-0.841027181169753,0.839450492272903,0.839453033619102,0.83997605523852,-0.00505878960254974,0.842078307100987,-0.0731606128031233,0.169041581484822,0.0750262108202923,0.841550435956846,0.838930244080246,0.842078307100987,0.842078307100987,0.839714515391637,0.841558057819593,-0.994744875607229,0.841558057819593,0.841558057819593,-0.840237653214002,0.994744875607229,0.83997605523852,0.994744875607229,0.83997605523852,0.83997605523852,0.841032495071724,0.841558057819593,0.169041581484822,-0.994482408609476,0.841558057819593,0.83997605523852,0.83997605523852,0.83997605523852,-0.833935982388004,1,0.263669986392836,0.263669986392836,0.841558057819593,-0.841558057819593,0.841558057819593,0.841024872664608,-0.263669986392836
"Destcompl",0.00511841810572029,0.543135272205058,-0.00564875855333113,0.00511841810572029,0.00328128114219923,0.00617910048793335,-0.00564875855333113,0.00297327019428645,1,0.0016950229345102,0.00064386840386919,-0.00248100746444489,0.00485324830220789,0.00613627460489272,0.00297327019428645,0.00297327019428645,-0.00642997911827927,0.00485324830220789,0.00485801141388799,0.00485324830220789,-0.000283422400225273,0.00275094054744605,-0.0242664878331391,0.0128841742202815,0.00933256103131088,-0.00145844065741283,0.00538835258635503,0.00275094054744605,0.00275094054744605,0.00511841810572029,-0.00564875855333113,-0.00613627460489272,-0.00564875855333113,-0.00564875855333113,-0.00458807870564911,0.00613627460489272,0.00485324830220789,0.00613627460489272,0.00485324830220789,-0.000928098023387172,-0.00144414478583164,-0.00564875855333113,0.0128841742202815,-0.00640144077647814,-0.00564875855333113,0.00485324830220789,0.00485324830220789,0.00485324830220789,-0.00617433527426856,0.00297327019428645,0.0271361195943413,0.0271361195943413,-0.00564875855333113,0.00564875855333112,-0.00564875855333113,0.00116944566918969,-0.0271361195943413
"EGR1",0.991328640366615,-0.118373909653739,0.990015685189162,0.991328640366615,0.990540549685744,0.988702244070162,0.990015685189162,0.839973746080132,0.0016950229345102,1,0.99789777513845,-0.992379466245773,0.991591243884156,0.842073215434872,0.839973746080132,0.839973746080132,-0.992642355661698,0.991591243884156,0.991066105393061,0.991591243884156,-0.037956570536362,0.991065687995386,-0.0844773203556018,0.221917060530386,0.126265328362928,0.990539988123023,0.990541240860189,0.991065687995386,0.991065687995386,0.991328640366615,0.990015685189162,-0.842073215434872,0.990015685189162,0.990015685189162,-0.992905028068038,0.842073215434872,0.991591243884156,0.842073215434872,0.991591243884156,0.992116799772927,0.983709017136847,0.990015685189162,0.221917060530386,-0.841809884845692,0.990015685189162,0.991591243884156,0.991591243884156,0.991591243884156,-0.985548082198789,0.839973746080132,0.318090215273808,0.318090215273808,0.990015685189162,-0.990015685189162,0.990015685189162,0.998948887569225,-0.318090215273808
"ERK",0.991854196146513,-0.119425050465075,0.991066796531215,0.991854196146513,0.991066105393061,0.989227799777479,0.991066796531215,0.841024872664608,0.00064386840386919,0.99789777513845,1,-0.993430579112038,0.992116799772927,0.842598776041503,0.841024872664608,0.841024872664608,-0.993167911550468,0.992116799772927,0.991591661100378,0.992116799772927,-0.0369053807250413,0.991591243884156,-0.085528442802783,0.220865849156901,0.127316439777563,0.992642212984574,0.991066796531215,0.991591243884156,0.991591243884156,0.991854196146513,0.991066796531215,-0.842598776041503,0.991066796531215,0.991066796531215,-0.993430584101972,0.842598776041503,0.992116799772927,0.842598776041503,0.992116799772927,0.993167911550468,0.985285684149926,0.991066796531215,0.220865849156901,-0.842335444871656,0.991066796531215,0.992116799772927,0.992116799772927,0.992116799772927,-0.986073637869815,0.841024872664608,0.318615783683331,0.318615783683331,0.991066796531215,-0.991066796531215,0.991066796531215,0.998948887569225,-0.318615783683331
"Ecadherin",-0.992642768451056,0.11758363472115,-0.990278907836382,-0.992642768451056,-0.992905858164513,-0.990016647093628,-0.990278907836382,-0.840761023767951,-0.00248100746444489,-0.992379466245773,-0.993430579112038,1,-0.992905303297367,-0.841809644533776,-0.840761023767951,-0.840761023767951,0.992379747190851,-0.992905303297367,-0.992380302239452,-0.992905303297367,0.036639387289194,-0.993430859403882,0.0873667348577096,-0.220599512129619,-0.129156041842412,-0.992379466245773,-0.991855575502695,-0.993430859403882,-0.993430859403882,-0.992642768451056,-0.990278907836382,0.841809644533776,-0.990278907836382,-0.990278907836382,0.993167906832856,-0.841809644533776,-0.992905303297367,-0.841809644533776,-0.992905303297367,-0.996058639936459,-0.990278907836382,-0.990278907836382,-0.220599512129619,0.841546383179805,-0.990278907836382,-0.992905303297367,-0.992905303297367,-0.992905303297367,0.986862345720416,-0.840761023767951,-0.3230814190957,-0.3230814190957,-0.990278907836382,0.990278907836382,-0.990278907836382,-0.993430579112038,0.3230814190957
"FOXC2",0.999737256799425,-0.115224351692392,0.983182781395577,0.999737256799425,0.996321250439317,0.997110308557207,0.983182781395577,0.83997605523852,0.00485324830220789,0.991591243884156,0.992116799772927,-0.992905303297367,1,0.845228332532312,0.83997605523852,0.83997605523852,-0.998423333313538,0.998948888875692,0.999474582723519,1,-0.0400653475860108,0.996846666627077,-0.0802751975279573,0.224026595214067,0.127316153498086,0.990014576217845,0.998949441727868,0.996846666627077,0.996846666627077,0.999737256799425,0.983182781395577,-0.845228332532312,0.983182781395577,0.983182781395577,-0.998686145257807,0.845228332532312,1,0.845228332532312,1,0.988963333194769,0.991066111561723,0.983182781395577,0.224026595214067,-0.844964860514974,0.983182781395577,1,1,1,-0.993956424273713,0.83997605523852,0.315991405107656,0.315991405107656,0.983182781395577,-0.983182781395577,0.983182781395577,0.992642355661698,-0.315991405107656
