"","AKT","AXIN2","CD44","CDC42","Csl","Csn","DELTA","DSH","Destcompl","EGR1","ERK","Ecadherin","FOXC2","FUS","Frizzled","GLI","GSK3","HEY1","IKK","ILK","JAK","Jagged","KLF4","LIV1","LOXL23","MEK","NFB","NOTCH","NOTCHic","PAK1","PI3K","Patched","RAF","RAS","RKIP","SHH","SMAD","SMO","SNAI1","SNAI2","SOSGRB2","SRC","STAT","SUFU","TCFLEF","TGF","TGFR","TWIST1","TrCP","Wnt","ZEB1","ZEB2","cMet","cateninmemb","cateninnuc","cfos","miR200"
"AKT",1,-0.112911761838773,0.98138429070923,0.999224377082065,0.992761154219689,0.997414484820726,0.98138429070923,0.851080554775574,0.0207706834525165,0.987589602768742,0.988626054803966,-0.994571187518088,0.999483028243589,0.855214153326419,0.851080554775574,0.851080554775574,-0.999483028243589,0.998448817332733,1,0.999224377082065,0.0492116241840045,0.993019455327846,-0.0804458267217779,0.234804299301064,0.115598260218298,0.988883237366467,0.999224377082065,0.993019455327846,0.993019455327846,0.999224377082065,0.98138429070923,-0.855473401795473,0.98138429070923,0.98138429070923,-0.997931730678291,0.855473401795473,0.999224377082065,0.855473401795473,0.999224377082065,0.986555514077669,0.990692235501311,0.98138429070923,0.234804299301064,-0.855214153326419,0.98138429070923,0.999224377082065,0.999224377082065,1,-0.992502022113457,0.851080554775574,0.320326233221645,0.320326233221645,0.98138429070923,-0.98138429070923,0.98138429070923,0.989399444926769,-0.320326233221645
"AXIN2",-0.112911761838773,1,-0.126356410664901,-0.112651264848242,-0.116539301230274,-0.113945965594629,-0.126356410664901,-0.0963846917557996,0.534863219225012,-0.118596025739472,-0.121718187819169,0.113677772227431,-0.11239077416952,-0.0922397749452813,-0.0963846917557996,-0.0963846917557996,0.11239077416952,-0.113424982764512,-0.112911761838773,-0.112651264848242,-0.000342376074607535,-0.116795882249931,-0.00616754457805581,-0.0230545678150143,-0.0253658311727006,-0.121453693370131,-0.113168367918667,-0.116795882249931,-0.116795882249931,-0.112651264848242,-0.126356410664901,0.0925003584502381,-0.126356410664901,-0.126356410664901,0.114466974157155,-0.0925003584502381,-0.112651264848242,-0.0925003584502381,-0.112651264848242,-0.121189268913633,-0.118596025739472,-0.126356410664901,-0.0230545678150143,0.0922397749452813,-0.126356410664901,-0.112651264848242,-0.112651264848242,-0.112911761838773,0.112651264848242,-0.0963846917557996,-0.00981794180458562,-0.00981794180458562,-0.126356410664901,0.126356410664901,-0.126356410664901,-0.120928775993318,0.00981794180458562
"CD44",0.98138429070923,-0.126356410664901,1,0.980608624861304,0.987590168103891,0.978798775529957,1,0.846943810677417,0.00732587510672219,0.989658024590455,0.992245717986992,-0.986297438012498,0.980867231848177,0.84228673815473,0.846943810677417,0.846943810677417,-0.981901442759033,0.981901442759033,0.98138429070923,0.980608624861304,0.0471431921308053,0.987848458669934,-0.0825141789319326,0.232735939418083,0.111978658366517,0.9919858229181,0.980608624861304,0.987848458669934,0.987848458669934,0.980608624861304,1,-0.842546010386333,1,1,-0.982935808795653,0.842546010386334,0.980608624861304,0.842546010386334,0.980608624861304,0.994829126150849,0.989658024590455,1,0.232735939418083,-0.84228673815473,1,0.980608624861304,0.980608624861304,0.98138429070923,-0.973886269892695,0.846943810677417,0.317223733938158,0.317223733938158,1,-1,1,0.991984954316409,-0.317223733938158
"CDC42",0.999224377082065,-0.112651264848242,0.980608624861304,1,0.992502888441294,0.996638855940293,0.980608624861304,0.851856554551578,0.0210318260467913,0.986813813902606,0.988368048811357,-0.99431231890372,0.999741480100943,0.855989900643558,0.851856554551578,0.851856554551578,-0.998707266805076,0.998707266805076,0.999224377082065,1,0.049472832366399,0.992761122770487,-0.0801886039296898,0.235064723212468,0.116375026500002,0.988625030002093,0.998448683737429,0.992761122770487,0.992761122770487,1,0.980608624861304,-0.856249215131076,0.980608624861304,0.980608624861304,-0.997673342056874,0.856249215131077,1,0.856249215131077,1,0.985779997274304,0.990950667086074,0.980608624861304,0.235064723212468,-0.855989900643558,0.980608624861304,1,1,0.999224377082065,-0.991726313266287,0.851856554551578,0.320585313610465,0.320585313610465,0.980608624861304,-0.980608624861304,0.980608624861304,0.988623866148431,-0.320585313610465
"Csl",0.992761154219689,-0.116539301230274,0.987590168103891,0.992502888441294,1,0.99017566116179,0.987590168103891,0.850045512668709,0.0171406203613671,0.988624980585006,0.988624547807625,-0.992504686059332,0.992761788834066,0.85314595382024,0.850045512668709,0.850045512668709,-0.992244687802933,0.993795990896331,0.992761154219689,0.992502888441294,0.0476497321113189,0.999741485802663,-0.081991844119054,0.233245686385424,0.113525469224731,0.990433809820526,0.991985788637224,0.999741485802663,0.999741485802663,0.992502888441294,0.987590168103891,-0.853404936490622,0.987590168103891,0.987590168103891,-0.993277881400161,0.853404936490622,0.992502888441294,0.853404936490622,0.992502888441294,0.991209496078887,0.990176283678403,0.987590168103891,0.233245686385424,-0.85314595382024,0.987590168103891,0.992502888441294,0.992502888441294,0.992761154219689,-0.985263491184323,0.850045512668709,0.318773058264332,0.318773058264332,0.987590168103891,-0.987590168103891,0.987590168103891,0.989916900467026,-0.318773058264332
"Csn",0.997414484820726,-0.113945965594629,0.978798775529957,0.996638855940293,0.99017566116179,1,0.978798775529957,0.848495089714226,0.0197364674259169,0.985004075491602,0.986040581101804,-0.991985640797591,0.996897500966448,0.852628670292081,0.848495089714226,0.848495089714226,-0.996897500966448,0.995863290055592,0.997414484820726,0.996638855940293,0.0486945161707047,0.99043395699889,-0.0788945625641618,0.234287209330319,0.113012830324168,0.986297749406774,0.998190168625356,0.99043395699889,0.99043395699889,0.996638855940293,0.978798775529957,-0.852887923513645,0.978798775529957,0.978798775529957,-0.995346226905423,0.852887923513646,0.996638855940293,0.852887923513646,0.996638855940293,0.9839700103048,0.98810670822417,0.978798775529957,0.234287209330319,-0.852628670292081,0.978798775529957,0.996638855940293,0.996638855940293,0.997414484820726,-0.995087543255229,0.848495089714226,0.319292066793816,0.319292066793816,0.978798775529957,-0.978798775529957,0.978798775529957,0.986813935537129,-0.319292066793816
"DELTA",0.98138429070923,-0.126356410664901,1,0.980608624861304,0.987590168103891,0.978798775529957,1,0.846943810677417,0.00732587510672219,0.989658024590455,0.992245717986992,-0.986297438012498,0.980867231848177,0.84228673815473,0.846943810677417,0.846943810677417,-0.981901442759033,0.981901442759033,0.98138429070923,0.980608624861304,0.0471431921308053,0.987848458669934,-0.0825141789319326,0.232735939418083,0.111978658366517,0.9919858229181,0.980608624861304,0.987848458669934,0.987848458669934,0.980608624861304,1,-0.842546010386333,1,1,-0.982935808795653,0.842546010386334,0.980608624861304,0.842546010386334,0.980608624861304,0.994829126150849,0.989658024590455,1,0.232735939418083,-0.84228673815473,1,0.980608624861304,0.980608624861304,0.98138429070923,-0.973886269892695,0.846943810677417,0.317223733938158,0.317223733938158,1,-1,1,0.991984954316409,-0.317223733938158
"DSH",0.851080554775574,-0.0963846917557996,0.846943810677417,0.851856554551578,0.850045512668709,0.848495089714226,0.846943810677417,1,0.0166080965476323,0.847978756018717,0.849528481038978,-0.849273068469232,0.851598424041289,0.995346755506263,1,1,-0.851598424041289,0.850564233177697,0.851080554775574,0.851856554551578,0.0129884106203053,0.850304186273995,-0.0644034855607212,0.178424665411721,0.0612943548844031,0.848752721786468,0.850305271937339,0.850304186273995,0.850304186273995,0.851856554551578,0.846943810677417,-0.995605072919851,0.846943810677417,0.846943810677417,-0.852631280715952,0.995605072919851,0.851856554551578,0.995605072919851,0.851856554551578,0.847977464136657,0.848495851450513,0.846943810677417,0.178424665411721,-0.995346755506263,0.846943810677417,0.851856554551578,0.851856554551578,0.851080554775574,-0.843583047275638,1,0.25879031948186,0.25879031948186,0.846943810677417,-0.846943810677417,0.846943810677417,0.850304615420433,-0.25879031948186
"Destcompl",0.0207706834525165,0.534863219225012,0.00732587510672219,0.0210318260467913,0.0171406203613671,0.0197364674259169,0.00732587510672219,0.0166080965476323,1,0.0150876460741894,0.0119593346832295,-0.0200079659403074,0.0212929712689471,0.0207551848909241,0.0166080965476323,0.0166080965476323,-0.0212929712689471,0.0202587504031541,0.0207706834525165,0.0210318260467913,0.00248904076074968,0.0168846430537751,-0.0198649014397637,0.0164962379036631,0.00436225309946267,0.0122255720948261,0.0205147168409802,0.0168846430537751,0.0168846430537751,0.0210318260467913,0.00732587510672219,-0.0204940563732296,0.00732587510672219,0.00732587510672219,-0.0192141944740221,0.0204940563732296,0.0210318260467913,0.0204940563732296,0.0210318260467913,0.0124918199580628,0.0150876460741894,0.00732587510672219,0.0164962379036631,-0.0207551848909241,0.00732587510672219,0.0210318260467913,0.0210318260467913,0.0207706834525165,-0.0199976076351692,0.0166080965476323,0.0374965138253172,0.0374965138253172,0.00732587510672219,-0.00732587510672219,0.00732587510672219,0.0127529406032944,-0.0374965138253172
"EGR1",0.987589602768742,-0.118596025739472,0.989658024590455,0.986813813902606,0.988624980585006,0.985004075491602,0.989658024590455,0.847978756018717,0.0150876460741894,1,0.993281079283255,-0.988882397910504,0.987072303124679,0.846940827311322,0.847978756018717,0.847978756018717,-0.988106518874705,0.986555195249666,0.987589602768742,0.986813813902606,0.0471484929137708,0.988883140772672,-0.0814826567107394,0.23273970210513,0.114049273805981,0.986298487472847,0.986813813902606,0.988883140772672,0.988883140772672,0.986813813902606,0.989658024590455,-0.84720022589457,0.989658024590455,0.989658024590455,-0.989141368134377,0.84720022589457,0.986813813902606,0.84720022589457,0.986813813902606,0.98862426496024,0.9798327928745,0.989658024590455,0.23273970210513,-0.846940827311322,0.989658024590455,0.986813813902606,0.986813813902606,0.987589602768742,-0.980091427479471,0.847978756018717,0.319810245375778,0.319810245375778,0.989658024590455,-0.989658024590455,0.989658024590455,0.997156227185188,-0.319810245375778
