"","AKT","AXIN2","CD44","CDC42","Csl","Csn","DELTA","DSH","Destcompl","EGR1","ERK","Ecadherin","FOXC2","FUS","Frizzled","GLI","GSK3","HEY1","IKK","ILK","JAK","Jagged","KLF4","LIV1","LOXL23","MEK","NFB","NOTCH","NOTCHic","PAK1","PI3K","Patched","RAF","RAS","RKIP","SHH","SMAD","SMO","SNAI1","SNAI2","SOSGRB2","SRC","STAT","SUFU","TCFLEF","TGF","TGFR","TWIST1","TrCP","Wnt","ZEB1","ZEB2","cMet","cateninmemb","cateninnuc","cfos","miR200"
"AKT",1,-0.105469795892381,0.974920852045159,0.993728363766131,0.994545654670181,0.996727392802109,0.974920852045159,0.830369302520405,-0.00214556167166187,0.983364993956057,0.984731188512561,-0.990455169668236,0.993728363766131,0.839097583771873,0.830641835297417,0.830641835297417,-0.994545780704654,0.995363834175217,0.999454716324605,0.994000343900056,0.0400943887484062,0.994545654670181,-0.0665174699580887,0.217351785567098,0.0942898739462472,0.983913753357317,0.998636756107727,0.994545654670181,0.994545654670181,0.993182923249811,0.974920852045159,-0.839369883797307,0.974920852045159,0.974920852045159,-0.992638339121946,0.839369883797307,0.994000343900056,0.839369883797307,0.993728363766131,0.982822855286697,0.984185740998528,0.974920852045159,0.217351785567098,-0.839097583771873,0.974920852045159,0.993728363766131,0.993728363766131,0.994000763384187,-0.993182359674564,0.830641835297417,0.343664801047558,0.355934389128377,0.974920852045159,-0.974920852045159,0.974920852045159,0.983910434472376,-0.343664801047558
"AXIN2",-0.105469795892381,1,-0.119607663503692,-0.103002653088636,-0.105469795892381,-0.106015243406414,-0.119607663503692,-0.0918284869248231,0.548116964940758,-0.107911734566249,-0.111444853006801,0.103553132716484,-0.103002653088636,-0.0869297477956343,-0.0915532111037143,-0.0915532111037143,0.101646583067484,-0.104649086868714,-0.105474891553701,-0.102192032853187,-0.0106441968870775,-0.105469795892381,-0.00439650583997538,-0.0264562400258294,-0.0102646550925957,-0.112260605002897,-0.105750173342087,-0.105469795892381,-0.105469795892381,-0.102457199591124,-0.119607663503692,0.0871998840974152,-0.119607663503692,-0.119607663503692,0.104088567389843,-0.0871998840974152,-0.102192032853187,-0.0871998840974152,-0.103002653088636,-0.111715142986192,-0.110899392511409,-0.119607663503692,-0.0264562400258294,0.0869297477956343,-0.119607663503692,-0.103002653088636,-0.103002653088636,-0.103277889696369,0.105189485663679,-0.0915532111037143,-0.0322416487651783,-0.0341478913163504,-0.119607663503692,0.119607663503692,-0.119607663503692,-0.1100935485563,0.0322416487651783
"CD44",0.974920852045159,-0.119607663503692,1,0.980642213837725,0.978193616968585,0.971648087121733,1,0.836916056317269,-0.0146669781211349,0.9855514150755,0.989638378087824,-0.983917171506392,0.980642213837725,0.826013547297183,0.837187277759513,0.837187277759513,-0.979827386499193,0.973010382328089,0.974378316726227,0.969463587745542,0.0450093531829405,0.977648156148014,-0.0725045498307578,0.222272614180364,0.0958826397389778,0.991001479611861,0.973561701594791,0.978193616968585,0.978193616968585,0.980096747033528,1,-0.826284496822444,1,1,-0.981731272600041,0.826284496822444,0.969463587745542,0.826284496822444,0.980642213837725,0.992092430259057,0.990729325692318,1,0.222272614180364,-0.826013547297183,1,0.980642213837725,0.980642213837725,0.980915996101869,-0.968098707124758,0.837187277759513,0.333347154971318,0.357070566756207,1,-1,1,0.988278749096486,-0.333347154971318
"CDC42",0.993728363766131,-0.103002653088636,0.980642213837725,1,0.994273804282451,0.990455720668213,0.980642213837725,0.836640219701772,0.00195185039127301,0.98963651650526,0.991000947039104,-0.99672748484671,1,0.839370211353832,0.836912397346768,0.836912397346768,-0.998636727726354,0.991273528903297,0.993183842117514,0.988818757543046,0.0425503607316778,0.993728363766131,-0.0716953096420269,0.219808957613113,0.100004767318216,0.989637693487074,0.992366256228973,0.994273804282451,0.994273804282451,0.999454553500277,0.980642213837725,-0.839642143009201,0.980642213837725,0.980642213837725,-0.998909250403178,0.839642143009201,0.988818757543046,0.839642143009201,1,0.98854678344946,0.989910040044079,0.980642213837725,0.219808957613113,-0.839370211353832,0.980642213837725,1,1,0.999727314577863,-0.986909493123164,0.836912397346768,0.338495114091715,0.362218601363483,0.980642213837725,-0.980642213837725,0.980642213837725,0.990181963004983,-0.338495114091715
"Csl",0.994545654670181,-0.105469795892381,0.978193616968585,0.994273804282451,1,0.99127304747229,0.978193616968585,0.833096486543399,-0.00160013535277216,0.984455874988696,0.985276636026593,-0.992091483672033,0.994273804282451,0.839643016195522,0.833369025303745,0.833369025303745,-0.993454907095457,0.994818398526712,0.994000392088117,0.991273159877061,0.0390035488875904,0.999454565467018,-0.0692445832995946,0.216260946030771,0.0948353199795817,0.985004651427936,0.993182441809359,1,1,0.993728363766131,0.978193616968585,-0.839915317255337,0.978193616968585,0.978193616968585,-0.993183782315619,0.839915317255337,0.991273159877061,0.839915317255337,0.994273804282451,0.985004651427936,0.98691297856869,0.978193616968585,0.216260946030771,-0.839643016195522,0.978193616968585,0.994273804282451,0.994273804282451,0.994000763384187,-0.987727979661908,0.833369025303745,0.34311937148364,0.358661532587435,0.978193616968585,-0.978193616968585,0.978193616968585,0.985001315505016,-0.34311937148364
"Csn",0.996727392802109,-0.106015243406414,0.971648087121733,0.990455720668213,0.99127304747229,1,0.971648087121733,0.827096681692812,-0.00378184062833101,0.980092350858138,0.981458503428366,-0.987182541660642,0.990455720668213,0.835824989229981,0.827369207289824,0.827369207289824,-0.991273159877061,0.992091220284189,0.99727298663001,0.990727723072463,0.0373672890963667,0.99127304747229,-0.0676083152946911,0.21462468672628,0.0931989818795782,0.980641059145457,0.99809132467789,0.99127304747229,0.99127304747229,0.989910280151893,0.971648087121733,-0.836097283049126,0.971648087121733,0.971648087121733,-0.989365679959904,0.836097283049126,0.990727723072463,0.836097283049126,0.990455720668213,0.979550161074837,0.980913055914334,0.971648087121733,0.21462468672628,-0.835824989229981,0.971648087121733,0.990455720668213,0.990455720668213,0.990728127953153,-0.996454987682158,0.827369207289824,0.34311937148364,0.355388960436565,0.971648087121733,-0.971648087121733,0.971648087121733,0.980637791374458,-0.34311937148364
"DELTA",0.974920852045159,-0.119607663503692,1,0.980642213837725,0.978193616968585,0.971648087121733,1,0.836916056317269,-0.0146669781211349,0.9855514150755,0.989638378087824,-0.983917171506392,0.980642213837725,0.826013547297183,0.837187277759513,0.837187277759513,-0.979827386499193,0.973010382328089,0.974378316726227,0.969463587745542,0.0450093531829405,0.977648156148014,-0.0725045498307578,0.222272614180364,0.0958826397389778,0.991001479611861,0.973561701594791,0.978193616968585,0.978193616968585,0.980096747033528,1,-0.826284496822444,1,1,-0.981731272600041,0.826284496822444,0.969463587745542,0.826284496822444,0.980642213837725,0.992092430259057,0.990729325692318,1,0.222272614180364,-0.826013547297183,1,0.980642213837725,0.980642213837725,0.980915996101869,-0.968098707124758,0.837187277759513,0.333347154971318,0.357070566756207,1,-1,1,0.988278749096486,-0.333347154971318
"DSH",0.830369302520405,-0.0918284869248231,0.836916056317269,0.836640219701772,0.833096486543399,0.827096681692812,0.836916056317269,1,-0.00268832188279211,0.834458448549926,0.835276544838503,-0.837186115728392,0.836640219701772,0.988546466397442,0.999727317051687,0.999727317051687,-0.835822838056208,0.829005249228281,0.829824970077688,0.825459495607929,0.0128238918486319,0.832551049738801,-0.0757881861019249,0.167719433913808,0.0517399440294164,0.834458540685766,0.829007464278886,0.833096486543399,0.833096486543399,0.836094776913811,0.836916056317269,-0.988818902229921,0.836916056317269,0.836916056317269,-0.835549121924706,0.988818902229921,0.825459495607929,0.988818902229921,0.836640219701772,0.833913089378779,0.836912894195613,0.836916056317269,0.167719433913808,-0.988546466397442,0.836916056317269,0.836640219701772,0.836640219701772,0.836367695710569,-0.823550108905967,0.999727317051687,0.273854229684772,0.297577881981845,0.836916056317269,-0.836916056317269,0.836916056317269,0.835003891337887,-0.273854229684772
"Destcompl",-0.00214556167166187,0.548116964940758,-0.0146669781211349,0.00195185039127301,-0.00160013535277216,-0.00378184062833101,-0.0146669781211349,-0.00268832188279211,1,-0.00295704032796366,-0.00649574029428691,-0.00140373428305319,0.00195185039127301,0.00166973879924692,-0.00241427422679499,-0.00241427422679499,-0.00331139261240461,-0.00132608625343697,-0.00269365487745961,3.88210695700359e-05,-0.0125484853287911,-0.00160013535277216,-0.0221053488772232,0.000544072938534717,0.00741160304540057,-0.00731258095510714,-0.00351312343751932,-0.00160013535277216,-0.00160013535277216,0.00249728269341042,-0.0146669781211349,-0.00139836799319213,-0.0146669781211349,-0.0146669781211349,-0.000863667359744252,0.00139836799319213,3.88210695700359e-05,0.00139836799319213,0.00195185039127301,-0.00676714013410784,-0.00595030099454222,-0.0146669781211349,0.000544072938534717,-0.00166973879924692,-0.0146669781211349,0.00195185039127301,0.00195185039127301,0.00167779164291901,0.00350513380103732,-0.00241427422679499,0.0138787943468723,0.014698241509932,-0.0146669781211349,0.0146669781211349,-0.0146669781211349,-0.00513876953651329,-0.0138787943468723
"EGR1",0.983364993956057,-0.107911734566249,0.9855514150755,0.98963651650526,0.984455874988696,0.980092350858138,0.9855514150755,0.834458448549926,-0.00295704032796366,1,0.992637307531642,-0.987454937107806,0.98963651650526,0.830643196842418,0.834730621408202,0.834730621408202,-0.988818757543046,0.98091013789806,0.982820512385209,0.978455344571777,0.0441866384724343,0.983910434472376,-0.0706044523390092,0.221445234867132,0.101095671351812,0.986364963374233,0.982002945379302,0.984455874988696,0.984455874988696,0.989091070005537,0.9855514150755,-0.830915111947501,0.9855514150755,0.9855514150755,-0.990727512746582,0.830915111947502,0.978455344571777,0.830915111947502,0.98963651650526,0.986364963374233,0.98172823758139,0.9855514150755,0.221445234867132,-0.830643196842418,0.9855514150755,0.98963651650526,0.98963651650526,0.989363855361857,-0.976546057414977,0.834730621408202,0.334131629714098,0.357855123962801,0.9855514150755,-0.9855514150755,0.9855514150755,0.996181874501938,-0.334131629714098
