"","AKT","AXIN2","CD44","CDC42","Csl","Csn","DELTA","DSH","Destcompl","EGR1","ERK","Ecadherin","FOXC2","FUS","Frizzled","GLI","GSK3","HEY1","IKK","ILK","JAK","Jagged","KLF4","LIV1","LOXL23","MEK","NFB","NOTCH","NOTCHic","PAK1","PI3K","Patched","RAF","RAS","RKIP","SHH","SMAD","SMO","SNAI1","SNAI2","SOSGRB2","SRC","STAT","SUFU","TCFLEF","TGF","TGFR","TWIST1","TrCP","Wnt","ZEB1","ZEB2","cMet","cateninmemb","cateninnuc","cfos","miR200"
"AKT",1,-0.0909129808322054,0.949554725120609,0.999191045813332,0.987592331266992,0.997841912995386,0.949554725120609,0.629129245876389,0.0339877919342277,0.972484560260692,0.974642645380762,-0.981388182932684,0.999460624261577,0.62939688347128,0.62939688347128,0.62939688347128,-0.999730275637453,0.998111711149588,0.999730275362697,0.999191045813332,0.0456044699902211,0.988402085910906,-0.0784908370310856,0.216352415450928,0.116527998573283,0.971679544695538,0.999730275362697,0.988402085910906,0.988132870863483,0.999191045813332,0.949554725120609,-0.62939688347128,0.949554725120609,0.949554725120609,-0.994065399369489,0.62939688347128,0.999191045813332,0.62939688347128,0.999191045813332,0.964392053308839,0.975453586968841,0.949554725120609,0.216352415450928,-0.62939688347128,0.949554725120609,0.999191045813332,0.999191045813332,0.999730275637453,-0.994874861323298,0.62939688347128,0.320470183585041,0.320470183585041,0.949554725120609,-0.949554725120609,0.949554725120609,0.973293722335669,-0.320470183585041
"AXIN2",-0.0909129808322054,1,-0.125173189742187,-0.0901020618344665,-0.0973840153972312,-0.0909129808322054,-0.125173189742187,-0.0463826369347709,0.554086135556059,-0.107097521054761,-0.106557999774743,0.0938844183821046,-0.0903723613742113,-0.0461132540987018,-0.0461132540987018,-0.0461132540987018,0.0906426676871152,-0.0911821891830699,-0.0911833008685138,-0.0901020618344665,-0.0164420665685567,-0.0981927836439873,-0.00565436174757355,-0.0312882034858308,-0.00162877394894798,-0.108981225298786,-0.0911833008685138,-0.0981927836439873,-0.0979225174185066,-0.0901020618344665,-0.125173189742187,0.0461132540987018,-0.125173189742187,-0.125173189742187,0.0919931502344133,-0.0461132540987018,-0.0901020618344665,-0.0461132540987018,-0.0901020618344665,-0.111417136839583,-0.108983199429041,-0.125173189742187,-0.0312882034858308,0.0461132540987018,-0.125173189742187,-0.0901020618344665,-0.0901020618344665,-0.0906426676871152,0.0917239618509363,-0.0461132540987018,-0.0161939248189852,-0.0161939248189852,-0.125173189742187,0.125173189742187,-0.125173189742187,-0.105749269573848,0.0161939248189852
"CD44",0.949554725120609,-0.125173189742187,1,0.949285570773098,0.959807460682847,0.947396636938153,1,0.585698713703827,0.000267432038969949,0.974373052681217,0.974912574255694,-0.967629814010413,0.949555060255233,0.585966390878247,0.585966390878247,0.585966390878247,-0.94982461903327,0.9509036626141,0.949284900033001,0.949285570773098,0.0453366920405523,0.960617289550268,-0.0917078303178649,0.216083354527814,0.110322023973838,0.976805819380874,0.949284900033001,0.960617289550268,0.960348146115521,0.949285570773098,1,-0.585966390878247,1,1,-0.954410370449738,0.585966390878247,0.949285570773098,0.585966390878247,0.949285570773098,0.985163432347904,0.973026274475657,1,0.216083354527814,-0.585966390878247,1,0.949285570773098,0.949285570773098,0.94982461903327,-0.944429271724017,0.585966390878247,0.321818009424308,0.321818009424308,1,-1,1,0.975721664973193,-0.321818009424308
"CDC42",0.999191045813332,-0.0901020618344665,0.949285570773098,1,0.987861123843056,0.997032961399963,0.949285570773098,0.629929949269218,0.03479790505386,0.972214723826652,0.97437280635548,-0.981659822941625,0.99973027606921,0.630197802793209,0.630197802793209,0.630197802793209,-0.999460624693219,0.998381582996931,0.998921539370903,1,0.045868287895563,0.988670659193503,-0.0782255629988129,0.216620169877528,0.116801988944164,0.972486785423749,0.998921539370903,0.988670659193503,0.988401226167777,1,0.949285570773098,-0.630197802793209,0.949285570773098,0.949285570773098,-0.994875453186665,0.630197802793209,1,0.630197802793209,1,0.964123535527051,0.976261695940324,0.949285570773098,0.216620169877528,-0.630197802793209,0.949285570773098,1,1,0.999460624693219,-0.994066566728005,0.630197802793209,0.320743054389802,0.320743054389802,0.949285570773098,-0.949285570773098,0.949285570773098,0.973024103134172,-0.320743054389802
"Csl",0.987592331266992,-0.0973840153972312,0.959807460682847,0.987861123843056,1,0.985434248031459,0.959807460682847,0.620479703317457,0.028054757293978,0.971945524601304,0.975722166965543,-0.978694963231833,0.988131134733756,0.62074779943084,0.62074779943084,0.62074779943084,-0.98786169717426,0.989480258835315,0.987323036953349,0.987861123843056,0.0488298061719833,0.999190756614731,-0.0768812836539742,0.219585671225338,0.114378416837371,0.97329466165773,0.987323036953349,0.999190756614731,0.999460625674218,0.987861123843056,0.959807460682847,-0.62074779943084,0.959807460682847,0.959807460682847,-0.985435249863582,0.62074779943084,0.987861123843056,0.62074779943084,0.987861123843056,0.97086943854229,0.974372843653458,0.959807460682847,0.219585671225338,-0.62074779943084,0.959807460682847,0.987861123843056,0.987861123843056,0.98786169717426,-0.982468488392374,0.62074779943084,0.318318510421478,0.318318510421478,0.959807460682847,-0.959807460682847,0.959807460682847,0.972755121671078,-0.318318510421478
"Csn",0.997841912995386,-0.0909129808322054,0.947396636938153,0.997032961399963,0.985434248031459,1,0.947396636938153,0.627510607179557,0.0334482708308855,0.970326475140621,0.972484560260692,-0.979230084385138,0.997302539141506,0.627778248956336,0.627778248956336,0.627778248956336,-0.997572189653634,0.995953625165769,0.998111709225855,0.997032961399963,0.04506493488971,0.986244002753895,-0.0774117781379966,0.215812893405314,0.115448941289975,0.969521460282169,0.998111709225855,0.986244002753895,0.98597478762795,0.997032961399963,0.947396636938153,-0.627778248956336,0.947396636938153,0.947396636938153,-0.991907309852144,0.627778248956336,0.997032961399963,0.627778248956336,0.997032961399963,0.962233960650567,0.973295503811831,0.947396636938153,0.215812893405314,-0.627778248956336,0.947396636938153,0.997032961399963,0.997032961399963,0.997572189653634,-0.997032952332582,0.627778248956336,0.31885160614079,0.31885160614079,0.947396636938153,-0.947396636938153,0.947396636938153,0.97113563635185,-0.31885160614079
"DELTA",0.949554725120609,-0.125173189742187,1,0.949285570773098,0.959807460682847,0.947396636938153,1,0.585698713703827,0.000267432038969949,0.974373052681217,0.974912574255694,-0.967629814010413,0.949555060255233,0.585966390878247,0.585966390878247,0.585966390878247,-0.94982461903327,0.9509036626141,0.949284900033001,0.949285570773098,0.0453366920405523,0.960617289550268,-0.0917078303178649,0.216083354527814,0.110322023973838,0.976805819380874,0.949284900033001,0.960617289550268,0.960348146115521,0.949285570773098,1,-0.585966390878247,1,1,-0.954410370449738,0.585966390878247,0.949285570773098,0.585966390878247,0.949285570773098,0.985163432347904,0.973026274475657,1,0.216083354527814,-0.585966390878247,1,0.949285570773098,0.949285570773098,0.94982461903327,-0.944429271724017,0.585966390878247,0.321818009424308,0.321818009424308,1,-1,1,0.975721664973193,-0.321818009424308
"DSH",0.629129245876389,-0.0463826369347709,0.585698713703827,0.629929949269218,0.620479703317457,0.627510607179557,0.585698713703827,1,0.00243843456942514,0.603764805997128,0.605922989041609,-0.613234251045927,0.629663002530898,0.999730251731638,0.999730251731638,0.999730251731638,-0.629396101419341,0.628856555442274,0.629401982370664,0.629929949269218,-0.00654545303840437,0.621286378788335,-0.0550895185657492,0.0860367121012726,0.0267602775223896,0.606168984675086,0.629401982370664,0.621286378788335,0.621014008890551,0.629929949269218,0.585698713703827,-0.999730251731638,0.585698713703827,0.585698713703827,-0.624818843240395,0.999730251731638,0.629929949269218,0.999730251731638,0.629929949269218,0.597308062420418,0.611035018652009,0.585698713703827,0.0860367121012726,-0.999730251731638,0.585698713703827,0.629929949269218,0.629929949269218,0.629396101419341,-0.625091668677085,0.999730251731638,0.202643054293782,0.202643054293782,0.585698713703827,-0.585698713703827,0.585698713703827,0.604576986474257,-0.202643054293782
"Destcompl",0.0339877919342277,0.554086135556059,0.000267432038969949,0.03479790505386,0.028054757293978,0.0334482708308855,0.000267432038969949,0.00243843456942514,1,0.0183422460846469,0.0183422460846469,-0.0315580781862462,0.0345278650508573,0.0027079092699758,0.0027079092699758,0.0027079092699758,-0.0342578273639622,0.0337183065158184,0.0337177587027084,0.03479790505386,-0.00862469182550245,0.0272457671428496,-0.0161797511455497,0.0153786884972948,0.00134299826358449,0.0159170177661161,0.0337177587027084,0.0272457671428496,0.0275158192965532,0.03479790505386,0.000267432038969949,-0.0027079092699758,0.000267432038969949,0.000267432038969949,-0.0329082058789359,0.0027079092699758,0.03479790505386,0.0027079092699758,0.03479790505386,0.0140243835215827,0.0164553643139983,0.000267432038969949,0.0153786884972948,-0.0027079092699758,0.000267432038969949,0.03479790505386,0.03479790505386,0.0342578273639622,-0.0320986543895232,0.0027079092699758,0.0175299105729529,0.0175299105729529,0.000267432038969949,-0.000267432038969949,0.000267432038969949,0.0191512436159358,-0.0175299105729529
"EGR1",0.972484560260692,-0.107097521054761,0.974373052681217,0.972214723826652,0.971945524601304,0.970326475140621,0.974373052681217,0.603764805997128,0.0183422460846469,1,0.990288625440116,-0.975994121868903,0.972484438746996,0.60403265443547,0.60403265443547,0.60403265443547,-0.972754224631992,0.973293745656812,0.972214966383305,0.972214723826652,0.0456005004562528,0.972755133566429,-0.084428643627715,0.216351062191504,0.114912223165486,0.970059552118607,0.972214966383305,0.972755133566429,0.972485772643851,0.972214723826652,0.974373052681217,-0.60403265443547,0.974373052681217,0.974373052681217,-0.977340662023208,0.60403265443547,0.972214723826652,0.60403265443547,0.972214723826652,0.977341356756356,0.956030003704777,0.974373052681217,0.216351062191504,-0.60403265443547,0.974373052681217,0.972214723826652,0.972214723826652,0.972754224631992,-0.967359811626348,0.60403265443547,0.319932707068797,0.319932707068797,0.974373052681217,-0.974373052681216,0.974373052681217,0.995953628699222,-0.319932707068797
