states,flag,Avg0,SD0,frust0,Avg1,SD1,frust1,Avg2,SD2,frust2
'101111110010111101111111011111101101111111101111010010111',0,0.00016666666666666666,4.714045207910317e-5,0.12389380530973451,,,,,,0.12389380530973451
'101111110010111101111111011111101101111111101111010010101',0,,,0.12389380530973451,,,,,,0.12389380530973451
'000000000001000010000000000000010010000011010000101101000',0,,,0.1415929203539823,,,,,,0.1415929203539823
'110101010011111101111011011001000001111010100111010001001',0,,,0.2743362831858407,,,,,,0.2743362831858407
'101111111010111101111111011111101101111111101111010010111',0,,,0.13274336283185842,,,,,,0.13274336283185842
'000000000101000010000000100000010010000000010000101101000',0,,,0.11504424778761062,,,,,,0.11504424778761062
'101101110010111101111111111111101101111111101111010010111',0,,,0.1415929203539823,,,,,,0.1415929203539823
'011000111000011110000000000000101111010111001000111110100',0,,,0.23008849557522124,,,,,,0.23008849557522124
'111111111010111101111111011111101101111111101111010010101',0,,,0.11504424778761062,,,,,,0.11504424778761062
'010000001001000010001011100000010000000000110000100001001',1,0.004833333333333333,0.0007133644853010896,0.08849557522123894,0.0282,0.0017378147196982765,0.08849557522123894,,,
'111111111110111101110100011111101111111111001111011110110',1,0.005066666666666667,0.0002494438257849297,0.07964601769911504,0.028499999999999998,0.001143095213298816,0.07964601769911504,,,
'010000001001000010001000100000010000000000010000100001001',1,0.0006666666666666665,0.00044969125210773465,0.09734513274336283,0.0040999999999999995,0.0004966554808583781,0.09734513274336283,,,
'000000000001000010001011000000010000000000110000100001001',1,0.0033333333333333327,0.0004189935029992178,0.07079646017699115,0.04513333333333333,0.002252899366495438,0.07079646017699115,,,
'111111111110111101111111011111101111111111101111011110110',1,0.0013333333333333333,0.0003091206165165235,0.07964601769911504,0.0263,0.0008640987597877153,0.07964601769911504,,,
'101111110110111101111111011111101111111111101111011110110',1,0.0021,0.0004082482904638629,0.08849557522123894,0.022166666666666668,0.00102089285540757,0.08849557522123894,,,
'101111111110111101110100111111101111111111001111011110110',1,0.0017333333333333333,0.00024944382578492944,0.08849557522123894,0.015600000000000001,0.0006377042156569667,0.08849557522123894,,,
'101111110110111101110100011111101111111111001111011110110',1,0.005166666666666667,0.0004921607686744465,0.08849557522123894,0.0294,0.00037416573867739343,0.08849557522123894,,,
'000000000001000010001011100000010000000000110000100001001',1,0.0058000000000000005,0.0008831760866327849,0.07964601769911504,0.028733333333333333,0.0007318166133366722,0.07964601769911504,,,
'101111111110111101110100011111101111111111001111011110110',1,0.0026,0.0004320493798938573,0.09734513274336283,0.009633333333333334,0.0006798692684790384,0.09734513274336283,,,
'010000000001000010001011100000010000000000110000100001001',1,0.0023,0.00016329931618554527,0.09734513274336283,0.010566666666666667,0.0007133644853010901,0.09734513274336283,,,
'101111110110111101110111011111101111111111101111011110110',1,0.0004999999999999999,0.000282842712474619,0.09734513274336283,0.0037,0.0007788880963698615,0.09734513274336283,,,
'111111110110111101110111011111101111111111101111011110110',1,0.00019999999999999998,8.16496580927726e-5,0.09734513274336283,0.0007,0.0001414213562373095,0.09734513274336283,,,
'000000000001000010000000100000010000000000010000100001001',1,0.0016333333333333332,0.00033993463423951894,0.07964601769911504,0.02563333333333333,0.0003681787005729093,0.07964601769911504,,,
'111111111110111101111111111111101111111111101111011110110',1,0.0016,0.0002943920288775949,0.07079646017699115,0.0414,0.0016573070526208083,0.07079646017699115,,,
