"","AKT","AXIN2","CD44","CDC42","Csl","Csn","DELTA","DSH","Destcompl","EGR1","ERK","Ecadherin","FOXC2","FUS","Frizzled","GLI","GSK3","HEY1","IKK","ILK","JAK","Jagged","KLF4","LIV1","LOXL23","MEK","NFB","NOTCH","NOTCHic","PAK1","PI3K","Patched","RAF","RAS","RKIP","SHH","SMAD","SMO","SNAI1","SNAI2","SOSGRB2","SRC","STAT","SUFU","TCFLEF","TGF","TGFR","TWIST1","TrCP","Wnt","ZEB1","ZEB2","cMet","cateninmemb","cateninnuc","cfos","miR200"
"AKT",1,-0.107184391894584,0.980630940195004,0.994503369914513,0.996859184033337,0.995813297026215,0.980630940195004,0.849760474339395,0.0179360215252614,-0.987959817232084,0.98874523446728,-0.991624262385541,0.997382676198116,0.855781253205612,0.849760474339395,0.849760474339395,-0.997120829124489,0.998691304202187,1,1,0.059282333795469,0.997382540431375,-0.0671362787016353,0.241198984462545,0.116872043870736,0.98953231678928,0.99895301617255,0.997382540431375,0.997382540431375,0.993979876010309,0.980630940195004,-0.855781253205612,0.980630940195004,0.980630940195004,-0.997644592751246,0.855781253205612,1,0.855781253205612,0.994503369914513,0.986128296915114,0.986651253525052,0.980630940195004,0.241198984462545,-0.854995420375535,0.980630940195004,0.994503369914513,0.994503369914513,1,-0.991101868834337,0.849760474339395,0.316868387849732,0.316868387849732,0.980630940195004,-0.980630940195004,0.980630940195004,-0.989006669811774,-0.316868387849732
"AXIN2",-0.107184391894584,1,-0.117654687715605,-0.105875887122234,-0.107707455993357,-0.107185852654333,-0.117654687715605,-0.0951421663936877,0.535152144658885,0.110848409627603,-0.112681754323425,0.107707455993357,-0.106660471448608,-0.0927862830439949,-0.0951421663936877,-0.0951421663936877,0.105352395172644,-0.106922428071729,-0.107184391894584,-0.107184391894584,0.0017077441742885,-0.108231375937223,-0.00641531789291468,-0.0174012260791327,-0.00929478106149281,-0.113464782071046,-0.107184391894584,-0.108231375937223,-0.108231375937223,-0.1058754438139,-0.117654687715605,0.0927862830439949,-0.117654687715605,-0.117654687715605,0.10692201442309,-0.0927862830439949,-0.107184391894584,-0.0927862830439949,-0.105875887122234,-0.112156559254716,-0.111109954036685,-0.117654687715605,-0.0174012260791327,0.0925246928376408,-0.117654687715605,-0.105875887122234,-0.105875887122234,-0.107184391894584,0.107709344783248,-0.0951421663936877,-0.0134678414444598,-0.0134678414444598,-0.117654687715605,0.117654687715605,-0.117654687715605,0.111895820086462,0.0134678414444598
"CD44",0.980630940195004,-0.117654687715605,1,0.975134176871424,0.982725310200618,0.976443411969789,1,0.851332495955262,0.00850821467476938,-0.990577691058391,0.991885912928142,-0.989007214886836,0.978013881685955,0.845313027874705,0.851332495955262,0.851332495955262,-0.983510044621832,0.979845869620794,0.980630940195004,0.980630940195004,0.0545744141873516,0.983248399225656,-0.0749901087037431,0.236490381051417,0.113205985632715,0.991104033155469,0.979583956582743,0.983248399225656,0.983248399225656,0.974610950483543,1,-0.845313027874705,1,1,-0.982987358700948,0.845313027874705,0.980630940195004,0.845313027874705,0.975134176871424,0.994505005142897,0.982987358700948,1,0.236490381051417,-0.844527067507017,1,0.975134176871424,0.975134176871424,0.980630940195004,-0.971731984746264,0.851332495955262,0.317923163196513,0.317923163196513,1,-1,1,-0.991624268123741,-0.317923163196513
"CDC42",0.994503369914513,-0.105875887122234,0.975134176871424,1,0.9913626887641,0.99031625531916,0.975134176871424,0.855257906879202,0.0192425035038996,-0.982463323182254,0.983248401520971,-0.986127767833602,0.997121101787647,0.861278758328166,0.855257906879202,0.855257906879202,-0.991624131675753,0.993194741677231,0.994503369914513,0.994503369914513,0.0647809366508279,0.991885910704537,-0.0621637986532769,0.246697174624085,0.122367928043623,0.984036216645572,0.993456386230522,0.991885910704537,0.991885910704537,0.999476645072311,0.975134176871424,-0.861278758328166,0.975134176871424,0.975134176871424,-0.992148164002549,0.861278758328166,0.994503369914513,0.861278758328166,1,0.980632001871207,0.992148164002549,0.975134176871424,0.246697174624085,-0.860492852198041,0.975134176871424,1,1,0.994503369914513,-0.985604827772851,0.855257906879202,0.31294559833955,0.31294559833955,0.975134176871424,-0.975134176871424,0.975134176871424,-0.983510041232614,-0.31294559833955
"Csl",0.996859184033337,-0.107707455993357,0.982725310200618,0.9913626887641,1,0.992673300537629,0.982725310200618,0.850806158791573,0.0174171083575074,-0.988483166851646,0.989269269214638,-0.991624121346652,0.994241583425823,0.85682680445347,0.850806158791573,0.850806158791573,-0.995027133415448,0.996597334485086,0.996859184033337,0.996859184033337,0.0582317217665612,0.999476644857234,-0.0681818602231019,0.240149153434778,0.114779697981352,0.98953135261092,0.995812199703777,0.999476644857234,0.999476644857234,0.990838919488968,0.982725310200618,-0.85682680445347,0.982725310200618,0.982725310200618,-0.996073839791867,0.85682680445347,0.996859184033337,0.85682680445347,0.9913626887641,0.987174728296137,0.985080495293523,0.982725310200618,0.240149153434778,-0.856041107338273,0.982725310200618,0.9913626887641,0.9913626887641,0.996859184033337,-0.98796187008626,0.850806158791573,0.317384346537068,0.317384346537068,0.982725310200618,-0.982725310200618,0.982725310200618,-0.989530293726422,-0.317384346537068
"Csn",0.995813297026215,-0.107185852654333,0.976443411969789,0.99031625531916,0.992673300537629,1,0.976443411969789,0.845577829649584,0.0179222539881645,-0.983773931907264,0.98455729684432,-0.987438377813885,0.993196792810004,0.851599017095894,0.845577829649584,0.845577829649584,-0.99293371506711,0.994505011164544,0.995813297026215,0.995813297026215,0.0577227259693624,0.993195836919616,-0.0666171148180476,0.239637371488825,0.11372637493221,0.985348885284207,0.996860281068854,0.993195836919616,0.993195836919616,0.989793582004312,0.976443411969789,-0.851599017095894,0.976443411969789,0.976443411969789,-0.993459119048922,0.851599017095894,0.995813297026215,0.851599017095894,0.99031625531916,0.981943639250437,0.982465777563236,0.976443411969789,0.239637371488825,-0.850812776761678,0.976443411969789,0.99031625531916,0.99031625531916,0.995813297026215,-0.995288570839769,0.845577829649584,0.316368131553759,0.316368131553759,0.976443411969789,-0.976443411969789,0.976443411969789,-0.984819964578499,-0.316368131553759
"DELTA",0.980630940195004,-0.117654687715605,1,0.975134176871424,0.982725310200618,0.976443411969789,1,0.851332495955262,0.00850821467476938,-0.990577691058391,0.991885912928142,-0.989007214886836,0.978013881685955,0.845313027874705,0.851332495955262,0.851332495955262,-0.983510044621832,0.979845869620794,0.980630940195004,0.980630940195004,0.0545744141873516,0.983248399225656,-0.0749901087037431,0.236490381051417,0.113205985632715,0.991104033155469,0.979583956582743,0.983248399225656,0.983248399225656,0.974610950483543,1,-0.845313027874705,1,1,-0.982987358700948,0.845313027874705,0.980630940195004,0.845313027874705,0.975134176871424,0.994505005142897,0.982987358700948,1,0.236490381051417,-0.844527067507017,1,0.975134176871424,0.975134176871424,0.980630940195004,-0.971731984746264,0.851332495955262,0.317923163196513,0.317923163196513,1,-1,1,-0.991624268123741,-0.317923163196513
"DSH",0.849760474339395,-0.0951421663936877,0.851332495955262,0.855257906879202,0.850806158791573,0.845577829649584,0.851332495955262,1,0.0127239196645674,-0.850282663936903,0.852118594089972,-0.850806158791573,0.852376643355583,0.993979810018871,1,1,-0.852640434219783,0.848974550535207,0.849760474339395,0.849760474339395,0.0147663802556299,0.851330958150237,-0.067652926431668,0.178888662731874,0.0598193651499413,0.850280147002098,0.848713485132167,0.851330958150237,0.851330958150237,0.854732992358511,0.851332495955262,-0.993979810018871,0.851332495955262,0.851332495955262,-0.851590836398983,0.993979810018871,0.849760474339395,0.993979810018871,0.855257906879202,0.848972404577869,0.855778796670949,0.851332495955262,0.178888662731874,-0.99319453518428,0.851332495955262,0.855257906879202,0.855257906879202,0.849760474339395,-0.840866377248699,1,0.266046783572643,0.266046783572643,0.851332495955262,-0.851332495955262,0.851332495955262,-0.851854452753851,-0.266046783572643
"Destcompl",0.0179360215252614,0.535152144658885,0.00850821467476938,0.0192425035038996,0.0174171083575074,0.0179222539881645,0.00850821467476938,0.0127239196645674,1,-0.015323059643279,0.0134792817607841,-0.0184641327146216,0.0184641327146216,0.01403501392383,0.0127239196645674,0.0127239196645674,-0.0208130390711808,0.0182000764331713,0.0179360215252614,0.0179360215252614,0.0043799007192323,0.0168889976702756,-0.0195249884945668,0.0198122316162234,0.0110982815219057,0.0127193091914224,0.0179360215252614,0.0168889976702756,0.0168889976702756,0.019247100503355,0.00850821467476938,-0.01403501392383,0.00850821467476938,0.00850821467476938,-0.0187281904238869,0.01403501392383,0.0179360215252614,0.01403501392383,0.0192425035038996,0.0140211821014421,0.0140165792028871,0.00850821467476938,0.0198122316162234,-0.0142944635170219,0.00850821467476938,0.0192425035038996,0.0192425035038996,0.0179360215252614,-0.0173987419530726,0.0127239196645674,0.0295804534409385,0.0295804534409385,0.00850821467476938,-0.00850821467476938,0.00850821467476938,-0.0142714380328108,-0.0295804534409385
"EGR1",-0.987959817232084,0.110848409627603,-0.990577691058391,-0.982463323182254,-0.988483166851646,-0.983773931907264,-0.990577691058391,-0.850282663936903,-0.015323059643279,1,-0.99712165007241,0.990577136514983,-0.985342212356641,-0.848450879318721,-0.850282663936903,-0.850282663936903,0.99083919667105,-0.987174473582347,-0.987959817232084,-0.987959817232084,-0.0571847124741193,-0.989006801561643,0.0718463184314625,-0.239102152750428,-0.114256203557068,-0.989007858581154,-0.986912832902524,-0.989006801561643,-0.989006801561643,-0.981939550858603,-0.990577691058391,0.848450879318721,-0.990577691058391,-0.990577691058391,0.990315421245116,-0.848450879318721,-0.987959817232084,-0.848450879318721,-0.982463323182254,-0.990315686664567,-0.975657628580657,-0.990577691058391,-0.239102152750428,0.847665189663554,-0.990577691058391,-0.982463323182254,-0.982463323182254,-0.987959817232084,0.979062501455895,-0.850282663936903,-0.318954994457963,-0.318954994457963,-0.990577691058391,0.990577691058391,-0.990577691058391,0.998429660527675,0.318954994457963
