"","AKT","AXIN2","CD44","CDC42","Csl","Csn","DELTA","DSH","Destcompl","EGR1","ERK","Ecadherin","FOXC2","FUS","Frizzled","GLI","GSK3","HEY1","IKK","ILK","JAK","Jagged","KLF4","LIV1","LOXL23","MEK","NFB","NOTCH","NOTCHic","PAK1","PI3K","Patched","RAF","RAS","RKIP","SHH","SMAD","SMO","SNAI1","SNAI2","SOSGRB2","SRC","STAT","SUFU","TCFLEF","TGF","TGFR","TWIST1","TrCP","Wnt","ZEB1","ZEB2","cMet","cateninmemb","cateninnuc","cfos","miR200"
"AKT",1,-0.109552457481643,0.972957366100567,1,0.993876837508248,0.995662710395189,0.972957366100567,0.835694638503151,0.0115956889420676,0.986989530132687,0.986477792896513,-0.999234884080399,1,0.844624974563505,0.835694638503151,0.835694638503151,-0.999234621609935,0.998469179320765,1,1,0.0475640543933288,0.994642155984914,-0.0687655908481105,0.227946980212472,0.107819962550257,0.984436909845306,0.998724347651599,0.994642155984914,0.994642155984914,1,0.972957366100567,-0.844879526705643,0.972957366100567,0.972957366100567,-0.998724349561414,0.844879526705643,1,0.844879526705643,1,0.987243308633855,0.985460964842225,0.972957366100567,0.227946980212472,-0.844624974563505,0.972957366100567,1,1,1,-0.992856310118202,0.835694638503151,0.294284438953139,0.294284438953139,0.972957366100567,-0.972957366100567,0.972957366100567,0.987243270436384,-0.294284438953139
"AXIN2",-0.109552457481643,1,-0.132491790420765,-0.109552457481643,-0.112608068289192,-0.111341692378269,-0.132491790420765,-0.0973303671275426,0.544690024216653,-0.117950855829257,-0.120527302904092,0.109306755214534,-0.109552457481643,-0.0878928360964379,-0.0973303671275426,-0.0973303671275426,0.108783851957334,-0.109552457481643,-0.109552457481643,-0.109552457481643,-0.00718668642019323,-0.113376664096448,-0.0133682750447835,-0.0303841740767739,-0.0119601037081982,-0.122045745597378,-0.110314789337038,-0.113376664096448,-0.113376664096448,-0.109552457481643,-0.132491790420765,0.0881447859001124,-0.132491790420765,-0.132491790420765,0.109810757290631,-0.0881447859001124,-0.109552457481643,-0.0881447859001124,-0.109552457481643,-0.119764979804845,-0.122531460107106,-0.132491790420765,-0.0303841740767739,0.0878928360964379,-0.132491790420765,-0.109552457481643,-0.109552457481643,-0.109552457481643,0.112110309349397,-0.0973303671275426,-0.0191315405114291,-0.0191315405114291,-0.132491790420765,0.132491790420765,-0.132491790420765,-0.119242135881836,0.0191315405114291
"CD44",0.972957366100567,-0.132491790420765,1,0.972957366100567,0.977548917333504,0.968620581612933,1,0.838761215514845,-0.0113759563529805,0.983926175810222,0.986480287574377,-0.973724689147283,0.972957366100567,0.82932222272269,0.838761215514845,0.838761215514845,-0.973722273875503,0.972957366100567,0.972957366100567,0.972957366100567,0.0439786279607739,0.978314776569899,-0.0743836158455274,0.224869609469573,0.102733296219806,0.988519536786757,0.971681161566883,0.978314776569899,0.978314776569899,0.972957366100567,1,-0.82957625317395,1,1,-0.974233632057958,0.82957625317395,0.972957366100567,0.82957625317395,0.972957366100567,0.985715499308502,0.987498337631107,1,0.224869609469573,-0.82932222272269,1,0.972957366100567,0.972957366100567,0.972957366100567,-0.96581469704857,0.838761215514845,0.293244593605027,0.293244593605027,1,-1,1,0.985203094967998,-0.293244593605027
"CDC42",1,-0.109552457481643,0.972957366100567,1,0.993876837508248,0.995662710395189,0.972957366100567,0.835694638503151,0.0115956889420676,0.986989530132687,0.986477792896513,-0.999234884080399,1,0.844624974563505,0.835694638503151,0.835694638503151,-0.999234621609935,0.998469179320765,1,1,0.0475640543933288,0.994642155984914,-0.0687655908481105,0.227946980212472,0.107819962550257,0.984436909845306,0.998724347651599,0.994642155984914,0.994642155984914,1,0.972957366100567,-0.844879526705643,0.972957366100567,0.972957366100567,-0.998724349561414,0.844879526705643,1,0.844879526705643,1,0.987243308633855,0.985460964842225,0.972957366100567,0.227946980212472,-0.844624974563505,0.972957366100567,1,1,1,-0.992856310118202,0.835694638503151,0.294284438953139,0.294284438953139,0.972957366100567,-0.972957366100567,0.972957366100567,0.987243270436384,-0.294284438953139
"Csl",0.993876837508248,-0.112608068289192,0.977548917333504,0.993876837508248,1,0.989539675419226,0.977548917333504,0.837226360011782,0.00853176581853497,0.985968172057276,0.984947209196308,-0.993622396262983,0.993876837508248,0.845136295899153,0.837226360011782,0.837226360011782,-0.99362159768836,0.994387111898391,0.993876837508248,0.993876837508248,0.0450092624493593,0.999234620364442,-0.0702976295367592,0.225901826372761,0.10425197213854,0.983926348452241,0.99260104811089,0.999234620364442,0.999234620364442,0.993876837508248,0.977548917333504,-0.845390718366988,0.977548917333504,0.977548917333504,-0.993111593592607,0.845390718366988,0.993876837508248,0.845390718366988,0.993876837508248,0.985712857365249,0.985969919862849,0.977548917333504,0.225901826372761,-0.845136295899154,0.977548917333504,0.993876837508248,0.993876837508248,0.993876837508248,-0.98673340475047,0.837226360011782,0.294279514751336,0.294279514751336,0.977548917333504,-0.977548917333504,0.977548917333504,0.986222569045334,-0.294279514751336
"Csn",0.995662710395189,-0.111341692378269,0.968620581612933,0.995662710395189,0.989539675419226,1,0.968620581612933,0.83135696273256,0.00981085349895294,0.982652675865818,0.982140450985102,-0.994897408209862,0.995662710395189,0.840287228151521,0.83135696273256,0.83135696273256,-0.994897394259948,0.994131890812076,0.995662710395189,0.995662710395189,0.0452694733881047,0.990304931923296,-0.0664687634195945,0.225652694352748,0.106031965943106,0.980099815658035,0.996938488631793,0.990304931923296,0.990304931923296,0.995662710395189,0.968620581612933,-0.840541844358345,0.968620581612933,0.968620581612933,-0.994386998881032,0.840541844358345,0.995662710395189,0.840541844358345,0.995662710395189,0.982905903903119,0.981124348904042,0.968620581612933,0.225652694352748,-0.840287228151521,0.968620581612933,0.995662710395189,0.995662710395189,0.995662710395189,-0.997193533814633,0.83135696273256,0.291990581569305,0.291990581569305,0.968620581612933,-0.968620581612933,0.968620581612933,0.982906113097233,-0.291990581569305
"DELTA",0.972957366100567,-0.132491790420765,1,0.972957366100567,0.977548917333504,0.968620581612933,1,0.838761215514845,-0.0113759563529805,0.983926175810222,0.986480287574377,-0.973724689147283,0.972957366100567,0.82932222272269,0.838761215514845,0.838761215514845,-0.973722273875503,0.972957366100567,0.972957366100567,0.972957366100567,0.0439786279607739,0.978314776569899,-0.0743836158455274,0.224869609469573,0.102733296219806,0.988519536786757,0.971681161566883,0.978314776569899,0.978314776569899,0.972957366100567,1,-0.82957625317395,1,1,-0.974233632057958,0.82957625317395,0.972957366100567,0.82957625317395,0.972957366100567,0.985715499308502,0.987498337631107,1,0.224869609469573,-0.82932222272269,1,0.972957366100567,0.972957366100567,0.972957366100567,-0.96581469704857,0.838761215514845,0.293244593605027,0.293244593605027,1,-1,1,0.985203094967998,-0.293244593605027
"DSH",0.835694638503151,-0.0973303671275426,0.838761215514845,0.835694638503151,0.837226360011782,0.83135696273256,0.838761215514845,1,0.000888993271304854,0.836974443268151,0.83748021714975,-0.835438554741407,0.835694638503151,0.990560047273664,1,1,-0.836460471409612,0.835184366936346,0.835694638503151,0.835694638503151,0.0164505257550489,0.837991287305795,-0.0605965667690099,0.176424446731912,0.0623889185786937,0.835951213010615,0.834419383548034,0.837991287305795,0.837991287305795,0.835694638503151,0.838761215514845,-0.990815147670283,0.838761215514845,0.838761215514845,-0.835949403545452,0.990815147670283,0.835694638503151,0.990815147670283,0.835694638503151,0.837224764393798,0.836977999578444,0.838761215514845,0.176424446731912,-0.990560047273664,0.838761215514845,0.835694638503151,0.835694638503151,0.835694638503151,-0.828550159616101,1,0.240723614488124,0.240723614488124,0.838761215514845,-0.838761215514845,0.838761215514845,0.837226360011782,-0.240723614488124
"Destcompl",0.0115956889420676,0.544690024216653,-0.0113759563529805,0.0115956889420676,0.00853176581853497,0.00981085349895294,-0.0113759563529805,0.000888993271304854,1,0.00316817509209211,0.000625883983840128,-0.0118542214833244,0.0115956889420676,0.0103302078518566,0.000888993271304854,0.000888993271304854,-0.0123599741159164,0.0115956889420676,0.0115956889420676,0.0115956889420676,0.00315909880369758,0.00776748248263793,-0.0315191920276763,0.0110607074772476,0.00577435383707593,-0.000909503846518308,0.0108291435714903,0.00776748248263793,0.00776748248263793,0.0115956889420676,-0.0113759563529805,-0.0100739334900687,-0.0113759563529805,-0.0113759563529805,-0.0113416817514717,0.0100739334900687,0.0115956889420676,0.0100739334900687,0.0115956889420676,0.00139243635812235,-0.00142890862265506,-0.0113759563529805,0.0110607074772476,-0.0103302078518566,-0.0113759563529805,0.0115956889420676,0.0115956889420676,0.0115956889420676,-0.00904657263832511,0.000888993271304854,0.0222784726642293,0.0222784726642293,-0.0113759563529805,0.0113759563529805,-0.0113759563529805,0.00189816117915631,-0.0222784726642293
"EGR1",0.986989530132687,-0.117950855829257,0.983926175810222,0.986989530132687,0.985968172057276,0.982652675865818,0.983926175810222,0.836974443268151,0.00316817509209211,1,0.995919869599615,-0.987246353491154,0.986989530132687,0.837740896501447,0.836974443268151,0.836974443268151,-0.987754513018197,0.98545869899035,0.986989530132687,0.986989530132687,0.0452560148939168,0.986733958126119,-0.0705559001615094,0.226147245816008,0.105537839995264,0.981120222081356,0.985713403234041,0.986733958126119,0.986733958126119,0.986989530132687,0.983926175810222,-0.837994993377135,0.983926175810222,0.983926175810222,-0.988265719368578,0.837994993377135,0.986989530132687,0.837994993377135,0.986989530132687,0.9971961164393,0.974486357829529,0.983926175810222,0.226147245816008,-0.837740896501447,0.983926175810222,0.986989530132687,0.986989530132687,0.986989530132687,-0.979846720542383,0.836974443268151,0.293502084214215,0.293502084214215,0.983926175810222,-0.983926175810222,0.983926175810222,0.998214841125671,-0.293502084214215
