"","AKT","AXIN2","CD44","CDC42","Csl","Csn","DELTA","DSH","Destcompl","EGR1","ERK","Ecadherin","FOXC2","FUS","Frizzled","GLI","GSK3","HEY1","IKK","ILK","JAK","Jagged","KLF4","LIV1","LOXL23","MEK","NFB","NOTCH","NOTCHic","PAK1","PI3K","Patched","RAF","RAS","RKIP","SHH","SMAD","SMO","SNAI1","SNAI2","SOSGRB2","SRC","STAT","SUFU","TCFLEF","TGF","TGFR","TWIST1","TrCP","Wnt","ZEB1","ZEB2","cMet","cateninmemb","cateninnuc","cfos","miR200"
"AKT",1,-0.115747931655507,0.994543162137593,1,0.998700575812608,0.997401202582936,0.995324171294791,0.860697346873923,-0.00391920521142369,0.998700570371462,0.998700575812608,-0.99766099965095,1,0.861737403808467,0.860697346873923,0.860697346873923,-0.999740141091974,0.999740142179977,0.999740141091974,1,0.0413682438264516,0.998960570790597,-0.0917347688471182,0.217260681364708,0.112284596941434,0.997402323978649,0.998960962583899,0.998960570790597,0.998960570790597,0.999740141091974,0.995324171294791,-0.861737403808467,0.995584640441177,0.995324171294791,-1,0.861737403808467,1,0.861737403808467,1,0.995322518703224,0.99558354606012,0.994543162137593,0.217260681364708,-0.861477242584296,0.994543162137593,1,1,1,-0.992723124072032,0.860697346873923,0.318061738458498,0.318061738458498,0.994543162137593,-0.994543162137593,0.994543162137593,0.998700570371462,-0.318061738458498
"AXIN2",-0.115747931655507,1,-0.118590838642371,-0.115747931655507,-0.116004621538724,-0.115234572066774,-0.117801643893023,-0.100699370991734,0.530152264081638,-0.117050655941415,-0.11704422213605,0.116011050990803,-0.115747931655507,-0.100186044922575,-0.100699370991734,-0.100699370991734,0.115491248515497,-0.116004621538724,-0.115491248515497,-0.115747931655507,-0.00097420662456049,-0.11626131821707,-0.000513841088848205,-0.0241729518660772,-0.0168722220217784,-0.117807969391872,-0.115241045039161,-0.11626131821707,-0.11626131821707,-0.115491248515497,-0.117801643893023,0.100186044922575,-0.118058389591428,-0.117801643893023,0.115747931655507,-0.100186044922575,-0.115747931655507,-0.100186044922575,-0.115747931655507,-0.117814326760958,-0.117544905353312,-0.118590838642371,-0.0241729518660772,0.0999228926716181,-0.118590838642371,-0.115747931655507,-0.115747931655507,-0.115747931655507,0.115754375683073,-0.100699370991734,-0.0195486201758071,-0.0195486201758071,-0.118590838642371,0.118590838642371,-0.118590838642371,-0.117050655941415,0.0195486201758071
"CD44",0.994543162137593,-0.118590838642371,1,0.994543162137593,0.995322536708093,0.991945041577853,0.999220646429022,0.859402760939176,-0.0067744934135952,0.995842972909836,0.995842314889257,-0.996882533625265,0.994543162137593,0.858364308757291,0.859402760939176,0.859402760939176,-0.994283631836693,0.994802758526929,0.994283631836693,0.994543162137593,0.0405807602116897,0.995582198202036,-0.0919944425635954,0.21647928447524,0.11254103412108,0.997141280322253,0.993505436947417,0.995582198202036,0.995582198202036,0.994283631836693,0.999220646429022,-0.858364308757291,0.998960998564612,0.999220646429022,-0.994543162137593,0.858364308757291,0.994543162137593,0.858364308757291,0.994543162137593,0.999220371001266,0.998960590093359,1,0.21647928447524,-0.858103821539591,1,0.994543162137593,0.994543162137593,0.994543162137593,-0.987267008089922,0.859402760939176,0.317805209058241,0.317805209058241,1,-1,1,0.995842972909836,-0.317805209058241
"CDC42",1,-0.115747931655507,0.994543162137593,1,0.998700575812608,0.997401202582936,0.995324171294791,0.860697346873923,-0.00391920521142369,0.998700570371462,0.998700575812608,-0.99766099965095,1,0.861737403808467,0.860697346873923,0.860697346873923,-0.999740141091974,0.999740142179977,0.999740141091974,1,0.0413682438264516,0.998960570790597,-0.0917347688471182,0.217260681364708,0.112284596941434,0.997402323978649,0.998960962583899,0.998960570790597,0.998960570790597,0.999740141091974,0.995324171294791,-0.861737403808467,0.995584640441177,0.995324171294791,-1,0.861737403808467,1,0.861737403808467,1,0.995322518703224,0.99558354606012,0.994543162137593,0.217260681364708,-0.861477242584296,0.994543162137593,1,1,1,-0.992723124072032,0.860697346873923,0.318061738458498,0.318061738458498,0.994543162137593,-0.994543162137593,0.994543162137593,0.998700570371462,-0.318061738458498
"Csl",0.998700575812608,-0.116004621538724,0.995322536708093,0.998700575812608,1,0.996101913220377,0.995583562161246,0.860958104473946,-0.00417840579937006,0.997920997929747,0.99792087154817,-0.998440782219272,0.998700575812608,0.861478499944386,0.860958104473946,0.860958104473946,-0.998440782219272,0.998960435774085,0.998440782219272,0.998700575812608,0.0400672357393903,0.999740143232874,-0.093034130918356,0.215960885521735,0.111504242115447,0.997142069203026,0.997661799130419,0.999740143232874,0.999740143232874,0.998440782219272,0.995583562161246,-0.861478499944386,0.995843962835488,0.995583562161246,-0.998700575812608,0.861478499944386,0.998700575812608,0.861478499944386,0.998700575812608,0.996101960605721,0.995843004345736,0.995322536708093,0.215960885521735,-0.86121827241865,0.995322536708093,0.998700575812608,0.998700575812608,0.998700575812608,-0.991423844346078,0.860958104473946,0.318322252816022,0.318322252816022,0.995322536708093,-0.995322536708093,0.995322536708093,0.997920997929747,-0.318322252816022
"Csn",0.997401202582936,-0.115234572066774,0.991945041577853,0.997401202582936,0.996101913220377,1,0.992726472262525,0.8580968174262,-0.00340080152098523,0.996101626719456,0.996101913220377,-0.995062051505339,0.997401202582936,0.859136594618746,0.8580968174262,0.8580968174262,-0.997660989540631,0.997141484081332,0.997660989540631,0.997401202582936,0.0392922818331714,0.996362049587496,-0.0927744346329001,0.215182406807038,0.110726716345928,0.994804355337863,0.998440761685552,0.996362049587496,0.996362049587496,0.997141201933572,0.992726472262525,-0.859136594618746,0.99298708156626,0.992726472262525,-0.997401202582936,0.859136594618746,0.997401202582936,0.859136594618746,0.997401202582936,0.992724261775978,0.992985708941389,0.991945041577853,0.215182406807038,-0.858876574477212,0.991945041577853,0.997401202582936,0.997401202582936,0.997401202582936,-0.995321901267829,0.8580968174262,0.318580322807178,0.318580322807178,0.991945041577853,-0.991945041577853,0.991945041577853,0.996101626719456,-0.318580322807178
"DELTA",0.995324171294791,-0.117801643893023,0.999220646429022,0.995324171294791,0.995583562161246,0.992726472262525,1,0.859146503752799,-0.0059927913481387,0.995064846570385,0.995583562161246,-0.997143957680436,0.995324171294791,0.858628249915468,0.859146503752799,0.859146503752799,-0.995064846570385,0.995583562161246,0.995064846570385,0.995324171294791,0.0413557537442824,0.995843019221487,-0.091734511181976,0.217258052208937,0.11175941620243,0.99792105198455,0.994287268732694,0.995843019221487,0.995843019221487,0.995064846570385,1,-0.858628249915468,0.999740149620268,1,-0.995324171294791,0.858628249915468,0.995324171294791,0.858628249915468,0.995324171294791,0.998960995127965,0.999740148813087,0.999220646429022,0.217258052208937,-0.858367560637154,0.999220646429022,0.995324171294791,0.995324171294791,0.995324171294791,-0.98804846199646,0.859146503752799,0.317547598014897,0.317547598014897,0.999220646429022,-0.999220646429022,0.999220646429022,0.995064846570385,-0.317547598014897
"DSH",0.860697346873923,-0.100699370991734,0.859402760939176,0.860697346873923,0.860958104473946,0.8580968174262,0.859146503752799,1,-0.00496424038093167,0.860436646316984,0.860438311460326,-0.859916851126752,0.860697346873923,0.998960521653058,1,1,-0.860436646316984,0.860438311460326,0.860436646316984,0.860697346873923,0.00655527047815482,0.861218919169177,-0.0797805454878908,0.167885412574505,0.0613522510978117,0.860183597199691,0.859654886383921,0.861218919169177,0.861218919169177,0.860436646316984,0.859146503752799,-0.998960521653058,0.859407725105921,0.859146503752799,-0.860697346873923,0.998960521653058,0.860697346873923,0.998960521653058,0.860697346873923,0.860181350017804,0.85940512694143,0.859402760939176,0.167885412574505,-0.998700520521427,0.859402760939176,0.860697346873923,0.860697346873923,0.860697346873923,-0.853418650445319,1,0.265559348699375,0.265559348699375,0.859402760939176,-0.859402760939176,0.859402760939176,0.860436646316984,-0.265559348699375
"Destcompl",-0.00391920521142369,0.530152264081638,-0.0067744934135952,-0.00391920521142369,-0.00417840579937006,-0.00340080152098523,-0.0059927913481387,-0.00496424038093167,1,-0.00521931454607156,-0.00521794194186544,0.00417977405056,-0.00391920521142369,-0.00444583620881985,-0.00496424038093167,-0.00496424038093167,0.00366000380280422,-0.00417840579937006,-0.00366000380280422,-0.00391920521142369,0.00521246572229651,-0.00443760561916861,-0.00415666805251467,0.0194900356105023,0.00234361659102871,-0.00599416151176459,-0.00340216790350006,-0.00443760561916861,-0.00443760561916861,-0.00366000380280422,-0.0059927913481387,0.00444583620881985,-0.00625198726152413,-0.0059927913481387,0.00391920521142369,-0.00444583620881985,-0.00391920521142369,-0.00444583620881985,-0.00391920521142369,-0.00599553330405324,-0.00573359503425441,-0.0067744934135952,0.0194900356105023,0.00418525847790403,-0.0067744934135952,-0.00391920521142369,-0.00391920521142369,-0.00391920521142369,0.00392057290966343,-0.00496424038093167,0.0122014954748561,0.0122014954748561,-0.0067744934135952,0.0067744934135952,-0.0067744934135952,-0.00521931454607156,-0.0122014954748561
"EGR1",0.998700570371462,-0.117050655941415,0.995842972909836,0.998700570371462,0.997920997929747,0.996101626719456,0.995064846570385,0.860436646316984,-0.00521931454607156,1,0.999480350798321,-0.996881281203398,0.998700570371462,0.860956770964146,0.860436646316984,0.860436646316984,-0.998440640601699,0.998440782219272,0.998440640601699,0.998700570371462,0.0411099291926237,0.998181062557746,-0.0914749446566324,0.217001191794695,0.113064962619283,0.997142867750146,0.997661248979866,0.998181062557746,0.998181062557746,0.998440640601699,0.995064846570385,-0.860956770964146,0.995325384206795,0.995064846570385,-0.998700570371462,0.860956770964146,0.998700570371462,0.860956770964146,0.998700570371462,0.995582703340973,0.994804375331319,0.995842972909836,0.217001191794695,-0.860696678868031,0.995842972909836,0.998700570371462,0.998700570371462,0.998700570371462,-0.99142353825593,0.860436646316984,0.317801244493262,0.317801244493262,0.995842972909836,-0.995842972909836,0.995842972909836,1,-0.317801244493262
