"","AKT","AXIN2","CD44","CDC42","Csl","Csn","DELTA","DSH","Destcompl","EGR1","ERK","Ecadherin","FOXC2","FUS","Frizzled","GLI","GSK3","HEY1","IKK","ILK","JAK","Jagged","KLF4","LIV1","LOXL23","MEK","NFB","NOTCH","NOTCHic","PAK1","PI3K","Patched","RAF","RAS","RKIP","SHH","SMAD","SMO","SNAI1","SNAI2","SOSGRB2","SRC","STAT","SUFU","TCFLEF","TGF","TGFR","TWIST1","TrCP","Wnt","ZEB1","ZEB2","cMet","cateninmemb","cateninnuc","cfos","miR200"
"AKT",1,-0.119081270674691,0.980265127482942,1,0.996053352550704,0.994738652826225,0.980265127482942,0.836605382644014,0.00879917449517032,0.988685354527767,0.989738126470062,-0.993422518478585,1,0.842652506167941,0.836605382644014,0.836605382644014,-0.998421753472101,0.998158397360815,1,1,0.0312115761991706,0.996579613753232,-0.0911626864998028,0.215626425617438,0.104305103447963,0.986843591105476,0.998158397360815,0.996579613753232,0.996316305212096,1,0.980265127482942,-0.842916481467313,0.980265127482942,0.980265127482942,-0.998947473222603,0.842916481467313,1,0.842916481467313,1,0.987633573106239,0.990527864059902,0.980265127482942,0.215626425617438,-0.842388588789417,0.980265127482942,1,1,1,-0.991317001727955,0.836605382644014,0.330941067791082,0.330941067791082,0.980265127482942,-0.980265127482942,0.980265127482942,0.989474732226027,-0.330941067791082
"AXIN2",-0.119081270674691,1,-0.130922979025964,-0.119081270674691,-0.121446741648332,-0.119075993735466,-0.130922979025964,-0.0903880467394432,0.547950766043857,-0.123555370139554,-0.124609745130676,0.119349025607277,-0.119081270674691,-0.0864450809243519,-0.0903880467394432,-0.0903880467394432,0.117506172381371,-0.119341722488879,-0.119081270674691,-0.119081270674691,-0.0111680416192634,-0.121446741648332,-0.0109142265803377,-0.0356566359049442,-0.0190894342630522,-0.126447055456899,-0.118815467699016,-0.121446741648332,-0.121710756117645,-0.119081270674691,-0.130922979025964,0.0867074134102851,-0.130922979025964,-0.130922979025964,0.118555013698684,-0.0867074134102851,-0.119081270674691,-0.0867074134102851,-0.119081270674691,-0.125137900439436,-0.125392769336166,-0.130922979025964,-0.0356566359049442,0.086182754005723,-0.130922979025964,-0.119081270674691,-0.119081270674691,-0.119081270674691,0.120394232068606,-0.0903880467394432,-0.0219487319056655,-0.0219487319056655,-0.130922979025964,0.130922979025964,-0.130922979025964,-0.124343840434768,0.0219487319056655
"CD44",0.980265127482942,-0.130922979025964,1,0.980265127482942,0.983160169771171,0.975004339385455,1,0.838448104816112,-0.00251608129138125,0.989474700161888,0.990527337798471,-0.98684383984875,0.980265127482942,0.831864700829877,0.838448104816112,0.838448104816112,-0.981844078847241,0.980002597746408,0.980265127482942,0.980265127482942,0.0272660673916108,0.983686431775298,-0.0977405160176888,0.211679521465739,0.102462135979637,0.99342202786627,0.978423811734026,0.983686431775298,0.983423036634428,0.980265127482942,1,-0.832128753983408,1,1,-0.981317655863545,0.832128753983408,0.980265127482942,0.832128753983408,0.980265127482942,0.9926327940388,0.989738769180058,1,0.211679521465739,-0.831600704850174,1,0.980265127482942,0.980265127482942,0.980265127482942,-0.971582405680373,0.838448104816112,0.332785711320986,0.332785711320986,1,-1,1,0.990264147098671,-0.332785711320986
"CDC42",1,-0.119081270674691,0.980265127482942,1,0.996053352550704,0.994738652826225,0.980265127482942,0.836605382644014,0.00879917449517032,0.988685354527767,0.989738126470062,-0.993422518478585,1,0.842652506167941,0.836605382644014,0.836605382644014,-0.998421753472101,0.998158397360815,1,1,0.0312115761991706,0.996579613753232,-0.0911626864998028,0.215626425617438,0.104305103447963,0.986843591105476,0.998158397360815,0.996579613753232,0.996316305212096,1,0.980265127482942,-0.842916481467313,0.980265127482942,0.980265127482942,-0.998947473222603,0.842916481467313,1,0.842916481467313,1,0.987633573106239,0.990527864059902,0.980265127482942,0.215626425617438,-0.842388588789417,0.980265127482942,1,1,1,-0.991317001727955,0.836605382644014,0.330941067791082,0.330941067791082,0.980265127482942,-0.980265127482942,0.980265127482942,0.989474732226027,-0.330941067791082
"Csl",0.996053352550704,-0.121446741648332,0.983160169771171,0.996053352550704,1,0.990790811297256,0.983160169771171,0.837918891225285,0.00643317228845136,0.98894905181657,0.98947597195702,-0.992634497592124,0.996053352550704,0.843440777066012,0.837918891225285,0.837918891225285,-0.995528447010278,0.99631618688544,0.996053352550704,0.996053352550704,0.0309440583286845,0.999473740983634,-0.091426992483711,0.215363337969054,0.101940142386856,0.987632931465446,0.994211150819977,0.999473740983634,0.999736904764336,0.996053352550704,0.983160169771171,-0.843704542960974,0.983160169771171,0.983160169771171,-0.995000830145649,0.843704542960974,0.996053352550704,0.843704542960974,0.996053352550704,0.988950638567591,0.990264254948816,0.983160169771171,0.215363337969054,-0.843177069146808,0.983160169771171,0.996053352550704,0.996053352550704,0.996053352550704,-0.987369783607222,0.837918891225285,0.330670014685119,0.330670014685119,0.983160169771171,-0.983160169771171,0.983160169771171,0.989738218120372,-0.330670014685119
"Csn",0.994738652826225,-0.119075993735466,0.975004339385455,0.994738652826225,0.990790811297256,1,0.975004339385455,0.831339136453032,0.00880346865840726,0.983424501719862,0.984478079307213,-0.988163255287295,0.994738652826225,0.837388274159399,0.831339136453032,0.831339136453032,-0.993162045898953,0.992895839929854,0.994738652826225,0.994738652826225,0.0269927517423146,0.991317068455405,-0.0916913534074945,0.21141662749762,0.102732802036779,0.98158152912949,0.996579640036901,0.991317068455405,0.991054170437208,0.994738652826225,0.975004339385455,-0.837651836026102,0.975004339385455,0.975004339385455,-0.993686134137617,0.837651836026102,0.994738652826225,0.837651836026102,0.994738652826225,0.982374354403663,0.985264956408303,0.975004339385455,0.21141662749762,-0.837124769849731,0.975004339385455,0.994738652826225,0.994738652826225,0.994738652826225,-0.996579640036901,0.831339136453032,0.330399169713343,0.330399169713343,0.975004339385455,-0.975004339385455,0.975004339385455,0.98421346594015,-0.330399169713343
"DELTA",0.980265127482942,-0.130922979025964,1,0.980265127482942,0.983160169771171,0.975004339385455,1,0.838448104816112,-0.00251608129138125,0.989474700161888,0.990527337798471,-0.98684383984875,0.980265127482942,0.831864700829877,0.838448104816112,0.838448104816112,-0.981844078847241,0.980002597746408,0.980265127482942,0.980265127482942,0.0272660673916108,0.983686431775298,-0.0977405160176888,0.211679521465739,0.102462135979637,0.99342202786627,0.978423811734026,0.983686431775298,0.983423036634428,0.980265127482942,1,-0.832128753983408,1,1,-0.981317655863545,0.832128753983408,0.980265127482942,0.832128753983408,0.980265127482942,0.9926327940388,0.989738769180058,1,0.211679521465739,-0.831600704850174,1,0.980265127482942,0.980265127482942,0.980265127482942,-0.971582405680373,0.838448104816112,0.332785711320986,0.332785711320986,1,-1,1,0.990264147098671,-0.332785711320986
"DSH",0.836605382644014,-0.0903880467394432,0.838448104816112,0.836605382644014,0.837918891225285,0.831339136453032,0.838448104816112,1,0.0185455634572318,0.837395591738491,0.838449933167719,-0.839504513967517,0.836605382644014,0.993422743865766,1,1,-0.838187804847896,0.836340130572044,0.836605382644014,0.836605382644014,0.00250893667646151,0.838445144776365,-0.0814335555909361,0.164318814569846,0.0519595979590818,0.838708924826734,0.834761369918804,0.838445144776365,0.838182670583379,0.836605382644014,0.838448104816112,-0.99368556198109,0.838448104816112,0.838448104816112,-0.836079126906795,0.99368556198109,0.836605382644014,0.99368556198109,0.836605382644014,0.838451993748358,0.836602664767463,0.838448104816112,0.164318814569846,-0.993159994111738,0.838448104816112,0.836605382644014,0.836605382644014,0.836605382644014,-0.827920073754761,1,0.267488562128796,0.267488562128796,0.838448104816112,-0.838448104816112,0.838448104816112,0.838184149855673,-0.267488562128796
"Destcompl",0.00879917449517032,0.547950766043857,-0.00251608129138125,0.00879917449517032,0.00643317228845136,0.00880346865840726,-0.00251608129138125,0.0185455634572318,1,0.0043252698174285,0.00327131096541009,-0.00905874339697968,0.00879917449517032,0.0224888686601311,0.0185455634572318,0.0185455634572318,-0.0103751050669567,0.0085381914479046,0.00879917449517032,0.00879917449517032,0.00356713228464962,0.00643317228845136,-0.012492975319325,0.0153895097079169,0.00196073109796039,0.00195928218511551,0.0090644462377679,0.00643317228845136,0.00616932604223076,0.00879917449517032,-0.00251608129138125,-0.0222264532124409,-0.00251608129138125,-0.00251608129138125,-0.00932543147117798,0.0222264532124409,0.00879917449517032,0.0222264532124409,0.00879917449517032,0.00326986856482055,0.00301323936601102,-0.00251608129138125,0.0153895097079169,-0.0227512860827113,-0.00251608129138125,0.00879917449517032,0.00879917449517032,0.00879917449517032,-0.00643317228845136,0.0185455634572318,0.0275203314839537,0.0275203314839537,-0.00251608129138125,0.00251608129138125,-0.00251608129138125,0.00353660473509371,-0.0275203314839537
"EGR1",0.988685354527767,-0.123555370139554,0.989474700161888,0.988685354527767,0.98894905181657,0.983424501719862,0.989474700161888,0.837395591738491,0.0043252698174285,1,0.996316271547263,-0.987370108411482,0.988685354527767,0.837653540792141,0.837395591738491,0.837395591738491,-0.990264360693045,0.987896527808315,0.988685354527767,0.988685354527767,0.028844857667023,0.989475313820697,-0.0945829752545594,0.213258289879822,0.102988397327917,0.98763313820573,0.986844003800061,0.989475313820697,0.989211926294968,0.988685354527767,0.989474700161888,-0.837917589537016,0.989474700161888,0.989474700161888,-0.98973788290837,0.837917589537016,0.988685354527767,0.837917589537016,0.988685354527767,0.987896376974213,0.981318587607574,0.989474700161888,0.213258289879822,-0.837389549621893,0.989474700161888,0.988685354527767,0.988685354527767,0.988685354527767,-0.980002597746408,0.837395591738491,0.331206889782294,0.331206889782294,0.989474700161888,-0.989474700161888,0.989474700161888,0.998684374143495,-0.331206889782294
