"","AKT","AXIN2","CD44","CDC42","Csl","Csn","DELTA","DSH","Destcompl","EGR1","ERK","Ecadherin","FOXC2","FUS","Frizzled","GLI","GSK3","HEY1","IKK","ILK","JAK","Jagged","KLF4","LIV1","LOXL23","MEK","NFB","NOTCH","NOTCHic","PAK1","PI3K","Patched","RAF","RAS","RKIP","SHH","SMAD","SMO","SNAI1","SNAI2","SOSGRB2","SRC","STAT","SUFU","TCFLEF","TGF","TGFR","TWIST1","TrCP","Wnt","ZEB1","ZEB2","cMet","cateninmemb","cateninnuc","cfos","miR200"
"AKT",1,-0.141003378372687,0.873357826193643,0.686485131220416,0.908229186650709,0.998470514105386,0.873357826193643,0.706124500977993,-0.0516828340305664,0.885595867654481,0.887126367421439,-0.888354627539291,0.919260068307902,0.716163042164615,0.706124500977993,0.706124500977993,-0.926583686207937,0.890488961594512,1,0.852253467839191,0.00427426949374134,0.904865859946304,-0.0929761957204249,0.139787471854741,0.0370187720587277,0.882536753477687,0.999388187470289,0.908535570580959,0.908535570580959,0.686485131220416,0.873357826193643,-0.716163042164615,0.873051246676065,0.873357826193643,-0.896913711675592,0.716163042164615,0.852253467839191,0.716163042164615,0.918952368663875,0.878861987359143,0.673029583423878,0.873357826193643,0.139787471854741,-0.716163042164615,0.873357826193643,0.918952368663875,0.686485131220416,0.919260068307902,-0.996635459273552,0.706124500977993,0.282644189871613,0.282644189871613,0.873357826193643,-0.873356568377873,0.873357826193643,0.88620769048984,-0.282644189871613
"AXIN2",-0.141003378372687,1,-0.124458344594623,-0.11508672083267,-0.131810469023559,-0.139471202787996,-0.124458344594623,-0.0744750730026078,0.595576917468218,-0.119558625925419,-0.119250229657686,0.113121932061016,-0.115251378978482,-0.0613630281829073,-0.0744750730026078,-0.0744750730026078,0.0853107499370826,-0.127564257431063,-0.141003378372687,-0.12237184417661,-0.00242020073250282,-0.132108858555609,0.0140020181365028,-0.0118901408531728,-0.000931318272709113,-0.122617848888938,-0.140391544085998,-0.132113865981542,-0.132113865981542,-0.11508672083267,-0.124458344594623,0.0613630281829073,-0.124154922394114,-0.124458344594623,0.116807815075215,-0.0613630281829073,-0.12237184417661,-0.0613630281829073,-0.115559692838125,-0.12018553925194,-0.119375583297142,-0.124458344594623,-0.0118901408531728,0.0613630281829073,-0.124458344594623,-0.115559692838125,-0.11508672083267,-0.115251378978482,0.138869807548453,-0.0744750730026078,5.9705970563273e-05,5.9705970563273e-05,-0.124458344594623,0.123851512834556,-0.124458344594623,-0.118946781332716,-5.9705970563273e-05
"CD44",0.873357826193643,-0.124458344594623,1,0.559865471815983,0.931476385907476,0.87182727187308,1,0.815609268629434,-0.016791502900992,0.985928077596567,0.986234199286711,-0.984400434607061,0.954118308020815,0.744885253530176,0.815609268629434,0.815609268629434,-0.946772002592988,0.817081501644056,0.873357826193643,0.725620108356019,0.0409742329117776,0.925663005357404,-0.125992311803795,0.181379343649998,0.100653105971469,0.990822724404188,0.872746005648473,0.93178187175481,0.93178187175481,0.559865471815983,1,-0.744885253530176,0.999694133040852,1,-0.976444604219274,0.744885253530176,0.725620108356019,0.744885253530176,0.954423284701367,0.994494326651783,0.57333180174796,1,0.181379343649998,-0.744885253530176,1,0.954423284701367,0.559865471815983,0.954118308020815,-0.86999631542894,0.815609268629434,0.338915856577312,0.338915856577312,1,-0.999388360666257,1,0.985928077596567,-0.338915856577312
"CDC42",0.686485131220416,-0.11508672083267,0.559865471815983,1,0.62776660303291,0.684958238729458,0.559865471815983,0.408007471664243,-0.0630578212677492,0.572108372544655,0.573641171426547,-0.575490083527649,0.605794590712796,0.478599253758999,0.408007471664243,0.408007471664243,-0.613082726506022,0.742141873312112,0.686485131220416,0.834214991493007,-0.0455603459119144,0.634199913043812,-0.0811224748134911,0.0514244493525577,-0.0140822103948435,0.569049200683715,0.68587330715407,0.628075486904483,0.628075486904483,1,0.559865471815983,-0.478599253758999,0.559556528270474,0.559865471815983,-0.583424130395164,0.478599253758999,0.834214991493007,0.478599253758999,0.605484878974422,0.565360127793636,0.986539745958707,0.559865471815983,0.0514244493525577,-0.478599253758999,0.559865471815983,0.605484878974422,1,0.605794590712796,-0.683112484301221,0.408007471664243,0.15208644082278,0.15208644082278,0.559865471815983,-0.560471298172132,0.559865471815983,0.572720206916843,-0.15208644082278
"Csl",0.908229186650709,-0.131810469023559,0.931476385907476,0.62776660303291,1,0.906699047389558,0.931476385907476,0.764226010986198,-0.0265877027926224,0.940042642646364,0.940960872589621,-0.939740043886381,0.954735682643478,0.755912752275136,0.764226010986198,0.764226010986198,-0.930864252523082,0.885599885059731,0.908229186650709,0.793526146009578,0.0250704682310161,0.993576273232854,-0.101527895095281,0.162417360213271,0.06516532107568,0.938207161773489,0.907617369998801,0.999694135959934,0.999694135959934,0.62776660303291,0.931476385907476,-0.755912752275135,0.931170265195472,0.931476385907476,-0.946466413692495,0.755912752275136,0.793526146009578,0.755912752275136,0.955040281275206,0.936982460264403,0.618594650512838,0.931476385907476,0.162417360213271,-0.755912752275135,0.931476385907476,0.955040281275206,0.62776660303291,0.954735682643478,-0.904866500903016,0.764226010986198,0.301600415481374,0.301600415481374,0.931476385907476,-0.931476055262482,0.931476385907476,0.940654469603989,-0.301600415481374
"Csn",0.998470514105386,-0.139471202787996,0.87182727187308,0.684958238729458,0.906699047389558,1,0.87182727187308,0.704588906149874,-0.0507633703369475,0.884065131322114,0.885595535788467,-0.886823408915757,0.917728388819038,0.714629394264424,0.704588906149874,0.704588906149874,-0.925053563263781,0.888960132695182,0.998470514105386,0.850724885467162,0.00519105793878701,0.903335429866287,-0.0920561001190315,0.140703918238625,0.0354897441805818,0.881006014425794,0.999082327178993,0.907005335792789,0.907005335792789,0.684958238729458,0.87182727187308,-0.714629394264424,0.871520788313126,0.87182727187308,-0.895383081922192,0.714629394264424,0.850724885467162,0.714629394264424,0.917420786857352,0.8773318219908,0.671502859555864,0.87182727187308,0.140703918238625,-0.714629394264424,0.87182727187308,0.917420786857352,0.684958238729458,0.917728388819038,-0.998165313270731,0.704588906149874,0.281724645469343,0.281724645469343,0.87182727187308,-0.871826206372911,0.87182727187308,0.884676954701378,-0.281724645469343
"DELTA",0.873357826193643,-0.124458344594623,1,0.559865471815983,0.931476385907476,0.87182727187308,1,0.815609268629434,-0.016791502900992,0.985928077596567,0.986234199286711,-0.984400434607061,0.954118308020815,0.744885253530176,0.815609268629434,0.815609268629434,-0.946772002592988,0.817081501644056,0.873357826193643,0.725620108356019,0.0409742329117776,0.925663005357404,-0.125992311803795,0.181379343649998,0.100653105971469,0.990822724404188,0.872746005648473,0.93178187175481,0.93178187175481,0.559865471815983,1,-0.744885253530176,0.999694133040852,1,-0.976444604219274,0.744885253530176,0.725620108356019,0.744885253530176,0.954423284701367,0.994494326651783,0.57333180174796,1,0.181379343649998,-0.744885253530176,1,0.954423284701367,0.559865471815983,0.954118308020815,-0.86999631542894,0.815609268629434,0.338915856577312,0.338915856577312,1,-0.999388360666257,1,0.985928077596567,-0.338915856577312
"DSH",0.706124500977993,-0.0744750730026078,0.815609268629434,0.408007471664243,0.764226010986198,0.704588906149874,0.815609268629434,1,0.0221511529002688,0.809480062855391,0.810393257994098,-0.807315280919362,0.78679330071384,0.929329855584566,1,1,-0.779524679549391,0.651710085643871,0.706124500977993,0.563303881073325,0.0259439378656222,0.759620835032148,-0.0943822813264092,0.154727055428589,0.0808080372990671,0.813763733346446,0.705512558358538,0.764526728591701,0.764526728591701,0.408007471664243,0.815609268629434,-0.929329855584566,0.815308246556332,0.815609268629434,-0.807343043554272,0.929329855584566,0.563303881073325,0.929329855584566,0.787103402862227,0.814405643873471,0.414141525573168,0.815609268629434,0.154727055428589,-0.929329855584566,0.815609268629434,0.787103402862227,0.408007471664243,0.78679330071384,-0.702776430831847,1,0.285336589964537,0.285336589964537,0.815609268629434,-0.815007301796123,0.815609268629434,0.810092015782684,-0.285336589964537
"Destcompl",-0.0516828340305664,0.595576917468218,-0.016791502900992,-0.0630578212677492,-0.0265877027926224,-0.0507633703369475,-0.016791502900992,0.0221511529002688,1,-0.012505193730927,-0.0121975248128331,0.005460308815738,-0.00820479706847023,0.0260923278537077,0.0221511529002688,0.0221511529002688,-0.0217464459335936,-0.0461905002601513,-0.0516828340305664,-0.0538435699984116,-0.00426496756739013,-0.026888405630257,-0.0135066561214689,0.00583900458066179,0.0106979414897957,-0.0149525171347375,-0.0510710134853966,-0.0268918761164114,-0.0268918761164114,-0.0630578212677492,-0.016791502900992,-0.0260923278537077,-0.0164873381044834,-0.016791502900992,0.0097537142239941,0.0260923278537077,-0.0538435699984116,0.0260923278537077,-0.0085124737170687,-0.0125157354419519,-0.0667326571024446,-0.016791502900992,0.00583900458066179,-0.0260923278537077,-0.016791502900992,-0.0085124737170687,-0.0630578212677492,-0.00820479706847023,0.0501585110709268,0.0221511529002688,0.0343017134158194,0.0343017134158194,-0.016791502900992,0.0161831758755989,-0.016791502900992,-0.0118933628799743,-0.0343017134158194
"EGR1",0.885595867654481,-0.119558625925419,0.985928077596567,0.572108372544655,0.940042642646364,0.884065131322114,0.985928077596567,0.809480062855391,-0.012505193730927,1,0.996634957745627,-0.981340053836289,0.966353037908439,0.75038587336229,0.809480062855391,0.809480062855391,-0.959009278332734,0.829320783919928,0.885595867654481,0.737859611462855,0.0464789251095356,0.934228718516474,-0.117422158988607,0.186883657810179,0.101878060997045,0.984704171470496,0.884984044819122,0.940347954896784,0.940347954896784,0.572108372544655,0.985928077596567,-0.750385873362289,0.985622421021886,0.985928077596567,-0.98868115539474,0.75038587336229,0.737859611462855,0.75038587336229,0.966658167984778,0.986541491425852,0.561101699665012,0.985928077596567,0.186883657810179,-0.750385873362289,0.985928077596567,0.966658167984778,0.572108372544655,0.966353037908439,-0.882234880022451,0.809480062855391,0.332182829549353,0.332182829549353,0.985928077596567,-0.985928686503949,0.985928077596567,0.99877633371764,-0.332182829549353
