"","AKT","AXIN2","CD44","CDC42","Csl","Csn","DELTA","DSH","Destcompl","EGR1","ERK","Ecadherin","FOXC2","FUS","Frizzled","GLI","GSK3","HEY1","IKK","ILK","JAK","Jagged","KLF4","LIV1","LOXL23","MEK","NFB","NOTCH","NOTCHic","PAK1","PI3K","Patched","RAF","RAS","RKIP","SHH","SMAD","SMO","SNAI1","SNAI2","SOSGRB2","SRC","STAT","SUFU","TCFLEF","TGF","TGFR","TWIST1","TrCP","Wnt","ZEB1","ZEB2","cMet","cateninmemb","cateninnuc","cfos","miR200"
"AKT",1,-0.121958090215043,0.984591266532639,0.999477805043716,0.998172150562124,0.995560223352705,0.984591266532639,0.844345387765949,0.0114812787400864,0.988249240471613,0.990075840360215,-0.992687497216743,0.99973886855167,0.851396834985982,0.844345387765949,0.844345387765949,-0.997910810929799,0.997910676509877,0.999738868765375,0.999477805043716,0.0436145743094203,0.999216538088791,-0.0908976287843012,0.219379992188328,0.114906289924709,0.989292533905429,0.998172150562124,0.998955475382048,0.998955475382048,0.999477805043716,0.984591266532639,-0.851396834985982,0.984591266532639,0.984591266532639,-0.997388479558493,0.851396834985982,0.999477805043716,0.851396834985982,0.999477805043716,0.989292255233701,0.992688568591833,0.984591266532639,0.219379992188328,-0.851135695592922,0.984591266532639,0.999477805043716,0.999477805043716,1,-0.988770706283414,0.844345387765949,0.317056766902046,0.317056766902046,0.984591266532639,-0.984591266532639,0.984591266532639,0.989814864296999,-0.317056766902046
"AXIN2",-0.121958090215043,1,-0.127441447003841,-0.121955751186821,-0.121700493378092,-0.122742775915624,-0.127441447003841,-0.100539954619745,0.57147776007765,-0.124839383413099,-0.125089770196637,0.121433414685185,-0.121695748425085,-0.0961012729379025,-0.100539954619745,-0.100539954619745,0.119866405180277,-0.121958090215043,-0.122220440108717,-0.121955751186821,-0.00548452129648226,-0.122742775915624,0.00682119860549373,-0.0229864461857449,-0.0182586353762843,-0.12587917755322,-0.122745164421874,-0.122482798159771,-0.122482798159771,-0.121955751186821,-0.127441447003841,0.0961012729379025,-0.127441447003841,-0.127441447003841,0.122478087688457,-0.0961012729379025,-0.121955751186821,-0.0961012729379025,-0.121955751186821,-0.123787447529438,-0.124562862566972,-0.127441447003841,-0.0229864461857449,0.0958389261050208,-0.127441447003841,-0.121955751186821,-0.121955751186821,-0.121958090215043,0.125869836399444,-0.100539954619745,-0.0151538771078864,-0.0151538771078864,-0.127441447003841,0.127441447003841,-0.127441447003841,-0.124834506509438,0.0151538771078864
"CD44",0.984591266532639,-0.127441447003841,1,0.984068920215955,0.984330626964089,0.980151561904794,1,0.848785035070095,0.00651733344808996,0.991644894940466,0.99399322067067,-0.991903894259151,0.984330059929643,0.841733605289393,0.848785035070095,0.848785035070095,-0.986680578230353,0.983024273220325,0.984330209170054,0.984068920215955,0.040741776100287,0.985374870986369,-0.0984733274481953,0.216507475644098,0.116210887149888,0.994777239426971,0.982763635094657,0.985113880619674,0.985113880619674,0.984068920215955,1,-0.841733605289393,1,1,-0.986158246627474,0.841733605289393,0.984068920215955,0.841733605289393,0.984068920215955,0.995299158241362,0.990860024609692,1,0.216507475644098,-0.841472392629778,1,0.984068920215955,0.984068920215955,0.984591266532639,-0.973361582131929,0.848785035070095,0.322019392131886,0.322019392131886,1,-1,1,0.993210247557538,-0.322019392131886
"CDC42",0.999477805043716,-0.121955751186821,0.984068920215955,1,0.997650363585457,0.995038160767636,0.984068920215955,0.844867434585914,0.0114778792709436,0.987727989819763,0.990075694468459,-0.992165021948784,0.999738868302348,0.851919024687373,0.844867434585914,0.844867434585914,-0.997388340649594,0.998433142301104,0.999216810170504,1,0.0441369466871075,0.998694478995145,-0.0903787841516047,0.219902941808476,0.115426144904282,0.989293069339938,0.997650363585457,0.998433552614115,0.998433552614115,1,0.984068920215955,-0.851919024687373,0.984068920215955,0.984068920215955,-0.997910672519676,0.851919024687373,1,0.851919024687373,1,0.988770186663334,0.99321021282689,0.984068920215955,0.219902941808476,-0.851657748896968,0.984068920215955,1,1,0.999477805043716,-0.988247817012929,0.844867434585914,0.316535420557531,0.316535420557531,0.984068920215955,-0.984068920215955,0.984068920215955,0.989293069339938,-0.316535420557531
"Csl",0.998172150562124,-0.121700493378092,0.984330626964089,0.997650363585457,1,0.993732174066924,0.984330626964089,0.84408508182406,0.0117475542495143,0.987986960990229,0.989815400230283,-0.991382392901318,0.997911223165835,0.850091656816067,0.84408508182406,0.84408508182406,-0.996083370914422,0.997127489778984,0.997910815631913,0.997650363585457,0.0438756990244329,0.99895547602316,-0.0906312590047678,0.219640341275549,0.11360423151784,0.988508741966569,0.996343690625727,0.999216539050627,0.999216539050627,0.997650363585457,0.984330626964089,-0.850091656816067,0.984330626964089,0.984330626964089,-0.996083370914422,0.850091656816067,0.997650363585457,0.850091656816067,0.997650363585457,0.988508872110689,0.990861946890642,0.984330626964089,0.219640341275549,-0.849830721617853,0.984330626964089,0.997650363585457,0.997650363585457,0.998172150562124,-0.986943884999781,0.84408508182406,0.315749626361393,0.315749626361393,0.984330626964089,-0.984330626964089,0.984330626964089,0.98955340178779,-0.315749626361393
"Csn",0.995560223352705,-0.122742775915624,0.980151561904794,0.995038160767636,0.993732174066924,1,0.980151561904794,0.839905801686164,0.0106994678936051,0.983808996081694,0.985636199611183,-0.988247855487976,0.995299158241362,0.846957180324628,0.839905801686164,0.839905801686164,-0.99347116724156,0.993470900646371,0.995821356154905,0.995038160767636,0.0433533929302194,0.994776695193632,-0.0890676953795645,0.219118540171031,0.11151235574069,0.984852560741324,0.997388485436289,0.994515565740293,0.994515565740293,0.995038160767636,0.980151561904794,-0.846957180324628,0.980151561904794,0.980151561904794,-0.992948836066202,0.846957180324628,0.995038160767636,0.846957180324628,0.995038160767636,0.984852416061533,0.988249187580756,0.980151561904794,0.219118540171031,-0.846696106965825,0.980151561904794,0.995038160767636,0.995038160767636,0.995560223352705,-0.993210909258938,0.839905801686164,0.315228150243472,0.315228150243472,0.980151561904794,-0.980151561904794,0.980151561904794,0.985374890936947,-0.315228150243472
"DELTA",0.984591266532639,-0.127441447003841,1,0.984068920215955,0.984330626964089,0.980151561904794,1,0.848785035070095,0.00651733344808996,0.991644894940466,0.99399322067067,-0.991903894259151,0.984330059929643,0.841733605289393,0.848785035070095,0.848785035070095,-0.986680578230353,0.983024273220325,0.984330209170054,0.984068920215955,0.040741776100287,0.985374870986369,-0.0984733274481953,0.216507475644098,0.116210887149888,0.994777239426971,0.982763635094657,0.985113880619674,0.985113880619674,0.984068920215955,1,-0.841733605289393,1,1,-0.986158246627474,0.841733605289393,0.984068920215955,0.841733605289393,0.984068920215955,0.995299158241362,0.990860024609692,1,0.216507475644098,-0.841472392629778,1,0.984068920215955,0.984068920215955,0.984591266532639,-0.973361582131929,0.848785035070095,0.322019392131886,0.322019392131886,1,-1,1,0.993210247557538,-0.322019392131886
"DSH",0.844345387765949,-0.100539954619745,0.848785035070095,0.844867434585914,0.84408508182406,0.839905801686164,0.848785035070095,1,0.0114778792709436,0.845131695659918,0.848523757676481,-0.845389766455995,0.844606382247057,0.992948557464911,1,1,-0.846434430196157,0.843823056394643,0.844084451089032,0.844867434585914,0.00914078777543647,0.845129113439749,-0.0825436561960241,0.165058198322263,0.0725944977226254,0.846696736275784,0.842518089153025,0.84486823419286,0.84486823419286,0.844867434585914,0.848785035070095,-0.992948557464911,0.848785035070095,0.848785035070095,-0.845389766455995,0.992948557464911,0.844867434585914,0.992948557464911,0.844867434585914,0.846173775790466,0.845912223591264,0.848785035070095,0.165058198322263,-0.992687353818865,0.848785035070095,0.844867434585914,0.844867434585914,0.844345387765949,-0.833114950034309,1,0.264302303021682,0.264302303021682,0.848785035070095,-0.848785035070095,0.848785035070095,0.846696736275784,-0.264302303021682
"Destcompl",0.0114812787400864,0.57147776007765,0.00651733344808996,0.0114778792709436,0.0117475542495143,0.0106994678936051,0.00651733344808996,0.0114778792709436,1,0.00862032744643573,0.0083438280887113,-0.0125225629983543,0.0117407494130793,0.0159194821850707,0.0114778792709436,0.0114778792709436,-0.0135672467257651,0.0114812787400864,0.0112218090625745,0.0114778792709436,-0.0104468144725481,0.0106994678936051,-0.0123178998754213,0.0112354446443041,0.00492989852925168,0.00809116806186139,0.0107028724816135,0.0109623403274484,0.0109623403274484,0.0114778792709436,0.00651733344808996,-0.0159194821850707,0.00651733344808996,0.00651733344808996,-0.0109555374072382,0.0159194821850707,0.0114778792709436,0.0159194821850707,0.0114778792709436,0.0101771267246356,0.0093817165469498,0.00651733344808996,0.0112354446443041,-0.0161789560442919,0.00651733344808996,0.0114778792709436,0.0114778792709436,0.0114812787400864,-0.00755521433085427,0.0114778792709436,0.0295208021170444,0.0295208021170444,0.00651733344808996,-0.00651733344808996,0.00651733344808996,0.0086135089458118,-0.0295208021170444
"EGR1",0.988249240471613,-0.124839383413099,0.991644894940466,0.987727989819763,0.987986960990229,0.983808996081694,0.991644894940466,0.845131695659918,0.00862032744643573,1,0.995040620289498,-0.990861974306792,0.987988581576004,0.842780707958777,0.845131695659918,0.845131695659918,-0.990339643558954,0.986682249724421,0.987987636506632,0.987727989819763,0.0428310278383333,0.989032296612866,-0.0948031393588954,0.218594803330369,0.114654056400198,0.989031620526437,0.986419971685916,0.98877075989361,0.98877075989361,0.987727989819763,0.991644894940466,-0.842780707958777,0.991644894940466,0.991644894940466,-0.989817312811116,0.842780707958777,0.987727989819763,0.842780707958777,0.987727989819763,0.991121616825334,0.983029967916363,0.991644894940466,0.218594803330369,-0.842520041920726,0.991644894940466,0.987727989819763,0.987727989819763,0.988249240471613,-0.977022313355402,0.845131695659918,0.318359826339346,0.318359826339346,0.991644894940466,-0.991644894940466,0.991644894940466,0.997911226584208,-0.318359826339346
