"","AKT","AXIN2","CD44","CDC42","Csl","Csn","DELTA","DSH","Destcompl","EGR1","ERK","Ecadherin","FOXC2","FUS","Frizzled","GLI","GSK3","HEY1","IKK","ILK","JAK","Jagged","KLF4","LIV1","LOXL23","MEK","NFB","NOTCH","NOTCHic","PAK1","PI3K","Patched","RAF","RAS","RKIP","SHH","SMAD","SMO","SNAI1","SNAI2","SOSGRB2","SRC","STAT","SUFU","TCFLEF","TGF","TGFR","TWIST1","TrCP","Wnt","ZEB1","ZEB2","cMet","cateninmemb","cateninnuc","cfos","miR200"
"AKT",1,0.0147691811465063,0.990390987057515,0.99973311433488,0.993326986768641,0.998398470328633,0.990390987057515,0.872411633885226,-0.0329275236757347,0.99466156776211,0.994394688562755,-0.767001772106254,0.99973311433488,0.876949150825742,0.872411633885226,0.872411633885226,-0.999466300524941,0.999466156776211,0.999466156776211,0.99973311433488,0.0506167438013228,0.993326986768641,0.0511218434441007,0.293752575516934,0.0582630314167286,0.993860830677043,0.999199269761061,0.993326986768641,0.993326986768641,0.99973311433488,0.990390987057515,-0.877215946176657,0.990390987057515,0.990390987057515,-0.998665425852659,0.877215946176657,0.99973311433488,0.877215946176657,0.99973311433488,0.628778223316902,0.99546237371718,0.990390987057515,0.293752575516934,-0.876148569199433,0.990390987057515,0.99973311433488,0.99973311433488,0.99973311433488,-0.996530351521829,0.872411633885226,0.157059470064458,0.157059470064458,0.990390987057515,-0.464608428596411,0.463805684268595,0.99466156776211,-0.157059470064458
"AXIN2",0.0147691811465063,1,0.0105034556798464,0.0145048327696525,0.0107626238673888,0.0142353184102175,0.0105034556798464,0.0227617183023496,0.634188879385079,0.0120998674650624,0.0123693844108977,-0.00388997438909536,0.0145048327696525,0.0251666810104265,0.0227617183023496,0.0227617183023496,-0.0153082090099812,0.0142353184102175,0.0142353184102175,0.0145048327696525,-0.000328886947176151,0.0107626238673888,-0.00786009500559092,-0.00385356496311062,-0.0056064904043465,0.0139658043929489,0.0144996678138756,0.0107626238673888,0.0107626238673888,0.0145048327696525,0.0105034556798464,-0.0249023092857127,0.0105034556798464,0.0105034556798464,-0.0144996678138756,0.0249023092857127,0.0145048327696525,0.0249023092857127,0.0145048327696525,-0.116712829137735,0.0134371085902751,0.0105034556798464,-0.00385356496311062,-0.0254310553758516,0.0105034556798464,0.0145048327696525,0.0145048327696525,0.0145048327696525,-0.0139761409242252,0.0227617183023496,0.0078237850806133,0.0078237850806133,0.0105034556798464,0.254729293152853,-0.255532293012868,0.0120998674650624,-0.0078237850806133
"CD44",0.990390987057515,0.0105034556798464,1,0.990657812486617,0.997064186018366,0.988789461151498,1,0.877217551147929,-0.03827033068389,0.995729406744236,0.99599622570759,-0.758991341921905,0.990657812486617,0.872145683151924,0.877217551147929,0.877217551147929,-0.990924707869509,0.990924829026187,0.989857145088843,0.990657812486617,0.0538158093943165,0.997064186018366,0.0559254700404153,0.296953980384159,0.0518635942706571,0.996530343365082,0.989590388872397,0.997064186018366,0.997064186018366,0.990657812486617,1,-0.872412342909763,1,1,-0.991725759485531,0.872412342909763,0.990657812486617,0.872412342909763,0.990657812486617,0.622366620119558,0.994928543063395,1,0.296953980384159,-0.871345238032009,1,0.990657812486617,0.990657812486617,0.990657812486617,-0.986920952118316,0.877217551147929,0.149054228742448,0.149054228742448,1,-0.458731826697195,0.457929235957751,0.995729406744236,-0.149054228742448
"CDC42",0.99973311433488,0.0145048327696525,0.990657812486617,1,0.993594023352409,0.998131586603243,0.990657812486617,0.872679175155713,-0.0331965840531489,0.994928531139967,0.994661580693631,-0.767267227709496,1,0.877216614914353,0.872679175155713,0.872679175155713,-0.999199273640173,0.99973311433488,0.999199271757668,1,0.0508816487803964,0.993594023352409,0.0513883083445836,0.294018675418751,0.0585335738986658,0.994127866614234,0.998932455970655,0.993594023352409,0.993594023352409,1,0.990657812486617,-0.877483338275337,0.990657812486617,0.990657812486617,-0.998932455970655,0.877483338275337,1,0.877483338275337,1,0.629042428042477,0.995729264554905,0.990657812486617,0.294018675418751,-0.876416105943846,0.990657812486617,1,1,1,-0.996263257231811,0.872679175155713,0.156793747137084,0.156793747137084,0.990657812486617,-0.464873186030302,0.464070513504782,0.994928531139967,-0.156793747137084
"Csl",0.993326986768641,0.0107626238673888,0.997064186018366,0.993594023352409,1,0.991725455043436,0.997064186018366,0.875881094211059,-0.0374631669521085,0.99599620631065,0.995195553137883,-0.761931818099921,0.993594023352409,0.875080205414854,0.875881094211059,0.875881094211059,-0.992793444792098,0.993860830677043,0.992793142860239,0.993594023352409,0.0514195467005124,1,0.0535245748203701,0.294554173656592,0.0537213841879895,0.994661554069844,0.992526175697781,1,1,0.993594023352409,0.997064186018366,-0.875347075285181,0.997064186018366,0.997064186018366,-0.994127709476828,0.875347075285181,0.993594023352409,0.875347075285181,0.993594023352409,0.624777095467375,0.995195553137883,0.997064186018366,0.294554173656592,-0.874279548451114,0.997064186018366,0.993594023352409,0.993594023352409,0.993594023352409,-0.989857570401795,0.875881094211059,0.151986751687829,0.151986751687829,0.997064186018366,-0.461674465045164,0.460871653041503,0.99599620631065,-0.151986751687829
"Csn",0.998398470328633,0.0142353184102175,0.988789461151498,0.998131586603243,0.991725455043436,1,0.988789461151498,0.870810090179138,-0.0329275236757347,0.993060038090743,0.992793160831117,-0.767535610575859,0.998131586603243,0.87534760974406,0.870810090179138,0.870810090179138,-0.997864774618925,0.997864627104844,0.998932313552422,0.998131586603243,0.0495490402380438,0.991725455043436,0.0505880054689231,0.292684899110184,0.0571952557302544,0.992259298951837,0.999199269761061,0.991725455043436,0.991725455043436,0.998131586603243,0.988789461151498,-0.875614407605265,0.988789461151498,0.988789461151498,-0.997063894127454,0.875614407605265,0.998131586603243,0.875614407605265,0.998131586603243,0.629312075098541,0.993860845985542,0.988789461151498,0.292684899110184,-0.874547025493345,0.988789461151498,0.998131586603243,0.998131586603243,0.998131586603243,-0.998131875716331,0.870810090179138,0.15759331469551,0.15759331469551,0.988789461151498,-0.465142275623638,0.464339530459059,0.993060038090743,-0.15759331469551
"DELTA",0.990390987057515,0.0105034556798464,1,0.990657812486617,0.997064186018366,0.988789461151498,1,0.877217551147929,-0.03827033068389,0.995729406744236,0.99599622570759,-0.758991341921905,0.990657812486617,0.872145683151924,0.877217551147929,0.877217551147929,-0.990924707869509,0.990924829026187,0.989857145088843,0.990657812486617,0.0538158093943165,0.997064186018366,0.0559254700404153,0.296953980384159,0.0518635942706571,0.996530343365082,0.989590388872397,0.997064186018366,0.997064186018366,0.990657812486617,1,-0.872412342909763,1,1,-0.991725759485531,0.872412342909763,0.990657812486617,0.872412342909763,0.990657812486617,0.622366620119558,0.994928543063395,1,0.296953980384159,-0.871345238032009,1,0.990657812486617,0.990657812486617,0.990657812486617,-0.986920952118316,0.877217551147929,0.149054228742448,0.149054228742448,1,-0.458731826697195,0.457929235957751,0.995729406744236,-0.149054228742448
"DSH",0.872411633885226,0.0227617183023496,0.877217551147929,0.872679175155713,0.875881094211059,0.870810090179138,0.877217551147929,1,-0.0227714382693009,0.874547025493345,0.874280716922056,-0.68373216858429,0.872679175155713,0.994928444422443,1,1,-0.872946777972715,0.872945481787256,0.871877785983197,0.872679175155713,0.012725134529599,0.875881094211059,0.0335078349820837,0.236102897132253,0.0187334784551823,0.875347245624411,0.871610305517871,0.875881094211059,0.875881094211059,0.872679175155713,0.877217551147929,-0.99519548467979,0.877217551147929,0.877217551147929,-0.873211851277817,0.99519548467979,0.872679175155713,0.99519548467979,0.872679175155713,0.581816120841765,0.874814564177503,0.877217551147929,0.236102897132253,-0.994127621616576,0.877217551147929,0.872679175155713,0.872679175155713,0.872679175155713,-0.868943673781869,1,0.136766236844425,0.136766236844425,0.877217551147929,-0.472629894000471,0.473428255197825,0.874547025493345,-0.136766236844425
"Destcompl",-0.0329275236757347,0.634188879385079,-0.03827033068389,-0.0331965840531489,-0.0374631669521085,-0.0329275236757347,-0.03827033068389,-0.0227714382693009,1,-0.036130654220447,-0.0358658562741218,-0.0233396545753053,-0.0331965840531489,-0.0198373500900116,-0.0227714382693009,-0.0227714382693009,0.0323979384918426,-0.0334613787665201,-0.0334613787665201,-0.0331965840531489,-0.00286254368328953,-0.0374631669521085,-0.034845653790531,-0.0180315644910997,0.00932169087429035,-0.0347938880750411,-0.0331923207488006,-0.0374631669521085,-0.0374631669521085,-0.0331965840531489,-0.03827033068389,0.0201064210762302,-0.03827033068389,-0.03827033068389,0.0331923207488006,-0.0201064210762302,-0.0331965840531489,-0.0201064210762302,-0.0331965840531489,-0.0941532276325621,-0.0347981473857326,-0.03827033068389,-0.0180315644910997,0.0195682796545209,-0.03827033068389,-0.0331965840531489,-0.0331965840531489,-0.0331965840531489,0.0332008567980319,-0.0227714382693009,0.0466213538271341,0.0466213538271341,-0.03827033068389,0.225737741291782,-0.226536001500893,-0.036130654220447,-0.0466213538271341
"EGR1",0.99466156776211,0.0120998674650624,0.995729406744236,0.994928531139967,0.99599620631065,0.993060038090743,0.995729406744236,0.874547025493345,-0.036130654220447,1,0.999199271757668,-0.763264902819016,0.994928531139967,0.873746068662378,0.874547025493345,0.874547025493345,-0.995195564775564,0.99466156776211,0.994127724538321,0.994928531139967,0.0532860027095203,0.99599620631065,0.0543248712951661,0.296421766533808,0.0550597043573061,0.993860830677043,0.993860830677043,0.99599620631065,0.99599620631065,0.994928531139967,0.995729406744236,-0.874012869033873,0.995729406744236,0.995729406744236,-0.99599620631065,0.874012869033873,0.994928531139967,0.874012869033873,0.994928531139967,0.625575112627065,0.99119163309948,0.995729406744236,0.296421766533808,-0.872945481787256,0.995729406744236,0.994928531139967,0.994928531139967,0.994928531139967,-0.991191937540154,0.874547025493345,0.153322557647097,0.153322557647097,0.995729406744236,-0.461939193460275,0.461136453316276,1,-0.153322557647097
