"","AKT","AXIN2","CD44","CDC42","Csl","Csn","DELTA","DSH","Destcompl","EGR1","ERK","Ecadherin","FOXC2","FUS","Frizzled","GLI","GSK3","HEY1","IKK","ILK","JAK","Jagged","KLF4","LIV1","LOXL23","MEK","NFB","NOTCH","NOTCHic","PAK1","PI3K","Patched","RAF","RAS","RKIP","SHH","SMAD","SMO","SNAI1","SNAI2","SOSGRB2","SRC","STAT","SUFU","TCFLEF","TGF","TGFR","TWIST1","TrCP","Wnt","ZEB1","ZEB2","cMet","cateninmemb","cateninnuc","cfos","miR200"
"AKT",1,-0.0933609203950029,0.987198741476481,0.998433076863051,0.997387999092289,0.992685076947162,0.987198741476481,0.855858157953911,0.0819909222443155,0.992424785658064,0.995036632702656,-0.99634260672625,0.999216288893661,0.858464648920675,0.855858157953911,0.855858157953911,-0.939682376528009,0.998171278033218,1,0.999477500736875,0.0490415488563495,0.998432623742872,-0.073992813914409,0.235134361247099,0.112136937185858,0.992946664525825,0.997387615234561,0.998171533328777,0.997910508480226,0.998433076863051,0.987198741476481,-0.859515178746817,0.987198741476481,0.987198741476481,-0.999477500736875,0.859515178746817,0.999477500736875,0.859515178746817,0.998433076863051,0.992423958493561,0.991901257143654,0.987198741476481,0.235134361247099,-0.858206236685041,0.987198741476481,0.998433076863051,0.998433076863051,0.999477500736875,-0.983541342839136,0.855858157953911,0.314285347893378,0.314285347893378,0.987198741476481,-0.987198741476481,0.987198741476481,0.993993118489809,-0.314285347893378
"AXIN2",-0.0933609203950029,1,-0.0998932611865776,-0.091785694354743,-0.0918017039094809,-0.090230377310159,-0.0998932611865776,-0.0807526566719499,0.59598013330677,-0.0946569873964465,-0.0941385483780944,0.0928425214850624,-0.0925752829146121,-0.0791890716598079,-0.0807526566719499,-0.0807526566719499,0.0340199717295428,-0.0915344400348172,-0.0933609203950029,-0.0928384965503327,-0.00855476375504308,-0.0928425214850624,-0.00811984887155341,-0.0281907149622662,-0.00789826780579668,-0.0972730481388673,-0.0933649503200431,-0.0925833277949473,-0.0923241378775016,-0.091785694354743,-0.0998932611865776,0.0797079444056212,-0.0998932611865776,-0.0998932611865776,0.0928384965503327,-0.0797079444056212,-0.0928384965503327,-0.0797079444056212,-0.091785694354743,-0.0962403474805584,-0.0957138506106974,-0.0998932611865776,-0.0281907149622662,0.0789261486336186,-0.0998932611865776,-0.091785694354743,-0.091785694354743,-0.0928384965503327,0.08735901395836,-0.0807526566719499,-0.00703434901407141,-0.00703434901407141,-0.0998932611865776,0.0998932611865776,-0.0998932611865776,-0.0951754431991904,0.00703434901407141
"CD44",0.987198741476481,-0.0998932611865776,1,0.98667730235292,0.987721278302994,0.979883524950372,1,0.855598884551238,0.0754606825021236,0.991641390277968,0.99216312817321,-0.990856166319256,0.987460153331611,0.850891142087511,0.855598884551238,0.855598884551238,-0.934198259680028,0.986414890319487,0.987198741476481,0.987721243217278,0.0477384614048461,0.98876613939185,-0.0763450821456049,0.2338301117361,0.111873517345549,0.994253106260594,0.984586085537037,0.988504932327952,0.988243790168651,0.98667730235292,1,-0.851941846416872,1,1,-0.987721243217277,0.851941846416872,0.987721243217278,0.851941846416872,0.98667730235292,0.994775043698868,0.993207445159744,1,0.2338301117361,-0.850632813645959,1,0.98667730235292,0.98667730235292,0.987721243217278,-0.970739616777022,0.855598884551238,0.312981540997332,0.312981540997332,1,-1,1,0.993209873776301,-0.312981540997332
"CDC42",0.998433076863051,-0.091785694354743,0.98667730235292,1,0.99686718504288,0.991118818598981,0.98667730235292,0.857418233789018,0.0835582767796827,0.991901627349374,0.994513967973458,-0.995821270900817,0.999216576216034,0.860025229730528,0.857418233789018,0.857418233789018,-0.941243964522845,0.997649638277641,0.998433076863051,0.998955566572315,0.0500743335622554,0.997911249701633,-0.0739873679170861,0.236172146446129,0.113190668816784,0.992424038011539,0.995821270900817,0.997650434522861,0.997389684876771,1,0.98667730235292,-0.86107518771357,0.98667730235292,0.98667730235292,-0.998955566572315,0.86107518771357,0.998955566572315,0.86107518771357,1,0.991902964781625,0.99346970078251,0.98667730235292,0.236172146446129,-0.859766545848465,0.98667730235292,1,1,0.998955566572315,-0.981975517046761,0.857418233789018,0.313754192630919,0.313754192630919,0.98667730235292,-0.98667730235292,0.98667730235292,0.993469390038947,-0.313754192630919
"Csl",0.997387999092289,-0.0918017039094809,0.987721278302994,0.99686718504288,1,0.99007236330841,0.987721278302994,0.855343841326165,0.0835581493202306,0.991904052372361,0.994515399402526,-0.995297507099051,0.997649571910295,0.857949834707071,0.855343841326165,0.855343841326165,-0.939166667840582,0.99712649188482,0.997387999092289,0.997910508480226,0.0490536877978319,0.998955107752501,-0.0745207694717985,0.235141646387582,0.110560835274761,0.991902888558126,0.994774992719987,0.999216258735753,0.999477480487055,0.99686718504288,0.987721278302994,-0.859000932983569,0.987721278302994,0.987721278302994,-0.997910508480226,0.859000932983569,0.997910508480226,0.859000932983569,0.99686718504288,0.992423538669679,0.991378861362593,0.987721278302994,0.235141646387582,-0.857691691529503,0.987721278302994,0.99686718504288,0.99686718504288,0.997910508480226,-0.980928166250169,0.855343841326165,0.312727159579559,0.312727159579559,0.987721278302994,-0.987721278302994,0.987721278302994,0.993472966063614,-0.312727159579559
"Csn",0.992685076947162,-0.090230377310159,0.979883524950372,0.991118818598981,0.99007236330841,1,0.979883524950372,0.848547992150151,0.08460298707011,0.98511063868711,0.987722172807994,-0.989027305850084,0.99190152904588,0.851154203180752,0.848547992150151,0.848547992150151,-0.932371310093576,0.990856166319257,0.992685076947162,0.992162572693006,0.0427782192321475,0.99111734283102,-0.0750404141267549,0.228868917385557,0.11213255054306,0.985632184667314,0.995297416792893,0.990856077726994,0.990594877687474,0.991118818598981,0.979883524950372,-0.852205047875745,0.979883524950372,0.979883524950372,-0.992162572693006,0.852205047875745,0.992162572693006,0.852205047875745,0.991118818598981,0.985108447989645,0.984586085537037,0.979883524950372,0.228868917385557,-0.850895941143637,0.979883524950372,0.991118818598981,0.991118818598981,0.992162572693006,-0.990856077726994,0.848547992150151,0.315334693968652,0.315334693968652,0.979883524950372,-0.979883524950372,0.979883524950372,0.986679322367493,-0.315334693968652
"DELTA",0.987198741476481,-0.0998932611865776,1,0.98667730235292,0.987721278302994,0.979883524950372,1,0.855598884551238,0.0754606825021236,0.991641390277968,0.99216312817321,-0.990856166319256,0.987460153331611,0.850891142087511,0.855598884551238,0.855598884551238,-0.934198259680028,0.986414890319487,0.987198741476481,0.987721243217278,0.0477384614048461,0.98876613939185,-0.0763450821456049,0.2338301117361,0.111873517345549,0.994253106260594,0.984586085537037,0.988504932327952,0.988243790168651,0.98667730235292,1,-0.851941846416872,1,1,-0.987721243217277,0.851941846416872,0.987721243217278,0.851941846416872,0.98667730235292,0.994775043698868,0.993207445159744,1,0.2338301117361,-0.850632813645959,1,0.98667730235292,0.98667730235292,0.987721243217278,-0.970739616777022,0.855598884551238,0.312981540997332,0.312981540997332,1,-1,1,0.993209873776301,-0.312981540997332
"DSH",0.855858157953911,-0.0807526566719499,0.855598884551238,0.857418233789018,0.855343841326165,0.848547992150151,0.855598884551238,1,0.0569231742809252,0.854020847436254,0.855591465552267,-0.856384540133567,0.856639916428766,0.995298841445381,1,1,-0.91564005834252,0.855076450532043,0.855858157953911,0.856380589495755,0.01758631698384,0.856384540133567,-0.0687208369178085,0.181276071248101,0.0605109406816393,0.855069041228404,0.853249920940201,0.856125383617991,0.855866282991509,0.857418233789018,0.855598884551238,-0.996343453194619,0.855598884551238,0.855598884551238,-0.856380589495755,0.996343453194618,0.856380589495755,0.996343453194618,0.857418233789018,0.854558066375161,0.857688620628018,0.855598884551238,0.181276071248101,-0.99503756706673,0.855598884551238,0.857418233789018,0.857418233789018,0.856380589495755,-0.839407333027805,1,0.25571302881434,0.25571302881434,0.855598884551238,-0.855598884551238,0.855598884551238,0.855062565878155,-0.25571302881434
"Destcompl",0.0819909222443155,0.59598013330677,0.0754606825021236,0.0835582767796827,0.0835581493202306,0.08460298707011,0.0754606825021236,0.0569231742809252,1,0.0806851007195737,0.0812074055931422,-0.0825133068650319,0.0827745672825025,0.0584896531598423,0.0569231742809252,0.0569231742809252,-0.14128163891938,0.083819363115181,0.0819909222443155,0.0825133373053584,-0.00468446168495827,0.0825133068650319,-0.030823858807243,0.0190692109015197,0.0112143421942116,0.0780729585334048,0.0819908868137624,0.0827745113923943,0.0830357241360074,0.0835582767796827,0.0754606825021236,-0.0579678689822761,0.0754606825021236,0.0754606825021236,-0.0825133373053584,0.0579678689822761,0.0825133373053584,0.0579678689822761,0.0835582767796827,0.0791175531930614,0.0796400228086523,0.0754606825021236,0.0190692109015197,-0.0587511069885337,0.0754606825021236,0.0835582767796827,0.0835582767796827,0.0825133373053584,-0.0869538921916318,0.0569231742809252,0.0511930755834098,0.0511930755834098,0.0754606825021236,-0.0754606825021236,0.0754606825021236,0.0801628269937328,-0.0511930755834098
"EGR1",0.992424785658064,-0.0946569873964465,0.991641390277968,0.991901627349374,0.991904052372361,0.98511063868711,0.991641390277968,0.854020847436254,0.0806851007195737,1,0.995820294962795,-0.991903039899031,0.992685756428001,0.85453826564497,0.854020847436254,0.854020847436254,-0.937324432771848,0.991641390277968,0.992424785658064,0.992947273068063,0.0482428023476267,0.992948024700865,-0.0752920355148144,0.234342009755155,0.113976546136756,0.990073012859084,0.989813070295363,0.992687254706724,0.992426549906942,0.991901627349374,0.991641390277968,-0.855588106507018,0.991641390277968,0.991641390277968,-0.992947273068063,0.855588106507018,0.992947273068063,0.855588106507018,0.991901627349374,0.992164759756819,0.986416491401812,0.991641390277968,0.234342009755155,-0.854279526837892,0.991641390277968,0.991901627349374,0.991901627349374,0.992947273068063,-0.975967416309759,0.854020847436254,0.311923645006047,0.311923645006047,0.991641390277968,-0.991641390277968,0.991641390277968,0.997910252225018,-0.311923645006047
