"","AKT","AXIN2","CD44","CDC42","Csl","Csn","DELTA","DSH","Destcompl","EGR1","ERK","Ecadherin","FOXC2","FUS","Frizzled","GLI","GSK3","HEY1","IKK","ILK","JAK","Jagged","KLF4","LIV1","LOXL23","MEK","NFB","NOTCH","NOTCHic","PAK1","PI3K","Patched","RAF","RAS","RKIP","SHH","SMAD","SMO","SNAI1","SNAI2","SOSGRB2","SRC","STAT","SUFU","TCFLEF","TGF","TGFR","TWIST1","TrCP","Wnt","ZEB1","ZEB2","cMet","cateninmemb","cateninnuc","cfos","miR200"
"AKT",1,-0.108401017141187,0.9879410133849,0.989738189606324,0.997177973632624,-0.981527116783422,0.9879410133849,0.871712583522596,0.0814647399551865,0.991276583321002,0.99153332842239,-0.993585920347306,0.988454431034989,0.870942908930864,0.871712583522596,0.871712583522596,-0.949461914342475,0.995640888815155,-0.997691120917559,0.997947928251491,0.035018605592491,0.998460682967529,-0.0886453984596509,0.220525149095673,0.113537512317905,0.992302888192728,-0.991021468875892,0.998460682967529,0.998460682967529,0.989225039839071,0.9879410133849,-0.871712583522596,0.9879410133849,0.9879410133849,-0.997434383838395,0.871712583522596,0.997947928251491,0.871456016218578,0.989738189606324,0.987684408018169,0.985889207070208,0.9879410133849,0.220525149095673,-0.869916881620066,0.9879410133849,0.989738189606324,0.989738189606324,0.978447849949425,0.960230925953264,0.871712583522596,0.30161087339937,0.30161087339937,0.9879410133849,-0.9879410133849,0.9879410133849,0.99153332006218,-0.30161087339937
"AXIN2",-0.108401017141187,1,-0.117892733220774,-0.101740789209161,-0.108663008008297,0.10018329695902,-0.117892733220774,-0.101729906796086,0.597687488169246,-0.11301590945533,-0.113281468104336,0.111218066678134,-0.101478736747793,-0.10147512265531,-0.101729906796086,-0.101729906796086,0.0589082985358517,-0.107647694677305,0.10762592750079,-0.10789508214808,-0.0193190211284761,-0.109430940971312,-0.00861087609167554,-0.033981690178758,-0.0106744407185023,-0.113023076601564,0.103513588462804,-0.109430940971312,-0.109430940971312,-0.101227626773577,-0.117892733220774,0.101729906796086,-0.117892733220774,-0.117892733220774,0.107891454272632,-0.101729906796086,-0.10789508214808,-0.101471535282087,-0.101740789209161,-0.117637939157481,-0.106614000904765,-0.117892733220774,-0.033981690178758,0.100965574514899,-0.117892733220774,-0.101740789209161,-0.101740789209161,-0.110970427669992,-0.0953135860550797,-0.101729906796086,-0.00981272411272972,-0.00981272411272972,-0.117892733220774,0.117892733220774,-0.117892733220774,-0.112757554896996,0.00981272411272972
"CD44",0.9879410133849,-0.117892733220774,1,0.979219043172658,0.988198084329099,-0.969467848907673,1,0.861193020873527,0.0719722030330752,0.994611957876311,0.994869029985924,-0.993329179417421,0.979987689674544,0.860423413345454,0.861193020873527,0.861193020873527,-0.940482759475706,0.98512193065191,-0.985631926828052,0.987428655240411,0.0373259100751786,0.98948072808671,-0.0894145827278646,0.222833812055155,0.112255606258838,0.994612224745807,-0.978961986329508,0.98948072808671,0.98948072808671,0.978705893304062,1,-0.861193020873527,1,1,-0.987941279088981,0.861193020873527,0.987428655240411,0.860936385610632,0.979219043172658,0.999743458031708,0.984606691933798,1,0.222833812055155,-0.859397518185775,1,0.979219043172658,0.979219043172658,0.99050702741853,0.948171863271859,0.861193020873527,0.301351943959424,0.301351943959424,1,-1,1,0.994868629935295,-0.301351943959424
"CDC42",0.989738189606324,-0.101740789209161,0.979219043172658,1,0.988454428754891,-0.971266870518513,0.979219043172658,0.879410989647031,0.0871048845615814,0.984094456465889,0.984349231427614,-0.985891036395653,0.998717422073084,0.878640918906003,0.879410989647031,0.879410989647031,-0.95561499214196,0.987428112043558,-0.987430486913527,0.991789736466249,0.0411882371964515,0.989737533326827,-0.081464660987473,0.226686360601409,0.120202799205602,0.984606036667731,-0.980762393229768,0.989737533326827,0.989737533326827,0.999486850131404,0.979219043172658,-0.879410989647031,0.979219043172658,0.979219043172658,-0.991276982324556,0.879410989647031,0.991789736466249,0.879154818796545,1,0.979475194261273,0.994611960359183,0.979219043172658,0.226686360601409,-0.877614100918406,0.979219043172658,1,1,0.988711233995008,0.949969500662717,0.879410989647031,0.295467284516511,0.295467284516511,0.979219043172658,-0.979219043172658,0.979219043172658,0.98435158587778,-0.295467284516511
"Csl",0.997177973632624,-0.108663008008297,0.988198084329099,0.988454428754891,1,-0.979219030861372,0.988198084329099,0.870430031184633,0.0812058768548932,0.991020701365068,0.991276459125193,-0.992817085373169,0.987171263419401,0.869660159421957,0.870430031184633,0.870430031184633,-0.948176377926276,0.996922283917496,-0.994869685252924,0.996664561184769,0.0352810069301026,0.998717159257236,-0.0883904842973108,0.220783359567506,0.112251743718993,0.992046216235325,-0.988713969909531,0.998717159257236,0.998717159257236,0.987941279088981,0.988198084329099,-0.870430031184633,0.988198084329099,0.988198084329099,-0.99666456140434,0.870430031184633,0.996664561184769,0.870173661169878,0.988454428754891,0.987941281470422,0.985118794288793,0.988198084329099,0.220783359567506,-0.868633737414672,0.988198084329099,0.988454428754891,0.988454428754891,0.978704330191502,0.957922254040429,0.870430031184633,0.301361436618161,0.301361436618161,0.988198084329099,-0.988198084329099,0.988198084329099,0.991277635463353,-0.301361436618161
"Csn",-0.981527116783422,0.10018329695902,-0.969467848907673,-0.971266870518513,-0.979219030861372,1,-0.969467848907673,-0.853752698565398,-0.0891651507444227,-0.972803154608653,-0.973061228789872,0.975112224967441,-0.969982327754123,-0.852983288749143,-0.853752698565398,-0.853752698565398,0.930992829889256,-0.977683499332213,0.983835786516228,-0.979476098326617,-0.037576703184782,-0.979988328220872,0.0799196916431234,-0.223088929102863,-0.111488850181884,-0.973830526149372,0.990506989923846,-0.979988328220872,-0.979988328220872,-0.970753720143202,-0.969467848907673,0.853752698565398,-0.969467848907673,-0.969467848907673,0.978962027875622,-0.853752698565398,-0.979476098326617,-0.853495864087388,-0.971266870518513,-0.969211510208191,-0.967417623746917,-0.969467848907673,-0.223088929102863,0.851957788050373,-0.969467848907673,-0.971266870518513,-0.971266870518513,-0.959975471488497,-0.978704555663271,-0.853752698565398,-0.293904029009482,-0.293904029009482,-0.969467848907673,0.969467848907673,-0.969467848907673,-0.973059622250079,0.293904029009482
"DELTA",0.9879410133849,-0.117892733220774,1,0.979219043172658,0.988198084329099,-0.969467848907673,1,0.861193020873527,0.0719722030330752,0.994611957876311,0.994869029985924,-0.993329179417421,0.979987689674544,0.860423413345454,0.861193020873527,0.861193020873527,-0.940482759475706,0.98512193065191,-0.985631926828052,0.987428655240411,0.0373259100751786,0.98948072808671,-0.0894145827278646,0.222833812055155,0.112255606258838,0.994612224745807,-0.978961986329508,0.98948072808671,0.98948072808671,0.978705893304062,1,-0.861193020873527,1,1,-0.987941279088981,0.861193020873527,0.987428655240411,0.860936385610632,0.979219043172658,0.999743458031708,0.984606691933798,1,0.222833812055155,-0.859397518185775,1,0.979219043172658,0.979219043172658,0.99050702741853,0.948171863271859,0.861193020873527,0.301351943959424,0.301351943959424,1,-1,1,0.994868629935295,-0.301351943959424
"DSH",0.871712583522596,-0.101729906796086,0.861193020873527,0.879410989647031,0.870430031184633,-0.853752698565398,0.861193020873527,1,0.0501624805136648,0.864528557434008,0.864785385974398,-0.86735100281203,0.878127274653134,0.999230308517791,1,1,-0.918672782372455,0.868892771145067,-0.869403603097157,0.871199977459607,0.000636600178742487,0.871712740519538,-0.0788955336266376,0.168696920246497,0.0642748136040946,0.865554945744736,-0.863246848781658,0.871712740519538,0.871712740519538,0.878897839879779,0.861193020873527,-1,0.861193020873527,0.861193020873527,-0.870686441390404,1,0.871199977459607,0.999743458031708,0.879410989647031,0.860936440538494,0.875562028899641,0.861193020873527,0.168696920246497,-0.998204272761757,0.861193020873527,0.879410989647031,0.879410989647031,0.86812069356757,0.832456633907386,1,0.243109258086021,0.243109258086021,0.861193020873527,-0.861193020873527,0.861193020873527,0.864785252455622,-0.243109258086021
"Destcompl",0.0814647399551865,0.597687488169246,0.0719722030330752,0.0871048845615814,0.0812058768548932,-0.0891651507444227,0.0719722030330752,0.0501624805136648,1,0.0768479233311982,0.0765875116198728,-0.0786447383800475,0.0873636971682536,0.0504182927173475,0.0501624805136648,0.0501624805136648,-0.130973178914408,0.0822277515850933,-0.0822368037765264,0.0819748527354213,-0.00292837296716656,0.0804369063708183,-0.0188648043857529,0.0193779572946562,0.0108935714716328,0.076844844521358,-0.0863452201210866,0.0804369063708183,0.0804369063708183,0.087618036457048,0.0719722030330752,-0.0501624805136648,0.0719722030330752,0.0719722030330752,-0.0819763614491584,0.0501624805136648,0.0819748527354213,0.0504198234234765,0.0871048845615814,0.072228007660967,0.0822306823701479,0.0719722030330752,0.0193779572946562,-0.050929926980871,0.0719722030330752,0.0871048845615814,0.0871048845615814,0.0778711479069181,0.0930114307472072,0.0501624805136648,0.0445454949183489,0.0445454949183489,0.0719722030330752,-0.0719722030330752,0.0719722030330752,0.0771052817815566,-0.0445454949183489
"EGR1",0.991276583321002,-0.11301590945533,0.994611957876311,0.984094456465889,0.991020701365068,-0.972803154608653,0.994611957876311,0.864528557434008,0.0768479233311982,1,0.996665349176438,-0.993585654068546,0.983836604150598,0.863759015094788,0.864528557434008,0.864528557434008,-0.945358778155011,0.98897124678484,-0.988967301298808,0.992303937429468,0.0380937245891564,0.992303279629794,-0.0881311691681464,0.223603037696355,0.113026320391198,0.99179012982876,-0.982297102307206,0.992303279629794,0.992303279629794,0.983581306462169,0.994611957876311,-0.864528557434008,0.994611957876311,0.994611957876311,-0.992816429430827,0.864528557434008,0.992303937429468,0.864271856931571,0.984094456465889,0.994868632637638,0.980758491511867,0.994611957876311,0.223603037696355,-0.862733251106668,0.994611957876311,0.984094456465889,0.984094456465889,0.986658631818424,0.951507357563877,0.864528557434008,0.301606206539002,0.301606206539002,0.994611957876311,-0.994611957876311,0.994611957876311,0.999230307453781,-0.301606206539002
