"","AKT","AXIN2","CD44","CDC42","Csl","Csn","DELTA","DSH","Destcompl","EGR1","ERK","Ecadherin","FOXC2","FUS","Frizzled","GLI","GSK3","HEY1","IKK","ILK","JAK","Jagged","KLF4","LIV1","LOXL23","MEK","NFB","NOTCH","NOTCHic","PAK1","PI3K","Patched","RAF","RAS","RKIP","SHH","SMAD","SMO","SNAI1","SNAI2","SOSGRB2","SRC","STAT","SUFU","TCFLEF","TGF","TGFR","TWIST1","TrCP","Wnt","ZEB1","ZEB2","cMet","cateninmemb","cateninnuc","cfos","miR200"
"AKT",1,-0.117211048510117,0.98458857121051,1,0.997175030112572,0.997174549896375,0.98458857121051,0.844848332267508,0.012059034997604,0.989469057528134,0.990752493907994,-0.994350480247607,1,0.850760529111921,0.844848332267508,0.844848332267508,-0.999743145915899,0.999486224806803,1,1,0.0501309553224273,0.997432277326303,-0.09025355997956,0.220649403508294,0.112965318155996,0.99255027720938,0.999486224806803,0.997432277326303,0.997432277326303,0.999743144865191,0.98458857121051,-0.850760529111921,0.98458857121051,0.98458857121051,-0.998201816081803,0.850760529111921,1,0.850760529111921,1,0.989471322158731,0.993835802560161,0.98458857121051,0.220649403508294,-0.850760529111921,0.98458857121051,1,1,1,-0.992807730273966,0.844848332267508,0.320542554519173,0.320542554519173,0.98458857121051,-0.98458857121051,0.98458857121051,0.990495878777071,-0.320542554519173
"AXIN2",-0.117211048510117,1,-0.128534498949394,-0.117211048510117,-0.118508022484502,-0.117974296584835,-0.128534498949394,-0.103913729949323,0.527618937303854,-0.124164741951854,-0.124927788450019,0.118772527106129,-0.117211048510117,-0.0990403408802632,-0.103913729949323,-0.103913729949323,0.117465457773906,-0.117211048510117,-0.117211048510117,-0.117211048510117,-0.0205081060617445,-0.118767444233608,-0.0103678028115076,-0.0375158897323799,-0.00803537780787395,-0.122608221173698,-0.117724827008841,-0.118767444233608,-0.118767444233608,-0.116956645940406,-0.128534498949394,0.0990403408802632,-0.128534498949394,-0.128534498949394,0.118497984640395,-0.0990403408802632,-0.117211048510117,-0.0990403408802632,-0.117211048510117,-0.123661235360345,-0.121850156723728,-0.128534498949394,-0.0375158897323799,0.0990403408802632,-0.128534498949394,-0.117211048510117,-0.117211048510117,-0.117211048510117,0.118228726232544,-0.103913729949323,-0.0218891539318988,-0.0218891539318988,-0.128534498949394,0.128534498949394,-0.128534498949394,-0.1246734326148,0.0218891539318988
"CD44",0.98458857121051,-0.128534498949394,1,0.98458857121051,0.98689864266973,0.981764742718253,1,0.844834905617428,0.00126640881134901,0.99357762207331,0.993835058021238,-0.990237910593214,0.98458857121051,0.838927642742476,0.844834905617428,0.844834905617428,-0.984846054991992,0.98458857121051,0.98458857121051,0.98458857121051,0.0480868135431197,0.98715534192733,-0.0923320598187007,0.21859576569207,0.10986779784595,0.99203793766169,0.984074786524347,0.98715534192733,0.98715534192733,0.984331151349962,1,-0.838927642742476,1,1,-0.986386294366423,0.838927642742476,0.98458857121051,0.838927642742476,0.98458857121051,0.995119213148505,0.990751883145129,1,0.21859576569207,-0.838927642742476,1,0.98458857121051,0.98458857121051,0.98458857121051,-0.977398398309092,0.844834905617428,0.319508251240524,0.319508251240524,1,-1,1,0.993577917415155,-0.319508251240524
"CDC42",1,-0.117211048510117,0.98458857121051,1,0.997175030112572,0.997174549896375,0.98458857121051,0.844848332267508,0.012059034997604,0.989469057528134,0.990752493907994,-0.994350480247607,1,0.850760529111921,0.844848332267508,0.844848332267508,-0.999743145915899,0.999486224806803,1,1,0.0501309553224273,0.997432277326303,-0.09025355997956,0.220649403508294,0.112965318155996,0.99255027720938,0.999486224806803,0.997432277326303,0.997432277326303,0.999743144865191,0.98458857121051,-0.850760529111921,0.98458857121051,0.98458857121051,-0.998201816081803,0.850760529111921,1,0.850760529111921,1,0.989471322158731,0.993835802560161,0.98458857121051,0.220649403508294,-0.850760529111921,0.98458857121051,1,1,1,-0.992807730273966,0.844848332267508,0.320542554519173,0.320542554519173,0.98458857121051,-0.98458857121051,0.98458857121051,0.990495878777071,-0.320542554519173
"Csl",0.997175030112572,-0.118508022484502,0.98689864266973,0.997175030112572,1,0.994350555151973,0.98689864266973,0.84509643044413,0.0107724452510513,0.990751928914915,0.991008789420906,-0.99460549814522,0.997175030112572,0.84998006218957,0.84509643044413,0.84509643044413,-0.996918508835483,0.997688810984534,0.997175030112572,0.997175030112572,0.0488533513823243,0.999743139103091,-0.0910387749863351,0.219365780190396,0.111157771906543,0.991780016905131,0.996661249240611,0.999743139103091,0.999743139103091,0.996917836304189,0.98689864266973,-0.84998006218957,0.98689864266973,0.98689864266973,-0.995890272424378,0.84998006218957,0.997175030112572,0.84998006218957,0.997175030112572,0.99075288720957,0.992550110067032,0.98689864266973,0.219365780190396,-0.84998006218957,0.98689864266973,0.997175030112572,0.997175030112572,0.997175030112572,-0.9899840223439,0.84509643044413,0.32079506622032,0.32079506622032,0.98689864266973,-0.98689864266973,0.98689864266973,0.991265628636586,-0.32079506622032
"Csn",0.997174549896375,-0.117974296584835,0.981764742718253,0.997174549896375,0.994350555151973,1,0.981764742718253,0.842028347551452,0.0112897151523961,0.986645009731212,0.987927865094942,-0.991526594747724,0.997174549896375,0.847941072306283,0.842028347551452,0.842028347551452,-0.996917505027392,0.996660777703524,0.997174549896375,0.997174549896375,0.0483287343233266,0.994607992037123,-0.0884466709702218,0.218850957583126,0.112714106563645,0.989725062710245,0.997688322089226,0.994607992037123,0.994607992037123,0.996917888361125,0.981764742718253,-0.847941072306283,0.981764742718253,0.981764742718253,-0.995376568578793,0.847941072306283,0.997174549896375,0.847941072306283,0.997174549896375,0.986648036453066,0.991011538273686,0.981764742718253,0.218850957583126,-0.847941072306283,0.981764742718253,0.997174549896375,0.997174549896375,0.997174549896375,-0.995633002782791,0.842028347551452,0.318233488092993,0.318233488092993,0.981764742718253,-0.981764742718253,0.981764742718253,0.987671442821401,-0.318233488092993
"DELTA",0.98458857121051,-0.128534498949394,1,0.98458857121051,0.98689864266973,0.981764742718253,1,0.844834905617428,0.00126640881134901,0.99357762207331,0.993835058021238,-0.990237910593214,0.98458857121051,0.838927642742476,0.844834905617428,0.844834905617428,-0.984846054991992,0.98458857121051,0.98458857121051,0.98458857121051,0.0480868135431197,0.98715534192733,-0.0923320598187007,0.21859576569207,0.10986779784595,0.99203793766169,0.984074786524347,0.98715534192733,0.98715534192733,0.984331151349962,1,-0.838927642742476,1,1,-0.986386294366423,0.838927642742476,0.98458857121051,0.838927642742476,0.98458857121051,0.995119213148505,0.990751883145129,1,0.21859576569207,-0.838927642742476,1,0.98458857121051,0.98458857121051,0.98458857121051,-0.977398398309092,0.844834905617428,0.319508251240524,0.319508251240524,1,-1,1,0.993577917415155,-0.319508251240524
"DSH",0.844848332267508,-0.103913729949323,0.844834905617428,0.844848332267508,0.84509643044413,0.842028347551452,0.844834905617428,1,0.00228667027808088,0.84355184290391,0.843813543652366,-0.843807266261878,0.844848332267508,0.994091011403118,1,1,-0.845107166029379,0.844848332267508,0.844848332267508,0.844848332267508,0.0177950602505237,0.845351744900915,-0.0713132155344768,0.176470200926231,0.069248373678649,0.845617175703733,0.844334522083345,0.845351744900915,0.845351744900915,0.844589553199398,0.844834905617428,-0.994091011403118,0.844834905617428,0.844834905617428,-0.844589553199398,0.994091011403118,0.844848332267508,0.994091011403118,0.844848332267508,0.843546230963859,0.846379379102685,0.844834905617428,0.176470200926231,-0.994091011403118,0.844834905617428,0.844848332267508,0.844848332267508,0.844848332267508,-0.837663095963494,1,0.263494168617935,0.263494168617935,0.844834905617428,-0.844834905617428,0.844834905617428,0.844068798717502,-0.263494168617935
"Destcompl",0.012059034997604,0.527618937303854,0.00126640881134901,0.012059034997604,0.0107724452510513,0.0112897151523961,0.00126640881134901,0.00228667027808088,1,0.00563389483168221,0.00486459350703201,-0.0105142548978924,0.012059034997604,0.00716641454410484,0.00228667027808088,0.00228667027808088,-0.0123163519723223,0.012059034997604,0.012059034997604,0.012059034997604,-0.00281684676289353,0.0105151259705624,-0.0156889823135144,0.0130981592582282,0.0143705217771912,0.00717787054569144,0.0115452752632543,0.0105151259705624,0.0105151259705624,0.0123154785681913,0.00126640881134901,-0.00716641454410484,0.00126640881134901,0.00126640881134901,-0.0112879569636913,0.00716641454410484,0.012059034997604,0.00716641454410484,0.012059034997604,0.00614588003228079,0.00743252606820166,0.00126640881134901,0.0130981592582282,-0.00716641454410484,0.00126640881134901,0.012059034997604,0.012059034997604,0.012059034997604,-0.0110332786569027,0.00228667027808088,0.0297866007388474,0.0297866007388474,0.00126640881134901,-0.00126640881134901,0.00126640881134901,0.00512102570867229,-0.0297866007388474
"EGR1",0.989469057528134,-0.124164741951854,0.99357762207331,0.989469057528134,0.990751928914915,0.986645009731212,0.99357762207331,0.84355184290391,0.00563389483168221,1,0.996660675910446,-0.991522450577444,0.989469057528134,0.842783019889983,0.84355184290391,0.84355184290391,-0.989726464839989,0.988955274147285,0.989469057528134,0.989469057528134,0.0483423242304006,0.991008702796365,-0.0920722218714426,0.218852424018597,0.110640307014318,0.989725498908395,0.988955274147285,0.991008702796365,0.991008702796365,0.989211714459597,0.99357762207331,-0.842783019889983,0.99357762207331,0.99357762207331,-0.991266852254791,0.842783019889983,0.989469057528134,0.842783019889983,0.989469057528134,0.994348761046447,0.985357009527044,0.99357762207331,0.218852424018597,-0.842783019889983,0.99357762207331,0.989469057528134,0.989469057528134,0.989469057528134,-0.982278601567178,0.84355184290391,0.320793465333398,0.320793465333398,0.99357762207331,-0.99357762207331,0.99357762207331,0.998972553870182,-0.320793465333398
"ERK",0.990752493907994,-0.124927788450019,0.993835058021238,0.990752493907994,0.991008789420906,0.987927865094942,0.993835058021238,0.843813543652366,0.00486459350703201,0.996660675910446,1,-0.99126611221406,0.990752493907994,0.843045323125194,0.843813543652366,0.843813543652366,-0.991009698799975,0.990238714239607,0.990752493907994,0.990752493907994,0.0501364069437608,0.991265760048437,-0.0907789602264448,0.220650005742116,0.109875171277784,0.992550476290168,0.990238714239607,0.991265760048437,0.991265760048437,0.990495353344854,0.993835058021238,-0.843045323125194,0.993835058021238,0.993835058021238,-0.992550476290168,0.843045323125194,0.990752493907994,0.843045323125194,0.990752493907994,0.993065407605638,0.987155467370846,0.993835058021238,0.220650005742116,-0.843045323125194,0.993835058021238,0.990752493907994,0.990752493907994,0.990752493907994,-0.983561288179217,0.843813543652366,0.320025238700568,0.320025238700568,0.993835058021238,-0.993835058021238,0.993835058021238,0.997687998934518,-0.320025238700568
"Ecadherin",-0.994350480247607,0.118772527106129,-0.990237910593214,-0.994350480247607,-0.99460549814522,-0.991526594747724,-0.990237910593214,-0.843807266261878,-0.0105142548978924,-0.991522450577444,-0.99126611221406,1,-0.994350480247607,-0.846635024126887,-0.843807266261878,-0.843807266261878,0.99409416073016,-0.994350480247607,-0.994350480247607,-0.994350480247607,-0.0460317154810243,-0.99486221596547,0.095928638060792,-0.216540690411151,-0.112950512370641,-0.991010366153459,-0.993836695561444,-0.99486221596547,-0.99486221596547,-0.99409308067815,-0.990237910593214,0.846635024126887,-0.990237910593214,-0.990237910593214,0.993579294924035,-0.846635024126887,-0.994350480247607,-0.846635024126887,-0.994350480247607,-0.995119213148505,-0.991265674747671,-0.990237910593214,-0.216540690411151,0.846635024126887,-0.990237910593214,-0.994350480247607,-0.994350480247607,-0.994350480247607,0.987160232624533,-0.843807266261878,-0.326187367319658,-0.326187367319658,-0.990237910593214,0.990237910593214,-0.990237910593214,-0.992036546320057,0.326187367319658
"FOXC2",1,-0.117211048510117,0.98458857121051,1,0.997175030112572,0.997174549896375,0.98458857121051,0.844848332267508,0.012059034997604,0.989469057528134,0.990752493907994,-0.994350480247607,1,0.850760529111921,0.844848332267508,0.844848332267508,-0.999743145915899,0.999486224806803,1,1,0.0501309553224273,0.997432277326303,-0.09025355997956,0.220649403508294,0.112965318155996,0.99255027720938,0.999486224806803,0.997432277326303,0.997432277326303,0.999743144865191,0.98458857121051,-0.850760529111921,0.98458857121051,0.98458857121051,-0.998201816081803,0.850760529111921,1,0.850760529111921,1,0.989471322158731,0.993835802560161,0.98458857121051,0.220649403508294,-0.850760529111921,0.98458857121051,1,1,1,-0.992807730273966,0.844848332267508,0.320542554519173,0.320542554519173,0.98458857121051,-0.98458857121051,0.98458857121051,0.990495878777071,-0.320542554519173
"FUS",0.850760529111921,-0.0990403408802632,0.838927642742476,0.850760529111921,0.84998006218957,0.847941072306283,0.838927642742476,0.994091011403118,0.00716641454410484,0.842783019889983,0.843045323125194,-0.846635024126887,0.850760529111921,1,0.994091011403118,0.994091011403118,-0.851019551865837,0.850760529111921,0.850760529111921,0.850760529111921,0.0175421179207266,0.850235193262807,-0.0720928727321757,0.176214285126867,0.0730964405536406,0.844849574441966,0.850246713180013,0.850235193262807,0.850235193262807,0.850501561441149,0.838927642742476,-1,0.838927642742476,0.838927642742476,-0.849473927441297,1,0.850760529111921,1,0.850760529111921,0.843290437286938,0.846124610473137,0.838927642742476,0.176214285126867,-1,0.838927642742476,0.850760529111921,0.850760529111921,0.850760529111921,-0.843575959149463,0.994091011403118,0.264776888328884,0.264776888328884,0.838927642742476,-0.838927642742476,0.838927642742476,0.843300381244964,-0.264776888328884
"Frizzled",0.844848332267508,-0.103913729949323,0.844834905617428,0.844848332267508,0.84509643044413,0.842028347551452,0.844834905617428,1,0.00228667027808088,0.84355184290391,0.843813543652366,-0.843807266261878,0.844848332267508,0.994091011403118,1,1,-0.845107166029379,0.844848332267508,0.844848332267508,0.844848332267508,0.0177950602505237,0.845351744900915,-0.0713132155344768,0.176470200926231,0.069248373678649,0.845617175703733,0.844334522083345,0.845351744900915,0.845351744900915,0.844589553199398,0.844834905617428,-0.994091011403118,0.844834905617428,0.844834905617428,-0.844589553199398,0.994091011403118,0.844848332267508,0.994091011403118,0.844848332267508,0.843546230963859,0.846379379102685,0.844834905617428,0.176470200926231,-0.994091011403118,0.844834905617428,0.844848332267508,0.844848332267508,0.844848332267508,-0.837663095963494,1,0.263494168617935,0.263494168617935,0.844834905617428,-0.844834905617428,0.844834905617428,0.844068798717502,-0.263494168617935
"GLI",0.844848332267508,-0.103913729949323,0.844834905617428,0.844848332267508,0.84509643044413,0.842028347551452,0.844834905617428,1,0.00228667027808088,0.84355184290391,0.843813543652366,-0.843807266261878,0.844848332267508,0.994091011403118,1,1,-0.845107166029379,0.844848332267508,0.844848332267508,0.844848332267508,0.0177950602505237,0.845351744900915,-0.0713132155344768,0.176470200926231,0.069248373678649,0.845617175703733,0.844334522083345,0.845351744900915,0.845351744900915,0.844589553199398,0.844834905617428,-0.994091011403118,0.844834905617428,0.844834905617428,-0.844589553199398,0.994091011403118,0.844848332267508,0.994091011403118,0.844848332267508,0.843546230963859,0.846379379102685,0.844834905617428,0.176470200926231,-0.994091011403118,0.844834905617428,0.844848332267508,0.844848332267508,0.844848332267508,-0.837663095963494,1,0.263494168617935,0.263494168617935,0.844834905617428,-0.844834905617428,0.844834905617428,0.844068798717502,-0.263494168617935
"GSK3",-0.999743145915899,0.117465457773906,-0.984846054991992,-0.999743145915899,-0.996918508835483,-0.996917505027392,-0.984846054991992,-0.845107166029379,-0.0123163519723223,-0.989726464839989,-0.991009698799975,0.99409416073016,-0.999743145915899,-0.851019551865837,-0.845107166029379,-0.845107166029379,1,-0.999229371756725,-0.999743145915899,-0.999743145915899,-0.0503864826966248,-0.997175820906265,0.0899937796250967,-0.220906168500712,-0.112710314774383,-0.992807278803031,-0.999229371756725,-0.997175820906265,-0.997175820906265,-0.99948635675538,-0.984846054991992,0.851019551865837,-0.984846054991992,-0.984846054991992,0.998458806301172,-0.851019551865837,-0.999743145915899,-0.851019551865837,-0.999743145915899,-0.989728996159545,-0.993579353378386,-0.984846054991992,-0.220906168500712,0.851019551865837,-0.984846054991992,-0.999743145915899,-0.999743145915899,-0.999743145915899,0.992550628670021,-0.845107166029379,-0.320286609244962,-0.320286609244962,-0.984846054991992,0.984846054991992,-0.984846054991992,-0.990753150780362,0.320286609244962
"HEY1",0.999486224806803,-0.117211048510117,0.98458857121051,0.999486224806803,0.997688810984534,0.996660777703524,0.98458857121051,0.844848332267508,0.012059034997604,0.988955274147285,0.990238714239607,-0.994350480247607,0.999486224806803,0.850760529111921,0.844848332267508,0.844848332267508,-0.999229371756725,1,0.999486224806803,0.999486224806803,0.0496171902996816,0.997432277326303,-0.09025355997956,0.220135644180738,0.112451541894866,0.992036500948251,0.998972449613606,0.997432277326303,0.997432277326303,0.999229368604061,0.98458857121051,-0.850760529111921,0.98458857121051,0.98458857121051,-0.997688039820673,0.850760529111921,0.999486224806803,0.850760529111921,0.999486224806803,0.989471322158731,0.993835802560161,0.98458857121051,0.220135644180738,-0.850760529111921,0.98458857121051,0.999486224806803,0.999486224806803,0.999486224806803,-0.992293959013415,0.844848332267508,0.320542554519173,0.320542554519173,0.98458857121051,-0.98458857121051,0.98458857121051,0.98998209790511,-0.320542554519173
"IKK",1,-0.117211048510117,0.98458857121051,1,0.997175030112572,0.997174549896375,0.98458857121051,0.844848332267508,0.012059034997604,0.989469057528134,0.990752493907994,-0.994350480247607,1,0.850760529111921,0.844848332267508,0.844848332267508,-0.999743145915899,0.999486224806803,1,1,0.0501309553224273,0.997432277326303,-0.09025355997956,0.220649403508294,0.112965318155996,0.99255027720938,0.999486224806803,0.997432277326303,0.997432277326303,0.999743144865191,0.98458857121051,-0.850760529111921,0.98458857121051,0.98458857121051,-0.998201816081803,0.850760529111921,1,0.850760529111921,1,0.989471322158731,0.993835802560161,0.98458857121051,0.220649403508294,-0.850760529111921,0.98458857121051,1,1,1,-0.992807730273966,0.844848332267508,0.320542554519173,0.320542554519173,0.98458857121051,-0.98458857121051,0.98458857121051,0.990495878777071,-0.320542554519173
