"","GRHL2","OVOL2","SNAIL","ZEB","miR200"
"GRHL2",1,1,-0.267466274213751,-1,0.267466274213751
"OVOL2",1,1,-0.267466274213751,-1,0.267466274213751
"SNAIL",-0.267466274213751,-0.267466274213751,1,0.267466274213751,-1
"ZEB",-1,-1,0.267466274213751,1,-0.267466274213751
"miR200",0.267466274213751,0.267466274213751,-1,-0.267466274213751,1
