"","GRHL2","OVOL2","SNAIL","ZEB","miR200"
"GRHL2",1,0.00160739201784067,-0.0498804733388049,-1,0.521403098591193
"OVOL2",0.00160739201784067,1,0.0114174142740982,-0.00160739201784067,-0.163262701579003
"SNAIL",-0.0498804733388049,0.0114174142740982,1,0.0498804733388049,-0.528469534269897
"ZEB",-1,-0.00160739201784067,0.0498804733388049,1,-0.521403098591193
"miR200",0.521403098591193,-0.163262701579003,-0.528469534269897,-0.521403098591193,1
