"","GRHL2","OVOL2","SNAIL","ZEB","miR200"
"GRHL2",1,1,-0.223743304402234,-1,-0.186179943555612
"OVOL2",1,1,-0.223743304402234,-1,-0.186179943555612
"SNAIL",-0.223743304402234,-0.223743304402234,1,0.223743304402234,-0.590098643563837
"ZEB",-1,-1,0.223743304402234,1,0.186179943555612
"miR200",-0.186179943555612,-0.186179943555612,-0.590098643563837,0.186179943555612,1
