"","GRHL2","OVOL2","SNAIL","ZEB","miR200"
"GRHL2",1,0.00231161597482747,-1,-1,1
"OVOL2",0.00231161597482747,1,-0.00231161597482749,-0.00231161597482749,0.00231161597482747
"SNAIL",-1,-0.00231161597482749,1,1,-1
"ZEB",-1,-0.00231161597482749,1,1,-1
"miR200",1,0.00231161597482747,-1,-1,1
