"","GRHL2","OVOL2","SNAIL","ZEB","miR200"
"GRHL2",1,1,-0.131122139289373,-1,0.131122139289373
"OVOL2",1,1,-0.131122139289373,-1,0.131122139289373
"SNAIL",-0.131122139289373,-0.131122139289373,1,0.131122139289373,-1
"ZEB",-1,-1,0.131122139289373,1,-0.131122139289373
"miR200",0.131122139289373,0.131122139289373,-1,-0.131122139289373,1
