"","GRHL2","OVOL2","SNAIL","ZEB","miR200"
"GRHL2",1,0.0611610191904418,-0.40738825660836,-0.733717083333318,-0.0743895211372878
"OVOL2",0.0611610191904418,1,-0.000727834892404597,-0.192119999774014,-0.332477724319813
"SNAIL",-0.40738825660836,-0.000727834892404597,1,0.402538202996534,0.00868110506052237
"ZEB",-0.733717083333318,-0.192119999774014,0.402538202996534,1,0.064363552338307
"miR200",-0.0743895211372878,-0.332477724319813,0.00868110506052237,0.064363552338307,1
