"","GRHL2","OVOL2","SNAIL","ZEB","miR200"
"GRHL2",1,-0.00949716325373253,-0.0441172034352571,-1,1
"OVOL2",-0.00949716325373253,1,-0.0018963520139172,0.00949716325373253,-0.00949716325373253
"SNAIL",-0.0441172034352571,-0.0018963520139172,1,0.0441172034352571,-0.0441172034352571
"ZEB",-1,0.00949716325373253,0.0441172034352571,1,-1
"miR200",1,-0.00949716325373253,-0.0441172034352571,-1,1
