"","GRHL2","OVOL2","SNAIL","ZEB","miR200"
"GRHL2",1,-0.0113225063166273,-0.244772506358652,-1,0.620883176108894
"OVOL2",-0.0113225063166273,1,0.00510692858307621,0.0113225063166273,-0.135174642438197
"SNAIL",-0.244772506358652,0.00510692858307621,1,0.244772506358652,-0.623889334999147
"ZEB",-1,0.0113225063166273,0.244772506358652,1,-0.620883176108894
"miR200",0.620883176108894,-0.135174642438197,-0.623889334999147,-0.620883176108894,1
