"","GRHL2","OVOL2","SNAIL","ZEB","miR200"
"GRHL2",1,1,-0.103421618561942,-1,-0.227015815798038
"OVOL2",1,1,-0.103421618561942,-1,-0.227015815798038
"SNAIL",-0.103421618561942,-0.103421618561942,1,0.103421618561942,-0.669542204863042
"ZEB",-1,-1,0.103421618561942,1,0.227015815798037
"miR200",-0.227015815798038,-0.227015815798038,-0.669542204863042,0.227015815798037,1
