"","GRHL2","OVOL2","SNAIL","ZEB","miR200"
"GRHL2",1,0.00434901645457906,-1,-1,1
"OVOL2",0.00434901645457906,1,-0.00434901645457906,-0.00434901645457906,0.00434901645457906
"SNAIL",-1,-0.00434901645457906,1,1,-1
"ZEB",-1,-0.00434901645457906,1,1,-1
"miR200",1,0.00434901645457906,-1,-1,1
