"","GRHL2","OVOL2","SNAIL","ZEB","miR200"
"GRHL2",1,0.0618565518355526,-0.464776688971425,-0.76030171022627,-0.0477137448033843
"OVOL2",0.0618565518355526,1,-0.00721290010040216,-0.180196275658405,-0.333038140377355
"SNAIL",-0.464776688971425,-0.00721290010040216,1,0.463392541562974,0.00659638100428663
"ZEB",-0.76030171022627,-0.180196275658405,0.463392541562974,1,0.0243136230103826
"miR200",-0.0477137448033843,-0.333038140377355,0.00659638100428663,0.0243136230103826,1
