"","GRHL2","OVOL2","SNAIL","ZEB","miR200"
"GRHL2",1,-0.00100637961138222,-0.0633972672366441,-1,0.00117288027353481
"OVOL2",-0.00100637961138222,1,0.00101169721677383,0.00100637961138222,-0.332212121993757
"SNAIL",-0.0633972672366441,0.00101169721677383,1,0.0633972672366441,0.0108605510479837
"ZEB",-1,0.00100637961138222,0.0633972672366441,1,-0.00117288027353481
"miR200",0.00117288027353481,-0.332212121993757,0.0108605510479837,-0.00117288027353481,1
