"","GRHL2","OVOL2","SNAIL","ZEB","miR200"
"GRHL2",1,0.116987896906617,-0.00769831121596641,-0.553908863418441,0.00769831121596641
"OVOL2",0.116987896906617,1,-0.00730905899521094,-0.337732710678888,0.00730905899521094
"SNAIL",-0.00769831121596641,-0.00730905899521094,1,0.00991695679303398,-1
"ZEB",-0.553908863418441,-0.337732710678888,0.00991695679303398,1,-0.00991695679303398
"miR200",0.00769831121596641,0.00730905899521094,-1,-0.00991695679303398,1
