"","GRHL2","OVOL2","SNAIL","ZEB","miR200"
"GRHL2",1,1,-0.0762246002538701,-1,0.0762246002538701
"OVOL2",1,1,-0.0762246002538701,-1,0.0762246002538701
"SNAIL",-0.0762246002538701,-0.0762246002538701,1,0.0762246002538701,-1
"ZEB",-1,-1,0.0762246002538701,1,-0.07622460025387
"miR200",0.0762246002538701,0.0762246002538701,-1,-0.07622460025387,1
