"","GRHL2","OVOL2","SNAIL","ZEB","miR200"
"GRHL2",1,1,-0.229845871016181,-1,0.229845871016181
"OVOL2",1,1,-0.229845871016181,-1,0.229845871016181
"SNAIL",-0.229845871016181,-0.229845871016181,1,0.229845871016181,-1
"ZEB",-1,-1,0.229845871016181,1,-0.229845871016181
"miR200",0.229845871016181,0.229845871016181,-1,-0.229845871016181,1
