"","GRHL2","OVOL2","SNAIL","ZEB","miR200"
"GRHL2",1,-0.0017141744916204,-1,-1,-0.0157262072327948
"OVOL2",-0.0017141744916204,1,0.00171417449162038,0.00171417449162038,-0.337219053437296
"SNAIL",-1,0.00171417449162038,1,1,0.0157262072327948
"ZEB",-1,0.00171417449162038,1,1,0.0157262072327948
"miR200",-0.0157262072327948,-0.337219053437296,0.0157262072327948,0.0157262072327948,1
