"","GRHL2","OVOL2","SNAIL","ZEB","miR200"
"GRHL2",1,1,-0.0965401336300794,-1,0.662765995101772
"OVOL2",1,1,-0.0965401336300794,-1,0.662765995101772
"SNAIL",-0.0965401336300794,-0.0965401336300794,1,0.0965401336300794,-0.433760125879004
"ZEB",-1,-1,0.0965401336300794,1,-0.662765995101772
"miR200",0.662765995101772,0.662765995101772,-0.433760125879004,-0.662765995101772,1
