"","GRHL2","OVOL2","SNAIL","ZEB","miR200"
"GRHL2",1,1,-0.219719838624374,-1,0.219719838624374
"OVOL2",1,1,-0.219719838624374,-1,0.219719838624374
"SNAIL",-0.219719838624374,-0.219719838624374,1,0.219719838624374,-1
"ZEB",-1,-1,0.219719838624374,1,-0.219719838624374
"miR200",0.219719838624374,0.219719838624374,-1,-0.219719838624374,1
