"","GRHL2","OVOL2","SNAIL","ZEB","miR200"
"GRHL2",1,0.00054000129895017,-0.157965676819899,-1,0.0107238991292414
"OVOL2",0.00054000129895017,1,0.00748690089745775,-0.00054000129895017,-0.346499866605853
"SNAIL",-0.157965676819899,0.00748690089745775,1,0.157965676819899,-0.0107132746955849
"ZEB",-1,-0.00054000129895017,0.157965676819899,1,-0.0107238991292414
"miR200",0.0107238991292414,-0.346499866605853,-0.0107132746955849,-0.0107238991292414,1
