"","GRHL2","OVOL2","SNAIL","ZEB","miR200"
"GRHL2",1,0.000805612739698562,-0.244876053619421,-1,1
"OVOL2",0.000805612739698562,1,-0.00641088051567282,-0.000805612739698595,0.000805612739698562
"SNAIL",-0.244876053619421,-0.00641088051567282,1,0.244876053619421,-0.244876053619421
"ZEB",-1,-0.000805612739698595,0.244876053619421,1,-1
"miR200",1,0.000805612739698562,-0.244876053619421,-1,1
